tier,o_zone_id,d_zone_id,person_trips,straight_distance_m,method
smoke,65,80,0.628801127609384,406.521,top5 population-weighted exponential distance; 1200 m decay
smoke,65,94,0.3914145380239654,435.056,top5 population-weighted exponential distance; 1200 m decay
smoke,65,91,0.38226461851574683,1189.968,top5 population-weighted exponential distance; 1200 m decay
smoke,65,57,0.29858324084234134,161.2,top5 population-weighted exponential distance; 1200 m decay
smoke,65,59,0.29293647500856246,143.276,top5 population-weighted exponential distance; 1200 m decay
smoke,66,80,0.5197503586450861,361.027,top5 population-weighted exponential distance; 1200 m decay
smoke,66,91,0.3361724392540141,1070.102,top5 population-weighted exponential distance; 1200 m decay
smoke,66,94,0.2856635218750465,538.946,top5 population-weighted exponential distance; 1200 m decay
smoke,66,86,0.23071930428503165,585.044,top5 population-weighted exponential distance; 1200 m decay
smoke,66,57,0.22569437594082176,222.987,top5 population-weighted exponential distance; 1200 m decay
smoke,67,80,0.33419163869233487,409.697,top5 population-weighted exponential distance; 1200 m decay
smoke,67,91,0.23893216174699358,998.544,top5 population-weighted exponential distance; 1200 m decay
smoke,67,94,0.18475712596778662,580.582,top5 population-weighted exponential distance; 1200 m decay
smoke,67,86,0.16348013999001426,517.165,top5 population-weighted exponential distance; 1200 m decay
smoke,67,17,0.14663893360287075,604.364,top5 population-weighted exponential distance; 1200 m decay
smoke,68,80,0.5123273929165243,440.378,top5 population-weighted exponential distance; 1200 m decay
smoke,68,91,0.3888226656847072,957.592,top5 population-weighted exponential distance; 1200 m decay
smoke,68,94,0.2832073789120698,611.398,top5 population-weighted exponential distance; 1200 m decay
smoke,68,86,0.265232453516339,479.847,top5 population-weighted exponential distance; 1200 m decay
smoke,68,17,0.24041010897035964,554.497,top5 population-weighted exponential distance; 1200 m decay
smoke,69,80,0.2696665871603089,487.542,top5 population-weighted exponential distance; 1200 m decay
smoke,69,91,0.22139573322337008,910.428,top5 population-weighted exponential distance; 1200 m decay
smoke,69,94,0.15007797853690769,650.458,top5 population-weighted exponential distance; 1200 m decay
smoke,69,86,0.15004720021016305,440.466,top5 population-weighted exponential distance; 1200 m decay
smoke,69,17,0.1388125008692503,490.594,top5 population-weighted exponential distance; 1200 m decay
smoke,70,80,0.2541290602674623,412.443,top5 population-weighted exponential distance; 1200 m decay
smoke,70,91,0.1598736722019328,1154.798,top5 population-weighted exponential distance; 1200 m decay
smoke,70,94,0.15681570106231144,451.446,top5 population-weighted exponential distance; 1200 m decay
smoke,70,57,0.11790909188842787,194.916,top5 population-weighted exponential distance; 1200 m decay
smoke,70,59,0.11527247457986568,181.219,top5 population-weighted exponential distance; 1200 m decay
smoke,71,80,0.29676865749418463,426.064,top5 population-weighted exponential distance; 1200 m decay
smoke,71,91,0.19577045417505778,1111.481,top5 population-weighted exponential distance; 1200 m decay
smoke,71,94,0.18144932634943206,476.114,top5 population-weighted exponential distance; 1200 m decay
smoke,71,86,0.13400974304651037,629.553,top5 population-weighted exponential distance; 1200 m decay
smoke,71,57,0.13400181893481516,241.142,top5 population-weighted exponential distance; 1200 m decay
smoke,72,80,0.38214763572727967,445.032,top5 population-weighted exponential distance; 1200 m decay
smoke,72,91,0.2634649484087132,1077.501,top5 population-weighted exponential distance; 1200 m decay
smoke,72,94,0.23314641194009234,497.679,top5 population-weighted exponential distance; 1200 m decay
smoke,72,86,0.17995575018371912,598.188,top5 population-weighted exponential distance; 1200 m decay
smoke,72,57,0.16928525374019568,283.058,top5 population-weighted exponential distance; 1200 m decay
smoke,73,80,0.3292118676384634,468.134,top5 population-weighted exponential distance; 1200 m decay
smoke,73,91,0.23771174820666766,1045.11,top5 population-weighted exponential distance; 1200 m decay
smoke,73,94,0.20077020745041832,521.261,top5 population-weighted exponential distance; 1200 m decay
smoke,73,86,0.16187378584884243,569.436,top5 population-weighted exponential distance; 1200 m decay
smoke,73,17,0.15243239085560822,598.288,top5 population-weighted exponential distance; 1200 m decay
smoke,74,80,0.4454113227523279,493.498,top5 population-weighted exponential distance; 1200 m decay
smoke,74,91,0.33774355708999293,1011.757,top5 population-weighted exponential distance; 1200 m decay
smoke,74,94,0.271028949005867,549.304,top5 population-weighted exponential distance; 1200 m decay
smoke,74,86,0.22907558922745688,540.874,top5 population-weighted exponential distance; 1200 m decay
smoke,74,17,0.21874058192435533,553.01,top5 population-weighted exponential distance; 1200 m decay
smoke,75,80,0.45767790186909263,541.364,top5 population-weighted exponential distance; 1200 m decay
smoke,75,91,0.3807293767510756,948.461,top5 population-weighted exponential distance; 1200 m decay
smoke,75,94,0.27538377161419436,610.642,top5 population-weighted exponential distance; 1200 m decay
smoke,75,86,0.2557274800998718,489.268,top5 population-weighted exponential distance; 1200 m decay
smoke,75,17,0.25048146966576573,470.878,top5 population-weighted exponential distance; 1200 m decay
smoke,76,80,0.26488011254599453,485.726,top5 population-weighted exponential distance; 1200 m decay
smoke,76,94,0.18362393286958245,385.069,top5 population-weighted exponential distance; 1200 m decay
smoke,76,91,0.17085496620674806,1198.086,top5 population-weighted exponential distance; 1200 m decay
smoke,76,57,0.12553768133773316,242.691,top5 population-weighted exponential distance; 1200 m decay
smoke,76,11,0.12510330703994177,713.402,top5 population-weighted exponential distance; 1200 m decay
smoke,77,80,0.6417981935032404,505.908,top5 population-weighted exponential distance; 1200 m decay
smoke,77,94,0.439956930681043,418.703,top5 population-weighted exponential distance; 1200 m decay
smoke,77,91,0.4389528985723967,1147.971,top5 population-weighted exponential distance; 1200 m decay
smoke,77,11,0.3144854760748416,689.423,top5 population-weighted exponential distance; 1200 m decay
smoke,77,86,0.29880650116847796,672.722,top5 population-weighted exponential distance; 1200 m decay
smoke,78,80,0.5155267355546944,544.507,top5 population-weighted exponential distance; 1200 m decay
smoke,78,91,0.3860272402158346,1077.85,top5 population-weighted exponential distance; 1200 m decay
smoke,78,94,0.34649083822944005,480.985,top5 population-weighted exponential distance; 1200 m decay
smoke,78,11,0.2653319449788007,669.067,top5 population-weighted exponential distance; 1200 m decay
smoke,78,86,0.26062324102123036,612.484,top5 population-weighted exponential distance; 1200 m decay
smoke,79,80,0.40977080709991753,600.67,top5 population-weighted exponential distance; 1200 m decay
smoke,79,91,0.34415453535516677,996.284,top5 population-weighted exponential distance; 1200 m decay
smoke,79,94,0.26809937620844376,569.437,top5 population-weighted exponential distance; 1200 m decay
smoke,79,17,0.2370697869263475,463.54,top5 population-weighted exponential distance; 1200 m decay
smoke,79,86,0.2289054944101244,548.857,top5 population-weighted exponential distance; 1200 m decay
smoke,80,91,2.3537848240287493,1068.596,top5 population-weighted exponential distance; 1200 m decay
smoke,80,94,1.5799951721894474,820.393,top5 population-weighted exponential distance; 1200 m decay
smoke,80,86,1.5671164264722675,619.977,top5 population-weighted exponential distance; 1200 m decay
smoke,80,57,1.4653144098477358,312.096,top5 population-weighted exponential distance; 1200 m decay
smoke,80,59,1.3737891674617995,348.657,top5 population-weighted exponential distance; 1200 m decay
smoke,81,80,0.6261388601239838,96.904,top5 population-weighted exponential distance; 1200 m decay
smoke,81,91,0.3525370019594937,972.409,top5 population-weighted exponential distance; 1200 m decay
smoke,81,86,0.23353462976766703,529.835,top5 population-weighted exponential distance; 1200 m decay
smoke,81,94,0.20975354901746773,868.949,top5 population-weighted exponential distance; 1200 m decay
smoke,81,57,0.19203595913138763,376.131,top5 population-weighted exponential distance; 1200 m decay
smoke,82,80,0.25307745828135103,227.917,top5 population-weighted exponential distance; 1200 m decay
smoke,82,91,0.16687183805767816,913.885,top5 population-weighted exponential distance; 1200 m decay
smoke,82,86,0.10556683658432035,526.579,top5 population-weighted exponential distance; 1200 m decay
smoke,82,87,0.08657932931944268,946.811,top5 population-weighted exponential distance; 1200 m decay
smoke,82,94,0.08276306283988517,1028.852,top5 population-weighted exponential distance; 1200 m decay
smoke,83,80,0.17340223480464703,445.189,top5 population-weighted exponential distance; 1200 m decay
smoke,83,91,0.17247131365525767,637.854,top5 population-weighted exponential distance; 1200 m decay
smoke,83,86,0.10623218415564041,282.614,top5 population-weighted exponential distance; 1200 m decay
smoke,83,87,0.08919936234894231,674.609,top5 population-weighted exponential distance; 1200 m decay
smoke,83,92,0.07984040879434477,706.362,top5 population-weighted exponential distance; 1200 m decay
smoke,84,91,0.09319581082626419,348.625,top5 population-weighted exponential distance; 1200 m decay
smoke,84,80,0.05743135435893687,743.355,top5 population-weighted exponential distance; 1200 m decay
smoke,84,87,0.04594547706661537,442.849,top5 population-weighted exponential distance; 1200 m decay
smoke,84,86,0.045241554068375454,279.085,top5 population-weighted exponential distance; 1200 m decay
smoke,84,92,0.04346034410026402,408.317,top5 population-weighted exponential distance; 1200 m decay
smoke,85,80,0.46790360791131286,358.327,top5 population-weighted exponential distance; 1200 m decay
smoke,85,91,0.3995940542643738,733.907,top5 population-weighted exponential distance; 1200 m decay
smoke,85,86,0.27087137545860446,263.709,top5 population-weighted exponential distance; 1200 m decay
smoke,85,87,0.21836832034173648,704.554,top5 population-weighted exponential distance; 1200 m decay
smoke,85,17,0.1912626420239724,638.042,top5 population-weighted exponential distance; 1200 m decay
smoke,86,91,1.390971417417333,485.927,top5 population-weighted exponential distance; 1200 m decay
smoke,86,80,1.0651582589985205,619.977,top5 population-weighted exponential distance; 1200 m decay
smoke,86,87,0.7700580319653099,441.004,top5 population-weighted exponential distance; 1200 m decay
smoke,86,92,0.6308680131725334,578.987,top5 population-weighted exponential distance; 1200 m decay
smoke,86,17,0.6049442784463028,505.045,top5 population-weighted exponential distance; 1200 m decay
smoke,87,91,1.9960360499457994,221.97,top5 population-weighted exponential distance; 1200 m decay
smoke,87,92,0.9105653679845757,308.061,top5 population-weighted exponential distance; 1200 m decay
smoke,87,80,0.8496722725742308,1060.646,top5 population-weighted exponential distance; 1200 m decay
smoke,87,86,0.7618527449319216,441.004,top5 population-weighted exponential distance; 1200 m decay
smoke,87,17,0.6758865454032313,541.415,top5 population-weighted exponential distance; 1200 m decay
smoke,88,80,0.5667643674324884,497.263,top5 population-weighted exponential distance; 1200 m decay
smoke,88,91,0.5183016599621403,790.732,top5 population-weighted exponential distance; 1200 m decay
smoke,88,86,0.3514898025772152,320.02,top5 population-weighted exponential distance; 1200 m decay
smoke,88,17,0.30528173490099364,445.892,top5 population-weighted exponential distance; 1200 m decay
smoke,88,87,0.3001624351271628,691.739,top5 population-weighted exponential distance; 1200 m decay
smoke,89,91,0.7399108597031019,766.708,top5 population-weighted exponential distance; 1200 m decay
smoke,89,80,0.7113161523765777,627.798,top5 population-weighted exponential distance; 1200 m decay
smoke,89,86,0.48267909437597706,342.557,top5 population-weighted exponential distance; 1200 m decay
smoke,89,17,0.47572358829535744,316.712,top5 population-weighted exponential distance; 1200 m decay
smoke,89,87,0.4403703052489861,634.931,top5 population-weighted exponential distance; 1200 m decay
smoke,90,91,0.5314952461594691,435.406,top5 population-weighted exponential distance; 1200 m decay
smoke,90,87,0.3347622739247165,235.661,top5 population-weighted exponential distance; 1200 m decay
smoke,90,80,0.2946448582064959,957.109,top5 population-weighted exponential distance; 1200 m decay
smoke,90,17,0.26138080485777,307.038,top5 population-weighted exponential distance; 1200 m decay
smoke,90,86,0.2577168168515485,367.241,top5 population-weighted exponential distance; 1200 m decay
smoke,91,92,2.4512574693887945,101.851,top5 population-weighted exponential distance; 1200 m decay
smoke,91,87,2.4130343036130264,221.97,top5 population-weighted exponential distance; 1200 m decay
smoke,91,80,1.9134729686556389,1068.596,top5 population-weighted exponential distance; 1200 m decay
smoke,91,86,1.663645932963187,485.927,top5 population-weighted exponential distance; 1200 m decay
smoke,91,17,1.2985204416386067,740.007,top5 population-weighted exponential distance; 1200 m decay
smoke,92,91,2.0269446768528865,101.851,top5 population-weighted exponential distance; 1200 m decay
smoke,92,87,0.9102469007936567,308.061,top5 population-weighted exponential distance; 1200 m decay
smoke,92,80,0.7276836080960624,1144.948,top5 population-weighted exponential distance; 1200 m decay
smoke,92,86,0.6239275604717702,578.987,top5 population-weighted exponential distance; 1200 m decay
smoke,92,17,0.4849056539634519,838.22,top5 population-weighted exponential distance; 1200 m decay
smoke,93,91,0.06526703612167765,197.026,top5 population-weighted exponential distance; 1200 m decay
smoke,93,87,0.032743385151819224,270.297,top5 population-weighted exponential distance; 1200 m decay
smoke,93,92,0.03264428296611923,172.674,top5 population-weighted exponential distance; 1200 m decay
smoke,93,80,0.023093774760557052,1257.53,top5 population-weighted exponential distance; 1200 m decay
smoke,93,86,0.020373315788710575,657.375,top5 population-weighted exponential distance; 1200 m decay
smoke,94,80,1.5881840567749819,820.393,top5 population-weighted exponential distance; 1200 m decay
smoke,94,11,1.1398594192875298,545.927,top5 population-weighted exponential distance; 1200 m decay
smoke,94,91,1.0024054638703808,1558.824,top5 population-weighted exponential distance; 1200 m decay
smoke,94,57,0.7942194636024074,512.936,top5 population-weighted exponential distance; 1200 m decay
smoke,94,59,0.7917242688950186,475.876,top5 population-weighted exponential distance; 1200 m decay
smoke,95,80,0.724751644472256,298.326,top5 population-weighted exponential distance; 1200 m decay
smoke,95,91,0.35210333503564684,1350.816,top5 population-weighted exponential distance; 1200 m decay
smoke,95,94,0.3418606876896936,659.715,top5 population-weighted exponential distance; 1200 m decay
smoke,95,57,0.3017568968273571,210.734,top5 population-weighted exponential distance; 1200 m decay
smoke,95,59,0.2861854997618846,233.477,top5 population-weighted exponential distance; 1200 m decay
pilot,1,80,7.714710295043224,633.847,top5 population-weighted exponential distance; 1200 m decay
pilot,1,94,5.986149763820692,397.942,top5 population-weighted exponential distance; 1200 m decay
pilot,1,91,5.776172218681033,1167.317,top5 population-weighted exponential distance; 1200 m decay
pilot,1,11,4.659624007651114,566.391,top5 population-weighted exponential distance; 1200 m decay
pilot,1,17,4.063343714803938,609.372,top5 population-weighted exponential distance; 1200 m decay
pilot,2,80,5.428750759189689,647.158,top5 population-weighted exponential distance; 1200 m decay
pilot,2,91,4.234555802603173,1131.479,top5 population-weighted exponential distance; 1200 m decay
pilot,2,94,4.112450583442214,440.064,top5 population-weighted exponential distance; 1200 m decay
pilot,2,11,3.3185621738134183,565.282,top5 population-weighted exponential distance; 1200 m decay
pilot,2,17,3.0056806809515066,562.782,top5 population-weighted exponential distance; 1200 m decay
pilot,3,80,12.04446050552738,666.229,top5 population-weighted exponential distance; 1200 m decay
pilot,3,91,9.860690939268093,1092.493,top5 population-weighted exponential distance; 1200 m decay
pilot,3,94,8.904965964710305,488.302,top5 population-weighted exponential distance; 1200 m decay
pilot,3,11,7.462680865088388,568.169,top5 population-weighted exponential distance; 1200 m decay
pilot,3,17,7.077201725405838,510.479,top5 population-weighted exponential distance; 1200 m decay
pilot,4,80,9.523567176654998,690.391,top5 population-weighted exponential distance; 1200 m decay
pilot,4,91,8.39395289733785,1028.106,top5 population-weighted exponential distance; 1200 m decay
pilot,4,94,6.736163831484425,565.604,top5 population-weighted exponential distance; 1200 m decay
pilot,4,17,6.099473132434776,431.25,top5 population-weighted exponential distance; 1200 m decay
pilot,4,11,5.896842962087949,593.125,top5 population-weighted exponential distance; 1200 m decay
pilot,5,80,13.184720430692655,762.216,top5 population-weighted exponential distance; 1200 m decay
pilot,5,94,12.723966906314933,264.58,top5 population-weighted exponential distance; 1200 m decay
pilot,5,11,9.856937373362019,438.787,top5 population-weighted exponential distance; 1200 m decay
pilot,5,91,9.582392829697122,1331.379,top5 population-weighted exponential distance; 1200 m decay
pilot,5,17,7.001982459933273,727.833,top5 population-weighted exponential distance; 1200 m decay
pilot,6,80,15.775838458897447,722.42,top5 population-weighted exponential distance; 1200 m decay
pilot,6,94,14.059826140136469,320.288,top5 population-weighted exponential distance; 1200 m decay
pilot,6,91,11.717480908351114,1265.502,top5 population-weighted exponential distance; 1200 m decay
pilot,6,11,11.092564405959594,472.576,top5 population-weighted exponential distance; 1200 m decay
pilot,6,17,8.50429008665538,670.088,top5 population-weighted exponential distance; 1200 m decay
pilot,7,80,6.943408881382108,760.407,top5 population-weighted exponential distance; 1200 m decay
pilot,7,94,6.115920906667099,372.362,top5 population-weighted exponential distance; 1200 m decay
pilot,7,91,5.433482658519053,1240.867,top5 population-weighted exponential distance; 1200 m decay
pilot,7,11,5.181916037765131,439.059,top5 population-weighted exponential distance; 1200 m decay
pilot,7,17,4.025271515666609,620.825,top5 population-weighted exponential distance; 1200 m decay
pilot,8,80,7.783846951434491,766.391,top5 population-weighted exponential distance; 1200 m decay
pilot,8,94,6.6078744891982755,422.616,top5 population-weighted exponential distance; 1200 m decay
pilot,8,91,6.330347946672697,1200.631,top5 population-weighted exponential distance; 1200 m decay
pilot,8,11,5.801870044523538,446.547,top5 population-weighted exponential distance; 1200 m decay
pilot,8,17,4.726060568170998,571.32,top5 population-weighted exponential distance; 1200 m decay
pilot,9,80,9.99950065016391,774.64,top5 population-weighted exponential distance; 1200 m decay
pilot,9,91,8.458144346783483,1161.732,top5 population-weighted exponential distance; 1200 m decay
pilot,9,94,8.205483101666116,471.597,top5 population-weighted exponential distance; 1200 m decay
pilot,9,11,7.422887739215893,459.712,top5 population-weighted exponential distance; 1200 m decay
pilot,9,17,6.363984162170602,523.075,top5 population-weighted exponential distance; 1200 m decay
pilot,10,80,8.357185585059442,796.064,top5 population-weighted exponential distance; 1200 m decay
pilot,10,91,7.5797553807295985,1099.438,top5 population-weighted exponential distance; 1200 m decay
pilot,10,94,6.521996687933907,553.271,top5 population-weighted exponential distance; 1200 m decay
pilot,10,11,6.1540486842761934,490.789,top5 population-weighted exponential distance; 1200 m decay
pilot,10,17,5.78701366200086,443.248,top5 population-weighted exponential distance; 1200 m decay
pilot,11,94,29.114590907819,545.927,top5 population-weighted exponential distance; 1200 m decay
pilot,11,80,26.592696994784905,1194.973,top5 population-weighted exponential distance; 1200 m decay
pilot,11,91,22.788182806697364,1566.451,top5 population-weighted exponential distance; 1200 m decay
pilot,11,30,21.31078979912864,632.352,top5 population-weighted exponential distance; 1200 m decay
pilot,11,34,19.24231033753317,612.829,top5 population-weighted exponential distance; 1200 m decay
pilot,12,11,10.93375505061824,325.254,top5 population-weighted exponential distance; 1200 m decay
pilot,12,94,7.980757033939898,835.207,top5 population-weighted exponential distance; 1200 m decay
pilot,12,34,7.914288837239612,415.191,top5 population-weighted exponential distance; 1200 m decay
pilot,12,80,7.075100781101187,1520.071,top5 population-weighted exponential distance; 1200 m decay
pilot,12,30,6.516319886199259,790.469,top5 population-weighted exponential distance; 1200 m decay
pilot,13,11,10.226027838947552,301.25,top5 population-weighted exponential distance; 1200 m decay
pilot,13,34,7.620994623792539,356.201,top5 population-weighted exponential distance; 1200 m decay
pilot,13,94,7.302787994085382,837.434,top5 population-weighted exponential distance; 1200 m decay
pilot,13,80,6.681904522978163,1484.379,top5 population-weighted exponential distance; 1200 m decay
pilot,13,30,6.4182850201963655,704.353,top5 population-weighted exponential distance; 1200 m decay
pilot,14,11,15.259969591568943,426.756,top5 population-weighted exponential distance; 1200 m decay
pilot,14,34,14.224518574662344,213.19,top5 population-weighted exponential distance; 1200 m decay
pilot,14,94,10.824247440179162,971.057,top5 population-weighted exponential distance; 1200 m decay
pilot,14,30,10.723332652438065,694.29,top5 population-weighted exponential distance; 1200 m decay
pilot,14,91,10.421061770711088,1743.135,top5 population-weighted exponential distance; 1200 m decay
pilot,15,80,7.361649379464779,606.938,top5 population-weighted exponential distance; 1200 m decay
pilot,15,94,6.107539304055008,290.728,top5 population-weighted exponential distance; 1200 m decay
pilot,15,91,4.950683131106751,1269.253,top5 population-weighted exponential distance; 1200 m decay
pilot,15,11,4.23718461148372,597.311,top5 population-weighted exponential distance; 1200 m decay
pilot,15,57,3.542943573889747,345.489,top5 population-weighted exponential distance; 1200 m decay
pilot,16,80,5.2717301146619375,736.549,top5 population-weighted exponential distance; 1200 m decay
pilot,16,91,5.034283155347751,978.059,top5 population-weighted exponential distance; 1200 m decay
pilot,16,17,3.742765976318579,353.767,top5 population-weighted exponential distance; 1200 m decay
pilot,16,94,3.645796954778096,638.767,top5 population-weighted exponential distance; 1200 m decay
pilot,16,30,3.4054237988936373,432.607,top5 population-weighted exponential distance; 1200 m decay
pilot,17,91,30.614715164104005,740.007,top5 population-weighted exponential distance; 1200 m decay
pilot,17,80,22.13805356958173,942.822,top5 population-weighted exponential distance; 1200 m decay
pilot,17,87,19.264172068354597,541.415,top5 population-weighted exponential distance; 1200 m decay
pilot,17,30,18.524611720877132,328.331,top5 population-weighted exponential distance; 1200 m decay
pilot,17,86,17.058447477082545,505.045,top5 population-weighted exponential distance; 1200 m decay
pilot,18,91,14.725647864895883,1014.171,top5 population-weighted exponential distance; 1200 m decay
pilot,18,80,14.1832616805262,873.0,top5 population-weighted exponential distance; 1200 m decay
pilot,18,17,11.664361917204696,313.807,top5 population-weighted exponential distance; 1200 m decay
pilot,18,30,11.447303815311322,301.841,top5 population-weighted exponential distance; 1200 m decay
pilot,18,11,10.579424722061901,552.293,top5 population-weighted exponential distance; 1200 m decay
pilot,19,91,6.969411518869634,1073.429,top5 population-weighted exponential distance; 1200 m decay
pilot,19,80,6.6796107368952695,938.19,top5 population-weighted exponential distance; 1200 m decay
pilot,19,30,5.8774201351116835,263.391,top5 population-weighted exponential distance; 1200 m decay
pilot,19,17,5.609319867000351,353.924,top5 population-weighted exponential distance; 1200 m decay
pilot,19,11,5.514237742123062,495.772,top5 population-weighted exponential distance; 1200 m decay
pilot,20,91,12.003228742555509,940.195,top5 population-weighted exponential distance; 1200 m decay
pilot,20,30,10.138821771466867,128.227,top5 population-weighted exponential distance; 1200 m decay
pilot,20,17,9.439792310204437,248.458,top5 population-weighted exponential distance; 1200 m decay
pilot,20,80,8.608874526476981,1152.849,top5 population-weighted exponential distance; 1200 m decay
pilot,20,87,7.65928264929621,724.831,top5 population-weighted exponential distance; 1200 m decay
pilot,21,91,8.747828804412691,1176.832,top5 population-weighted exponential distance; 1200 m decay
pilot,21,30,8.581899420321644,185.279,top5 population-weighted exponential distance; 1200 m decay
pilot,21,80,7.914075553173498,1110.823,top5 population-weighted exponential distance; 1200 m decay
pilot,21,11,7.844691683258306,448.901,top5 population-weighted exponential distance; 1200 m decay
pilot,21,17,7.161504538833856,436.908,top5 population-weighted exponential distance; 1200 m decay
pilot,22,91,5.9523719935187875,1028.029,top5 population-weighted exponential distance; 1200 m decay
pilot,22,30,5.470830872480208,114.727,top5 population-weighted exponential distance; 1200 m decay
pilot,22,17,4.639881883049424,346.923,top5 population-weighted exponential distance; 1200 m decay
pilot,22,80,4.2804530093436,1237.501,top5 population-weighted exponential distance; 1200 m decay
pilot,22,87,3.8064622416079814,810.063,top5 population-weighted exponential distance; 1200 m decay
pilot,23,91,6.85144120653496,1094.73,top5 population-weighted exponential distance; 1200 m decay
pilot,23,30,6.634722769500726,118.767,top5 population-weighted exponential distance; 1200 m decay
pilot,23,17,5.378765039278202,405.103,top5 population-weighted exponential distance; 1200 m decay
pilot,23,80,5.057711539391666,1272.779,top5 population-weighted exponential distance; 1200 m decay
pilot,23,11,4.6773594452944485,694.106,top5 population-weighted exponential distance; 1200 m decay
pilot,24,30,5.588402925173527,164.001,top5 population-weighted exponential distance; 1200 m decay
pilot,24,91,5.414600939411742,1216.447,top5 population-weighted exponential distance; 1200 m decay
pilot,24,11,4.703692778220492,526.655,top5 population-weighted exponential distance; 1200 m decay
pilot,24,80,4.503677994971253,1251.288,top5 population-weighted exponential distance; 1200 m decay
pilot,24,17,4.389625362222987,488.246,top5 population-weighted exponential distance; 1200 m decay
pilot,25,30,6.981090456004814,232.767,top5 population-weighted exponential distance; 1200 m decay
pilot,25,91,6.780074210555818,1282.361,top5 population-weighted exponential distance; 1200 m decay
pilot,25,11,6.574452827308029,460.623,top5 population-weighted exponential distance; 1200 m decay
pilot,25,80,5.891070484918443,1264.816,top5 population-weighted exponential distance; 1200 m decay
pilot,25,17,5.523312021212896,548.346,top5 population-weighted exponential distance; 1200 m decay
pilot,26,11,8.116564395649723,369.733,top5 population-weighted exponential distance; 1200 m decay
pilot,26,30,6.915981048258129,405.98,top5 population-weighted exponential distance; 1200 m decay
pilot,26,91,6.731877924102345,1452.89,top5 population-weighted exponential distance; 1200 m decay
pilot,26,34,6.448666976280386,347.888,top5 population-weighted exponential distance; 1200 m decay
pilot,26,80,6.236909655709422,1358.328,top5 population-weighted exponential distance; 1200 m decay
pilot,27,30,11.619648948395321,256.282,top5 population-weighted exponential distance; 1200 m decay
pilot,27,91,11.346464552870271,1299.365,top5 population-weighted exponential distance; 1200 m decay
pilot,27,11,10.273687068356102,559.855,top5 population-weighted exponential distance; 1200 m decay
pilot,27,80,9.213147955552042,1363.089,top5 population-weighted exponential distance; 1200 m decay
pilot,27,17,9.097051474826266,584.485,top5 population-weighted exponential distance; 1200 m decay
pilot,28,30,8.71423318475222,343.845,top5 population-weighted exponential distance; 1200 m decay
pilot,28,91,8.54090549543117,1382.487,top5 population-weighted exponential distance; 1200 m decay
pilot,28,11,8.225798955774371,568.903,top5 population-weighted exponential distance; 1200 m decay
pilot,28,34,7.656533776502391,357.077,top5 population-weighted exponential distance; 1200 m decay
pilot,28,80,6.962528587539851,1441.471,top5 population-weighted exponential distance; 1200 m decay
pilot,29,11,5.175728181205343,405.277,top5 population-weighted exponential distance; 1200 m decay
pilot,29,34,4.598680336636349,249.244,top5 population-weighted exponential distance; 1200 m decay
pilot,29,30,4.2120840460698625,496.664,top5 population-weighted exponential distance; 1200 m decay
pilot,29,91,4.085157450671188,1547.914,top5 population-weighted exponential distance; 1200 m decay
pilot,29,80,3.7783499854172606,1455.397,top5 population-weighted exponential distance; 1200 m decay
pilot,30,91,26.655195250486923,1052.459,top5 population-weighted exponential distance; 1200 m decay
pilot,30,17,21.536205117496785,328.331,top5 population-weighted exponential distance; 1200 m decay
pilot,30,80,20.911640161665847,1157.468,top5 population-weighted exponential distance; 1200 m decay
pilot,30,11,18.494906665238023,632.352,top5 population-weighted exponential distance; 1200 m decay
pilot,30,87,16.952052805112434,841.101,top5 population-weighted exponential distance; 1200 m decay
pilot,31,91,13.020470156254508,1028.565,top5 population-weighted exponential distance; 1200 m decay
pilot,31,30,11.567905030623495,155.977,top5 population-weighted exponential distance; 1200 m decay
pilot,31,80,11.307396643767841,1011.638,top5 population-weighted exponential distance; 1200 m decay
pilot,31,17,10.646649408467987,290.071,top5 population-weighted exponential distance; 1200 m decay
pilot,31,11,9.35757876088618,566.274,top5 population-weighted exponential distance; 1200 m decay
pilot,32,34,4.464250545004636,273.65,top5 population-weighted exponential distance; 1200 m decay
pilot,32,11,4.458671096800606,573.035,top5 population-weighted exponential distance; 1200 m decay
pilot,32,30,4.4182994699411395,428.111,top5 population-weighted exponential distance; 1200 m decay
pilot,32,91,4.3301063470157795,1466.84,top5 population-weighted exponential distance; 1200 m decay
pilot,32,80,3.5786725412378417,1509.355,top5 population-weighted exponential distance; 1200 m decay
pilot,33,34,10.337814088677574,242.916,top5 population-weighted exponential distance; 1200 m decay
pilot,33,11,9.584119165994208,631.642,top5 population-weighted exponential distance; 1200 m decay
pilot,33,30,9.504762343205604,485.78,top5 population-weighted exponential distance; 1200 m decay
pilot,33,91,9.409217419791235,1512.437,top5 population-weighted exponential distance; 1200 m decay
pilot,33,80,7.6140869823313855,1580.26,top5 population-weighted exponential distance; 1200 m decay
pilot,34,11,22.930284432054954,612.829,top5 population-weighted exponential distance; 1200 m decay
pilot,34,30,18.831121221682253,693.326,top5 population-weighted exponential distance; 1200 m decay
pilot,34,91,18.345029844136498,1739.242,top5 population-weighted exponential distance; 1200 m decay
pilot,34,14,16.51441510691808,213.19,top5 population-weighted exponential distance; 1200 m decay
pilot,34,94,16.257818779542298,1157.657,top5 population-weighted exponential distance; 1200 m decay
pilot,35,34,7.167125853428633,147.75,top5 population-weighted exponential distance; 1200 m decay
pilot,35,11,6.139628807529368,631.324,top5 population-weighted exponential distance; 1200 m decay
