link_id,from_node_id,to_node_id,directed,dir_flag,length,free_speed,free_flow_time,capacity,lanes,link_type,vdf_alpha,vdf_beta,vdf_plf,geometry,mcl_link_class,source_link_id,source_from_node_id,source_to_node_id,mcl_gps_match_allowed,source_kml_id,source_travel_direction,street_name,street_code,geometry_sampling,length_unit,capacity_unit,free_speed_unit
651956,10460,10466,1,1,9.48765,,,,,1,,,,"LINESTRING(114.173468219 22.295245863,114.173560152 22.295250555)",physical,275978,10460,10466,true,ID_017485,1,-99,<Null>,<=101 vertices; endpoints exact,m,unknown,unknown
308435,10461,10427,1,-1,102.361376,,,,,1,,,,"LINESTRING(114.173479315 22.304075300,114.172489017 22.304002221)",physical,104217,10427,10461,true,ID_022835,1,TAK SHING STREET,12315,<=101 vertices; endpoints exact,m,unknown,unknown
309073,10461,10443,1,-1,235.734203,,,,,1,,,,"LINESTRING(114.173479315 22.304075300,114.173413629 22.305037295,114.173396618 22.305144126,114.173379618 22.305238261,114.173147421 22.305792230,114.173077966 22.305946310,114.173037898 22.306028043,114.172971698 22.306119061)",physical,104536,10443,10461,true,ID_09048,1,COX'S ROAD,10345,<=101 vertices; endpoints exact,m,unknown,unknown
308558,10461,10463,1,1,78.980531,,,,,1,,,,"LINESTRING(114.173479315 22.304075300,114.173539167 22.303523042,114.173537509 22.303428022,114.173518317 22.303367449)",physical,104279,10461,10463,true,ID_010623,1,COX'S ROAD,10345,<=101 vertices; endpoints exact,m,unknown,unknown
10000063,10462,31,1,1,,,,,,0,,,,"LINESTRING(114.173502745 22.302765708,114.173709002 22.302838231)",nonphysical_zone_access_in,,,,false,,,,,straight display only,not routable,not routable,not routable
308474,10462,10463,1,1,68.26834,,,,,1,,,,"LINESTRING(114.173502745 22.302765708,114.173466902 22.303289864,114.173487663 22.303325957,114.173518317 22.303367449)",physical,104237,10462,10463,true,ID_010952,3,PINE TREE HILL ROAD,11695,<=101 vertices; endpoints exact,m,unknown,unknown
308472,10462,10509,1,1,98.175437,,,,,1,,,,"LINESTRING(114.173502745 22.302765708,114.174454250 22.302811464)",physical,104236,10462,10509,true,ID_017657,1,HILLWOOD ROAD,10709,<=101 vertices; endpoints exact,m,unknown,unknown
308388,10463,10457,1,1,8.527187,,,,,1,,,,"LINESTRING(114.173518317 22.303367449,114.173436385 22.303356615)",physical,104194,10463,10457,true,ID_09394,1,AUSTIN ROAD,10037,<=101 vertices; endpoints exact,m,unknown,unknown
308559,10463,10461,1,-1,78.980531,,,,,1,,,,"LINESTRING(114.173518317 22.303367449,114.173537509 22.303428022,114.173539167 22.303523042,114.173479315 22.304075300)",physical,104279,10461,10463,true,ID_010623,1,COX'S ROAD,10345,<=101 vertices; endpoints exact,m,unknown,unknown
308611,10463,10468,1,-1,14.290514,,,,,1,,,,"LINESTRING(114.173518317 22.303367449,114.173656915 22.303372085)",physical,104305,10468,10463,true,ID_010681,1,AUSTIN ROAD,10037,<=101 vertices; endpoints exact,m,unknown,unknown
651954,10464,10466,1,1,45.947042,,,,,1,,,,"LINESTRING(114.173518799 22.295663697,114.173560152 22.295250555)",physical,275977,10464,10466,true,ID_017483,3,MIDDLE ROAD,11425,<=101 vertices; endpoints exact,m,unknown,unknown
309873,10464,10472,1,-1,18.001773,,,,,1,,,,"LINESTRING(114.173518799 22.295663697,114.173693478 22.295665850)",physical,104936,10472,10464,true,ID_013114,1,-99,50885,<=101 vertices; endpoints exact,m,unknown,unknown
308576,10465,10471,1,1,50.674733,,,,,1,,,,"LINESTRING(114.173524193 22.299410595,114.173667058 22.298972707)",physical,104288,10465,10471,true,ID_031900,3,CARNARVON ROAD,10123,<=101 vertices; endpoints exact,m,unknown,unknown
308500,10465,10505,1,1,95.577799,,,,,1,,,,"LINESTRING(114.173524193 22.299410595,114.174420350 22.299633230)",physical,104250,10465,10505,true,ID_034097,1,HAU FOOK STREET,10667,<=101 vertices; endpoints exact,m,unknown,unknown
309880,10466,10456,1,1,48.381272,,,,,1,,,,"LINESTRING(114.173560152 22.295250555,114.173572657 22.295125628,114.173578105 22.295058716,114.173572659 22.295021203,114.173562855 22.294985720,114.173536449 22.294958474,114.173500757 22.294935027,114.173407039 22.294904191)",physical,104940,10466,10456,true,ID_017482,3,MIDDLE ROAD,11425,<=101 vertices; endpoints exact,m,unknown,unknown
651957,10466,10460,1,-1,9.48765,,,,,1,,,,"LINESTRING(114.173560152 22.295250555,114.173468219 22.295245863)",physical,275978,10460,10466,true,ID_017485,1,-99,<Null>,<=101 vertices; endpoints exact,m,unknown,unknown
658170,10467,10454,1,1,27.892173,,,,,1,,,,"LINESTRING(114.173645692 22.297103626,114.173377135 22.297072157)",physical,279085,10467,10454,true,ID_016930,3,MODY ROAD,11451,<=101 vertices; endpoints exact,m,unknown,unknown
309882,10467,10470,1,1,35.850996,,,,,1,,,,"LINESTRING(114.173645692 22.297103626,114.173662454 22.296780245)",physical,104941,10467,10470,true,ID_033388,3,MINDEN ROW,11431,<=101 vertices; endpoints exact,m,unknown,unknown
308610,10468,10463,1,1,14.290514,,,,,1,,,,"LINESTRING(114.173656915 22.303372085,114.173518317 22.303367449)",physical,104305,10468,10463,true,ID_010681,1,AUSTIN ROAD,10037,<=101 vertices; endpoints exact,m,unknown,unknown
308368,10468,10513,1,1,91.33217,,,,,1,,,,"LINESTRING(114.173656915 22.303372085,114.173731361 22.303349061,114.173836583 22.303355371,114.173885552 22.303355372,114.173926560 22.303350803,114.173997542 22.303342982,114.174076462 22.303336030,114.174220293 22.303333860,114.174537873 22.303337576)",physical,104184,10468,10513,true,ID_09640,3,AUSTIN ROAD,10037,<=101 vertices; endpoints exact,m,unknown,unknown
309343,10469,10484,1,-1,38.28112,,,,,1,,,,"LINESTRING(114.173659388 22.311384367,114.173668416 22.311388245,114.173807726 22.311443262,114.173812452 22.311444255,114.173816781 22.311445249,114.173819663 22.311446332,114.173824701 22.311447326,114.173828631 22.311448229,114.173832630 22.311448229,114.173836551 22.311450216,114.173841598 22.311450216,114.173845606 22.311451209,114.173850565 22.311451209,114.173854564 22.311452203,114.173858495 22.311452203,114.173862493 22.311452203,114.173867540 22.311452203,114.173871461 22.311453197,114.173876508 22.311453197,114.173880507 22.311453197,114.173884437 22.311453197,114.173889474 22.311453197,114.173893483 22.311452204,114.173897724 22.311452204,114.173901723 22.311452204,114.173906770 22.311451210,114.173910691 22.311451211,114.173915737 22.311451211,114.173919746 22.311450217,114.173923667 22.311449224,114.173927665 22.311448231,114.173932712 22.311448231,114.173936633 22.311447238,114.173940642 22.311446335,114.173944563 22.311445251,114.173949609 22.311444258,114.173953530 22.311443264,114.173960732 22.311441278,114.174008619 22.311418242)",physical,104671,10484,10469,true,ID_010532,1,-99,45356,<=101 vertices; endpoints exact,m,unknown,unknown
308280,10470,10473,1,1,58.739537,,,,,1,,,,"LINESTRING(114.173662454 22.296780245,114.173681761 22.296492870,114.173698957 22.296250880)",physical,104140,10470,10473,true,ID_033389,1,MINDEN ROW,11431,<=101 vertices; endpoints exact,m,unknown,unknown
310230,10470,10516,1,1,95.136144,,,,,1,,,,"LINESTRING(114.173662454 22.296780245,114.173730916 22.296777207,114.173997873 22.296805983,114.174440819 22.296852465,114.174521085 22.296867958,114.174572582 22.296893252)",physical,105115,10470,10516,true,ID_033387,3,MINDEN AVENUE,11430,<=101 vertices; endpoints exact,m,unknown,unknown
308422,10471,10445,1,1,71.967668,,,,,1,,,,"LINESTRING(114.173667058 22.298972707,114.172997117 22.298789027)",physical,104211,10471,10445,true,ID_031737,3,CAMERON ROAD,10110,<=101 vertices; endpoints exact,m,unknown,unknown
308424,10471,10474,1,1,53.422663,,,,,1,,,,"LINESTRING(114.173667058 22.298972707,114.173711268 22.298844664,114.173743647 22.298710826,114.173754856 22.298618703,114.173749877 22.298551494,114.173739915 22.298501667)",physical,104212,10471,10474,true,ID_031897,1,CARNARVON ROAD,10123,<=101 vertices; endpoints exact,m,unknown,unknown
308508,10471,10568,1,1,232.51009,,,,,1,,,,"LINESTRING(114.173667058 22.298972707,114.175832458 22.299563032)",physical,104254,10471,10568,true,ID_031738,3,CAMERON ROAD,10110,<=101 vertices; endpoints exact,m,unknown,unknown
10000069,10472,34,1,1,,,,,,0,,,,"LINESTRING(114.173693478 22.295665850,114.173646099 22.295937499)",nonphysical_zone_access_in,,,,false,,,,,straight display only,not routable,not routable,not routable
309872,10472,10464,1,1,18.001773,,,,,1,,,,"LINESTRING(114.173693478 22.295665850,114.173518799 22.295663697)",physical,104936,10472,10464,true,ID_013114,1,-99,50885,<=101 vertices; endpoints exact,m,unknown,unknown
308281,10473,10470,1,-1,58.739537,,,,,1,,,,"LINESTRING(114.173698957 22.296250880,114.173681761 22.296492870,114.173662454 22.296780245)",physical,104140,10470,10473,true,ID_033389,1,MINDEN ROW,11431,<=101 vertices; endpoints exact,m,unknown,unknown
308520,10474,10408,1,1,172.433256,,,,,1,,,,"LINESTRING(114.173739915 22.298501667,114.173607103 22.298472942,114.172611939 22.298192690,114.172502414 22.298150022,114.172475244 22.298145282,114.172416661 22.298136589,114.172223080 22.298130263,114.172169591 22.298136582,114.172126289 22.298143691)",physical,104260,10474,10408,true,ID_033814,3,HUMPHREYS AVENUE,10862,<=101 vertices; endpoints exact,m,unknown,unknown
308425,10474,10471,1,-1,53.422663,,,,,1,,,,"LINESTRING(114.173739915 22.298501667,114.173749877 22.298551494,114.173754856 22.298618703,114.173743647 22.298710826,114.173711268 22.298844664,114.173667058 22.298972707)",physical,104212,10471,10474,true,ID_031897,1,CARNARVON ROAD,10123,<=101 vertices; endpoints exact,m,unknown,unknown
642418,10475,10476,1,1,62.579755,,,,,1,,,,"LINESTRING(114.173746485 22.309498354,114.173892351 22.308949761)",physical,271209,10475,10476,true,ID_028113,3,NIGHTINGALE ROAD,14311,<=101 vertices; endpoints exact,m,unknown,unknown
642421,10475,10483,1,-1,26.954956,,,,,1,,,,"LINESTRING(114.173746485 22.309498354,114.174001216 22.309553792)",physical,271210,10483,10475,true,ID_028114,1,-99,45361,<=101 vertices; endpoints exact,m,unknown,unknown
642416,10476,10478,1,1,28.748812,,,,,1,,,,"LINESTRING(114.173892351 22.308949761,114.173937289 22.308693532)",physical,271208,10476,10478,true,ID_028112,3,NIGHTINGALE ROAD,14311,<=101 vertices; endpoints exact,m,unknown,unknown
642424,10476,10487,1,1,27.249217,,,,,1,,,,"LINESTRING(114.173892351 22.308949761,114.174145026 22.309022402)",physical,271212,10476,10487,true,ID_028116,3,-99,45361,<=101 vertices; endpoints exact,m,unknown,unknown
659672,10477,10616,1,1,334.036484,,,,,1,,,,"LINESTRING(114.173921696 22.307184453,114.173989954 22.307163467,114.174190408 22.307097935,114.174248382 22.307078983,114.174305251 22.307060391,114.174359505 22.307042655,114.174504329 22.306999287,114.174855192 22.306892691,114.175186280 22.306799255,114.175719193 22.306650651,114.176730457 22.306346270,114.176850989 22.306309143,114.176996354 22.306236671)",physical,279836,10477,10616,true,ID_024137,3,GASCOIGNE ROAD FLYOVER,14494,<=101 vertices; endpoints exact,m,unknown,unknown
309099,10478,10485,1,-1,43.298562,,,,,1,,,,"LINESTRING(114.173937289 22.308693532,114.173940793 22.308574589,114.173925036 22.308471939,114.173923286 22.308418171,114.173937295 22.308392102,114.174021161 22.308357427)",physical,104549,10485,10478,true,ID_015438,1,NIGHTINGALE ROAD,14311,<=101 vertices; endpoints exact,m,unknown,unknown
642426,10478,10487,1,1,42.52175,,,,,1,,,,"LINESTRING(114.173937289 22.308693532,114.174025881 22.308877127,114.174145026 22.309022402)",physical,271213,10478,10487,true,ID_028117,3,-99,45361,<=101 vertices; endpoints exact,m,unknown,unknown
309304,10479,10481,1,1,35.912117,,,,,1,,,,"LINESTRING(114.173949843 22.307137499,114.173976446 22.307077789,114.173983833 22.307040655,114.173992375 22.306961086,114.173988397 22.306907372,114.173968181 22.306821304)",physical,104652,10479,10481,true,ID_07474,3,JORDAN ROAD,10904,<=101 vertices; endpoints exact,m,unknown,unknown
310348,10479,10491,1,1,31.613019,,,,,1,,,,"LINESTRING(114.173949843 22.307137499,114.174153647 22.307068839,114.174190408 22.307097935,114.174222244 22.307123135)",physical,105174,10479,10491,true,ID_012321,3,GASCOIGNE ROAD,10599,<=101 vertices; endpoints exact,m,unknown,unknown
308516,10480,10474,1,1,26.815887,,,,,1,,,,"LINESTRING(114.173964367 22.298404249,114.173819419 22.298431222,114.173769831 22.298459617,114.173739915 22.298501667)",physical,104258,10480,10474,true,ID_029174,3,HART AVENUE,10665,<=101 vertices; endpoints exact,m,unknown,unknown
308526,10480,10508,1,1,69.386517,,,,,1,,,,"LINESTRING(114.173964367 22.298404249,114.173981914 22.298359525,114.173995647 22.298333968,114.174040658 22.298293504,114.174437594 22.297968228)",physical,104263,10480,10508,true,ID_029178,3,HART AVENUE,10665,<=101 vertices; endpoints exact,m,unknown,unknown
309376,10481,10446,1,1,125.409422,,,,,1,,,,"LINESTRING(114.173968181 22.306821304,114.173921605 22.306794578,114.173788605 22.306742643,114.173586037 22.306632143,114.173299822 22.306428349,114.173027358 22.306213814,114.173013676 22.306153715)",physical,104688,10481,10446,true,ID_010463,3,JORDAN ROAD,10904,<=101 vertices; endpoints exact,m,unknown,unknown
309288,10482,10492,1,1,44.907529,,,,,1,,,,"LINESTRING(114.173997680 22.306724513,114.174064439 22.306774355,114.174150380 22.306838811,114.174195793 22.306884461,114.174215891 22.306905438,114.174244135 22.306952197,114.174226947 22.307029808)",physical,104644,10482,10492,true,ID_07468,3,JORDAN ROAD,10904,<=101 vertices; endpoints exact,m,unknown,unknown
309290,10482,10528,1,1,87.561588,,,,,1,,,,"LINESTRING(114.173997680 22.306724513,114.174158224 22.306751236,114.174393152 22.306791046,114.174641091 22.306827204,114.174837672 22.306838328)",physical,104645,10482,10528,true,ID_07469,3,JORDAN ROAD,10904,<=101 vertices; endpoints exact,m,unknown,unknown
10000173,10483,86,1,1,,,,,,0,,,,"LINESTRING(114.174001216 22.309553792,114.174233307 22.309401328)",nonphysical_zone_access_in,,,,false,,,,,straight display only,not routable,not routable,not routable
642420,10483,10475,1,1,26.954956,,,,,1,,,,"LINESTRING(114.174001216 22.309553792,114.173746485 22.309498354)",physical,271210,10483,10475,true,ID_028114,1,-99,45361,<=101 vertices; endpoints exact,m,unknown,unknown
309318,10484,10437,1,1,151.580184,,,,,1,,,,"LINESTRING(114.174008619 22.311418242,114.173891640 22.311382198,114.173837634 22.311350215,114.173792912 22.311319717,114.173631350 22.311198228,114.173183776 22.310854486,114.173106051 22.310794351,114.172903005 22.310689926,114.172809123 22.310641573)",physical,104659,10484,10437,true,ID_029356,1,KING'S PARK RISE,11037,<=101 vertices; endpoints exact,m,unknown,unknown
309342,10484,10469,1,1,38.28112,,,,,1,,,,"LINESTRING(114.174008619 22.311418242,114.173960732 22.311441278,114.173953530 22.311443264,114.173949609 22.311444258,114.173944563 22.311445251,114.173940642 22.311446335,114.173936633 22.311447238,114.173932712 22.311448231,114.173927665 22.311448231,114.173923667 22.311449224,114.173919746 22.311450217,114.173915737 22.311451211,114.173910691 22.311451211,114.173906770 22.311451210,114.173901723 22.311452204,114.173897724 22.311452204,114.173893483 22.311452204,114.173889474 22.311453197,114.173884437 22.311453197,114.173880507 22.311453197,114.173876508 22.311453197,114.173871461 22.311453197,114.173867540 22.311452203,114.173862493 22.311452203,114.173858495 22.311452203,114.173854564 22.311452203,114.173850565 22.311451209,114.173845606 22.311451209,114.173841598 22.311450216,114.173836551 22.311450216,114.173832630 22.311448229,114.173828631 22.311448229,114.173824701 22.311447326,114.173819663 22.311446332,114.173816781 22.311445249,114.173812452 22.311444255,114.173807726 22.311443262,114.173668416 22.311388245,114.173659388 22.311384367)",physical,104671,10484,10469,true,ID_010532,1,-99,45356,<=101 vertices; endpoints exact,m,unknown,unknown
309107,10484,10532,1,-1,106.932832,,,,,1,,,,"LINESTRING(114.174008619 22.311418242,114.174123030 22.311418456,114.174193770 22.311410330,114.174274990 22.311387985,114.174332631 22.311362389,114.174392892 22.311329479,114.174457519 22.311292912,114.174534809 22.311256753,114.174582843 22.311238469,114.174644849 22.311220593,114.174725633 22.311205674,114.174832761 22.311203508,114.174997685 22.311212815)",physical,104553,10532,10484,true,ID_029357,1,KING'S PARK RISE,11037,<=101 vertices; endpoints exact,m,unknown,unknown
309098,10485,10478,1,1,43.298562,,,,,1,,,,"LINESTRING(114.174021161 22.308357427,114.173937295 22.308392102,114.173923286 22.308418171,114.173925036 22.308471939,114.173940793 22.308574589,114.173937289 22.308693532)",physical,104549,10485,10478,true,ID_015438,1,NIGHTINGALE ROAD,14311,<=101 vertices; endpoints exact,m,unknown,unknown
309120,10485,10488,1,1,20.836698,,,,,1,,,,"LINESTRING(114.174021161 22.308357427,114.174071634 22.308318284,114.174124275 22.308282491,114.174164768 22.308227860)",physical,104560,10485,10488,true,ID_010101,3,QUEEN ELIZABETH HOSPITAL ROAD,14312,<=101 vertices; endpoints exact,m,unknown,unknown
366722,10485,10490,1,1,26.380138,,,,,1,,,,"LINESTRING(114.174021161 22.308357427,114.174055825 22.308342389,114.174068459 22.308338114,114.174082241 22.308338471,114.174090281 22.308338827,114.174201304 22.308355928,114.174207047 22.308359847,114.174211641 22.308365546,114.174218532 22.308380864,114.174222743 22.308404020,114.174221088 22.308415174)",physical,133361,10485,10490,true,ID_013699,3,<Null>,<Null>,<=101 vertices; endpoints exact,m,unknown,unknown
309068,10486,10436,1,1,149.244065,,,,,1,,,,"LINESTRING(114.174021676 22.307299979,114.173764729 22.307371484,114.173489150 22.307461769,114.173165441 22.307572999,114.172999316 22.307664730,114.172927897 22.307710957,114.172882096 22.307740571,114.172838624 22.307768017,114.172760995 22.307821468,114.172717873 22.307857498)",physical,104534,10486,10436,true,ID_025516,3,GASCOIGNE ROAD,10599,<=101 vertices; endpoints exact,m,unknown,unknown
642422,10487,10483,1,1,60.680196,,,,,1,,,,"LINESTRING(114.174145026 22.309022402,114.174001216 22.309553792)",physical,271211,10487,10483,true,ID_028115,3,-99,45361,<=101 vertices; endpoints exact,m,unknown,unknown
309118,10488,10489,1,1,23.679098,,,,,1,,,,"LINESTRING(114.174164768 22.308227860,114.174168816 22.308291912,114.174192500 22.308313180,114.174215470 22.308337404,114.174232314 22.308361628,114.174237291 22.308388346,114.174221088 22.308415173)",physical,104559,10488,10489,true,ID_013645,3,QUEEN ELIZABETH HOSPITAL ROAD,14312,<=101 vertices; endpoints exact,m,unknown,unknown
309091,10488,10496,1,-1,53.278252,,,,,1,,,,"LINESTRING(114.174164768 22.308227860,114.174307475 22.307765412)",physical,104545,10496,10488,true,ID_013646,1,QUEEN ELIZABETH HOSPITAL ROAD,14312,<=101 vertices; endpoints exact,m,unknown,unknown
309310,10489,10485,1,1,34.918392,,,,,1,,,,"LINESTRING(114.174221088 22.308415173,114.174213964 22.308436530,114.174203939 22.308455923,114.174189700 22.308471242,114.174181373 22.308477302,114.174166640 22.308483261,114.174148627 22.308488228,114.174131730 22.308489221,114.174113717 22.308487234,114.174095704 22.308482267,114.174079526 22.308480280,114.174064396 22.308471240,114.174045665 22.308455256,114.174021160 22.308408973,114.174019317 22.308384916,114.174021161 22.308357427)",physical,104655,10489,10485,true,ID_09818,3,<Null>,<Null>,<=101 vertices; endpoints exact,m,unknown,unknown
309379,10489,10511,1,-1,31.853919,,,,,1,,,,"LINESTRING(114.174221088 22.308415173,114.174523121 22.308476538)",physical,104689,10511,10489,true,ID_012484,1,QUEEN ELIZABETH HOSPITAL ROAD,14312,<=101 vertices; endpoints exact,m,unknown,unknown
309186,10491,10486,1,1,31.814137,,,,,1,,,,"LINESTRING(114.174222244 22.307123135,114.174220760 22.307143973,114.174220738 22.307144277,114.174209536 22.307215471,114.174021676 22.307299979)",physical,104593,10491,10486,true,ID_06639,3,GASCOIGNE ROAD,10599,<=101 vertices; endpoints exact,m,unknown,unknown
310405,10491,10494,1,-1,4.290529,,,,,1,,,,"LINESTRING(114.174222244 22.307123135,114.174261423 22.307110011)",physical,105202,10494,10491,true,ID_011011,1,GASCOIGNE ROAD,10599,<=101 vertices; endpoints exact,m,unknown,unknown
309144,10492,10481,1,1,35.605681,,,,,1,,,,"LINESTRING(114.174226947 22.307029808,114.174138956 22.306984551,114.174051063 22.306902027,114.173992526 22.306841144,114.173968181 22.306821304)",physical,104572,10492,10481,true,ID_09095,3,JORDAN ROAD,10904,<=101 vertices; endpoints exact,m,unknown,unknown
310367,10492,10494,1,-1,9.565961,,,,,1,,,,"LINESTRING(114.174226947 22.307029808,114.174248283 22.307078755,114.174248382 22.307078983,114.174256426 22.307097437,114.174261423 22.307110011)",physical,105183,10494,10492,true,ID_024757,1,GASCOIGNE ROAD,10599,<=101 vertices; endpoints exact,m,unknown,unknown
10000049,10493,24,1,1,,,,,,0,,,,"LINESTRING(114.174237482 22.300387275,114.174357833 22.300681791)",nonphysical_zone_access_in,,,,false,,,,,straight display only,not routable,not routable,not routable
10000051,10493,25,1,1,,,,,,0,,,,"LINESTRING(114.174237482 22.300387275,114.173783360 22.300260071)",nonphysical_zone_access_in,,,,false,,,,,straight display only,not routable,not routable,not routable
308414,10493,10452,1,1,100.631647,,,,,1,,,,"LINESTRING(114.174237482 22.300387275,114.174151422 22.300365230,114.174009629 22.300329126,114.173948489 22.300325059,114.173668945 22.300254521,114.173645226 22.300236340,114.173299281 22.300148253)",physical,104207,10493,10452,true,ID_030685,3,KIMBERLEY STREET,10995,<=101 vertices; endpoints exact,m,unknown,unknown
308488,10493,10554,1,1,166.733834,,,,,1,,,,"LINESTRING(114.174237482 22.300387275,114.174258874 22.300442969,114.174272157 22.300453012,114.174931099 22.300614334,114.175450173 22.300758170,114.175469911 22.300778423,114.175584852 22.301021179)",physical,104244,10493,10554,true,ID_030684,3,KIMBERLEY STREET,10995,<=101 vertices; endpoints exact,m,unknown,unknown
310404,10494,10491,1,1,4.290529,,,,,1,,,,"LINESTRING(114.174261423 22.307110011,114.174222244 22.307123135)",physical,105202,10494,10491,true,ID_011011,1,GASCOIGNE ROAD,10599,<=101 vertices; endpoints exact,m,unknown,unknown
310366,10494,10492,1,1,9.565961,,,,,1,,,,"LINESTRING(114.174261423 22.307110011,114.174256426 22.307097437,114.174248382 22.307078983,114.174248283 22.307078755,114.174226947 22.307029808)",physical,105183,10494,10492,true,ID_024757,1,GASCOIGNE ROAD,10599,<=101 vertices; endpoints exact,m,unknown,unknown
310351,10494,10495,1,-1,2.376137,,,,,1,,,,"LINESTRING(114.174261423 22.307110011,114.174282776 22.307101908)",physical,105175,10495,10494,true,ID_012322,1,GASCOIGNE ROAD,10599,<=101 vertices; endpoints exact,m,unknown,unknown
310369,10494,10498,1,-1,14.874396,,,,,1,,,,"LINESTRING(114.174261423 22.307110011,114.174269060 22.307128531,114.174269215 22.307128906,114.174313137 22.307235421)",physical,105184,10498,10494,true,ID_024758,1,GASCOIGNE ROAD,10599,<=101 vertices; endpoints exact,m,unknown,unknown
310350,10495,10494,1,1,2.376137,,,,,1,,,,"LINESTRING(114.174282776 22.307101908,114.174261423 22.307110011)",physical,105175,10495,10494,true,ID_012322,1,GASCOIGNE ROAD,10599,<=101 vertices; endpoints exact,m,unknown,unknown
310346,10495,10528,1,1,67.104824,,,,,1,,,,"LINESTRING(114.174282776 22.307101908,114.174305251 22.307060391,114.174337237 22.307001305,114.174837672 22.306838328)",physical,105173,10495,10528,true,ID_012320,3,GASCOIGNE ROAD,10599,<=101 vertices; endpoints exact,m,unknown,unknown
309090,10496,10488,1,1,53.278252,,,,,1,,,,"LINESTRING(114.174307475 22.307765412,114.174164768 22.308227860)",physical,104545,10496,10488,true,ID_013646,1,QUEEN ELIZABETH HOSPITAL ROAD,14312,<=101 vertices; endpoints exact,m,unknown,unknown
309322,10496,10501,1,1,40.677425,,,,,1,,,,"LINESTRING(114.174307475 22.307765412,114.174313941 22.307662653,114.174336012 22.307589072,114.174350726 22.307527474,114.174354405 22.307486403,114.174343342 22.307403339)",physical,104661,10496,10501,true,ID_011462,3,QUEEN ELIZABETH HOSPITAL ROAD,14312,<=101 vertices; endpoints exact,m,unknown,unknown
309341,10497,10532,1,-1,89.361118,,,,,1,,,,"LINESTRING(114.174311734 22.311664294,114.174362138 22.311607103,114.174418142 22.311547987,114.174461372 22.311512030,114.174499362 22.311491003,114.174544121 22.311471484,114.174753721 22.311415688,114.174783415 22.311404313,114.174836397 22.311379392,114.174875989 22.311349055,114.174921986 22.311305175,114.174997685 22.311212815)",physical,104670,10532,10497,true,ID_029355,1,KING'S PARK HILL ROAD,14023,<=101 vertices; endpoints exact,m,unknown,unknown
310368,10498,10494,1,1,14.874396,,,,,1,,,,"LINESTRING(114.174313137 22.307235421,114.174269215 22.307128906,114.174269060 22.307128531,114.174261423 22.307110011)",physical,105184,10498,10494,true,ID_024758,1,GASCOIGNE ROAD,10599,<=101 vertices; endpoints exact,m,unknown,unknown
309142,10498,10504,1,1,35.378421,,,,,1,,,,"LINESTRING(114.174313137 22.307235421,114.174370418 22.307254140,114.174406222 22.307349284,114.174420285 22.307411586,114.174418273 22.307510096)",physical,104571,10498,10504,true,ID_011906,3,QUEEN ELIZABETH HOSPITAL ROAD,14312,<=101 vertices; endpoints exact,m,unknown,unknown
308494,10499,10455,1,1,99.846598,,,,,1,,,,"LINESTRING(114.174330776 22.300077362,114.173393598 22.299848276)",physical,104247,10499,10455,true,ID_033957,3,GRANVILLE ROAD,10622,<=101 vertices; endpoints exact,m,unknown,unknown
308492,10499,10493,1,1,35.639091,,,,,1,,,,"LINESTRING(114.174330776 22.300077362,114.174237482 22.300387275)",physical,104246,10499,10493,true,ID_032792,3,SHUN YEE STREET,12096,<=101 vertices; endpoints exact,m,unknown,unknown
309059,10500,10459,1,-1,170.282429,,,,,1,,,,"LINESTRING(114.174340438 22.305217934,114.174260531 22.305249625,114.174186191 22.305278573,114.174147876 22.305295638,114.174066126 22.305345088,114.174007730 22.305383826,114.173934044 22.305441761,114.173916913 22.305460616,114.173886517 22.305493869,114.173833094 22.305555404,114.173813936 22.305580601,114.173788146 22.305618311,114.173765856 22.305654649,114.173747065 22.305696644,114.173725328 22.305750466,114.173462838 22.306435575)",physical,104529,10459,10500,true,ID_031685,1,JORDAN PATH,10903,<=101 vertices; endpoints exact,m,unknown,unknown
310075,10500,10506,1,-1,11.716153,,,,,1,,,,"LINESTRING(114.174340438 22.305217934,114.174419398 22.305152526,114.174425282 22.305147497)",physical,105037,10506,10500,true,ID_031686,1,JORDAN PATH,10903,<=101 vertices; endpoints exact,m,unknown,unknown
310073,10500,10510,1,-1,12.390514,,,,,1,,,,"LINESTRING(114.174340438 22.305217934,114.174451359 22.305216223,114.174460326 22.305213883)",physical,105036,10510,10500,true,ID_013343,1,-99,45367,<=101 vertices; endpoints exact,m,unknown,unknown
309306,10501,10486,1,1,35.797962,,,,,1,,,,"LINESTRING(114.174343342 22.307403339,114.174296263 22.307369112,114.174263897 22.307349949,114.174233006 22.307337631,114.174190342 22.307326676,114.174102023 22.307317941,114.174021676 22.307299979)",physical,104653,10501,10486,true,ID_07475,3,GASCOIGNE ROAD,10599,<=101 vertices; endpoints exact,m,unknown,unknown
309362,10501,10498,1,1,19.064261,,,,,1,,,,"LINESTRING(114.174343342 22.307403339,114.174308413 22.307272829,114.174313137 22.307235421)",physical,104681,10501,10498,true,ID_024765,3,QUEEN ELIZABETH HOSPITAL ROAD,14312,<=101 vertices; endpoints exact,m,unknown,unknown
310440,10502,10495,1,1,12.190569,,,,,1,,,,"LINESTRING(114.174381369 22.307162761,114.174306512 22.307116558,114.174282776 22.307101908)",physical,105220,10502,10495,true,ID_012686,3,GASCOIGNE ROAD,10599,<=101 vertices; endpoints exact,m,unknown,unknown
