link_id,flow_pce_per_period,cost_min
14009,0.0,0.152054
14010,0.0,0.025398
14011,0.0,0.025398
14012,0.0,0.030518
14013,0.0,0.030518
14014,0.0,0.213018
14015,0.0,0.213018
14016,0.0,0.061046
14017,0.0,0.093132
14018,0.0,0.093132
14019,0.0,0.089664
14020,0.0,0.089664
14021,0.0,0.039012
14022,0.0,0.039012
14023,0.0,0.19063
14024,0.0,0.19063
14025,0.0,0.42048
14026,0.0,0.42048
14027,3.794677244846355,0.05314202829963889
14028,0.0,0.053142
14029,0.0,0.2268973333333333
14030,0.0,0.5396186666666667
14033,0.0,0.18998
14034,0.0,0.30404
14045,0.0,0.1141546666666666
14046,0.0,0.1197399999999999
14047,0.0,0.042064
14048,0.0,0.042064
14049,0.0,0.276836
14050,0.0,0.277432
14051,0.0,0.0307533333333333
14052,0.0,0.0299293333333333
14053,0.0,0.040314
14054,0.0,0.040314
14055,0.0,0.043136
14056,0.0,0.043136
14057,0.0,0.077176
14058,0.0,0.077176
14059,0.0,0.1955946666666666
14060,0.0,0.1955946666666666
14061,0.0,0.2408253333333333
14062,0.0,0.2408253333333333
14063,0.0,0.2123186666666666
14064,0.0,0.2123186666666666
14065,0.0,0.237552
14066,0.0,0.237552
14067,0.0,0.199624
14068,0.0,0.199624
14069,0.0,0.21788
14070,0.0,0.21788
14071,0.0,0.266448
14072,0.0,0.266448
14073,0.0,0.207272
14074,0.0,0.207272
14075,0.0,0.196604
14076,0.0,0.143146
14077,0.0,0.054834
14078,0.0,0.12651
14079,0.0,0.12651
14080,0.0,0.1811666666666666
14081,0.0,0.1811666666666666
14082,0.0,0.054586
14083,0.0,0.054586
14084,0.0,0.211962
14085,0.0,0.211962
14086,0.0,0.1004613333333333
14087,0.0,0.1004613333333333
14088,0.18863265749351496,0.13633866668561676
14089,0.18863265749351496,0.13906266668599537
14090,0.0,0.1390626666666666
14099,0.0,0.3074266666666666
141,0.0,1.863892
14100,0.18863265749351496,0.028108000003906723
14101,0.0,0.02858
14102,0.18863265749351496,0.012345333335049218
14103,3.1206901457222993,0.2531120035367648
14104,0.33294985207933264,0.1446020000229998
14105,0.33294985207933264,0.2076820008514317
14106,0.18863265749351496,0.2076820002732914
14107,0.18863265749351496,0.3147866667104198
