link_id,from_node_id,to_node_id,source_link_id,geometry,is_physical,is_centroid_connector,fw_volume,full_path_volume,rank26_v_from_paths,rank52_v_from_paths,rank26_minus_fw,rank52_minus_fw,full_path_minus_fw
8567,1312,1311,8567,"LINESTRING (-71.077632 42.336009, -71.0787954 42.3350615)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8568,1311,1312,8568,"LINESTRING (-71.0787954 42.3350615, -71.077632 42.336009)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8569,1826,2982,8569,"LINESTRING (-71.0810454 42.3329182, -71.0816905 42.3319694)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8570,2982,1826,8570,"LINESTRING (-71.0816905 42.3319694, -71.0810454 42.3329182)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8571,2983,4643,8571,"LINESTRING (-71.080569 42.3326601, -71.0794029 42.3320335)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8572,4656,2983,8572,"LINESTRING (-71.079307 42.332096, -71.080569 42.3326601)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8573,4656,4657,8573,"LINESTRING (-71.079307 42.332096, -71.0782044 42.3328314)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8574,4657,4656,8574,"LINESTRING (-71.0782044 42.3328314, -71.079307 42.332096)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8575,4232,3697,8575,"LINESTRING (-71.0744072 42.3328771, -71.0756735 42.3320021)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8576,5069,4657,8576,"LINESTRING (-71.07757 42.333247, -71.0782044 42.3328314)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8577,4657,5069,8577,"LINESTRING (-71.0782044 42.3328314, -71.07757 42.333247)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8578,5084,3698,8578,"LINESTRING (-71.078321 42.330371, -71.0769607 42.3312285)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8579,3698,5084,8579,"LINESTRING (-71.0769607 42.3312285, -71.078321 42.330371)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8580,3697,4240,8580,"LINESTRING (-71.0756735 42.3320021, -71.0743232 42.3328245)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8581,4643,3698,8581,"LINESTRING (-71.0794029 42.3320335, -71.0769607 42.3312285)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8582,3698,4656,8582,"LINESTRING (-71.0769607 42.3312285, -71.079307 42.332096)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8601,936,937,8601,"LINESTRING (-71.0799648 42.328526, -71.0792794 42.3285303)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8602,937,936,8602,"LINESTRING (-71.0792794 42.3285303, -71.0799648 42.328526)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8603,5085,5091,8603,"LINESTRING (-71.078675 42.330135, -71.07944 42.329674)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8604,5091,5085,8604,"LINESTRING (-71.07944 42.329674, -71.078675 42.330135)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8605,5120,5085,8605,"LINESTRING (-71.079016 42.32929, -71.078675 42.330135)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8606,4643,5230,8606,"LINESTRING (-71.0794029 42.3320335, -71.080888 42.331055)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8607,5230,4643,8607,"LINESTRING (-71.080888 42.331055, -71.0794029 42.3320335)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8614,938,1775,8614,"LINESTRING (-71.080891 42.328497, -71.0815371 42.328487)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8615,1775,938,8615,"LINESTRING (-71.0815371 42.328487, -71.080891 42.328497)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8616,936,938,8616,"LINESTRING (-71.0799648 42.328526, -71.080891 42.328497)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8617,938,936,8617,"LINESTRING (-71.080891 42.328497, -71.0799648 42.328526)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8618,5230,283,8618,"LINESTRING (-71.080888 42.331055, -71.0814341 42.3306879)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8619,283,5230,8619,"LINESTRING (-71.0814341 42.3306879, -71.080888 42.331055)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8626,281,283,8626,"LINESTRING (-71.0819081 42.3302529, -71.0814341 42.3306879)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8627,283,281,8627,"LINESTRING (-71.0814341 42.3306879, -71.0819081 42.3302529)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8628,2982,5102,8628,"LINESTRING (-71.0816905 42.3319694, -71.0819385 42.3317532)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8629,5102,2982,8629,"LINESTRING (-71.0819385 42.3317532, -71.0816905 42.3319694)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8634,5119,5120,8634,"LINESTRING (-71.0791401 42.328943, -71.079016 42.32929)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8635,5120,5119,8635,"LINESTRING (-71.079016 42.32929, -71.0791401 42.328943)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8636,5119,937,8636,"LINESTRING (-71.0791401 42.328943, -71.0792794 42.3285303)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8637,937,5119,8637,"LINESTRING (-71.0792794 42.3285303, -71.0791401 42.328943)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8638,5091,5120,8638,"LINESTRING (-71.07944 42.329674, -71.079016 42.32929)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8639,5120,5091,8639,"LINESTRING (-71.079016 42.32929, -71.07944 42.329674)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8640,4656,4643,8640,"LINESTRING (-71.079307 42.332096, -71.0794029 42.3320335)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8641,4643,4656,8641,"LINESTRING (-71.0794029 42.3320335, -71.079307 42.332096)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8642,5084,5085,8642,"LINESTRING (-71.078321 42.330371, -71.078675 42.330135)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8643,5085,5084,8643,"LINESTRING (-71.078675 42.330135, -71.078321 42.330371)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8644,846,847,8644,"LINESTRING (-71.0798317 42.3361439, -71.0801 42.335951)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8645,1308,1310,8645,"LINESTRING (-71.079362 42.334598, -71.079936 42.334196)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8646,1319,1308,8646,"LINESTRING (-71.079845 42.33412, -71.079362 42.334598)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8647,1310,2981,8647,"LINESTRING (-71.079936 42.334196, -71.0806353 42.3334892)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8648,2981,1319,8648,"LINESTRING (-71.0806353 42.3334892, -71.079845 42.33412)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8649,1826,2981,8649,"LINESTRING (-71.0810454 42.3329182, -71.0806353 42.3334892)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8650,2981,1826,8650,"LINESTRING (-71.0806353 42.3334892, -71.0810454 42.3329182)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8651,1826,2983,8651,"LINESTRING (-71.0810454 42.3329182, -71.080569 42.3326601)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8652,2983,1826,8652,"LINESTRING (-71.080569 42.3326601, -71.0810454 42.3329182)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8653,847,2430,8653,"LINESTRING (-71.0801 42.335951, -71.081457 42.334916)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8654,2430,4549,8654,"LINESTRING (-71.081457 42.334916, -71.0819228 42.3344503)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8655,1309,1311,8655,"LINESTRING (-71.079319 42.334638, -71.0787954 42.3350615)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8656,1311,1309,8656,"LINESTRING (-71.0787954 42.3350615, -71.079319 42.334638)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8657,1308,1309,8657,"LINESTRING (-71.079362 42.334598, -71.079319 42.334638)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8658,1309,1308,8658,"LINESTRING (-71.079319 42.334638, -71.079362 42.334598)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8659,2470,2471,8659,"LINESTRING (-71.0749488 42.3298365, -71.0748833 42.3304754)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8660,2471,2470,8660,"LINESTRING (-71.0748833 42.3304754, -71.0749488 42.3298365)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8661,3696,3697,8661,"LINESTRING (-71.076169 42.331703, -71.0756735 42.3320021)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8662,3697,3696,8662,"LINESTRING (-71.0756735 42.3320021, -71.076169 42.331703)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8663,4239,3698,8663,"LINESTRING (-71.0748651 42.3312302, -71.0769607 42.3312285)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8664,3698,4239,8664,"LINESTRING (-71.0769607 42.3312285, -71.0748651 42.3312302)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8665,3696,3698,8665,"LINESTRING (-71.076169 42.331703, -71.0769607 42.3312285)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8666,3698,3696,8666,"LINESTRING (-71.0769607 42.3312285, -71.076169 42.331703)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8667,2470,2472,8667,"LINESTRING (-71.0749488 42.3298365, -71.0750247 42.3290501)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8668,2472,2470,8668,"LINESTRING (-71.0750247 42.3290501, -71.0749488 42.3298365)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8669,2472,2473,8669,"LINESTRING (-71.0750247 42.3290501, -71.0750893 42.3283071)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8670,2473,2472,8670,"LINESTRING (-71.0750893 42.3283071, -71.0750247 42.3290501)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8671,4239,5276,8671,"LINESTRING (-71.0748651 42.3312302, -71.074843 42.3308698)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8672,5276,4239,8672,"LINESTRING (-71.074843 42.3308698, -71.0748651 42.3312302)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8673,5276,2471,8673,"LINESTRING (-71.074843 42.3308698, -71.0748833 42.3304754)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8674,2471,5276,8674,"LINESTRING (-71.0748833 42.3304754, -71.074843 42.3308698)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8675,3697,4239,8675,"LINESTRING (-71.0756735 42.3320021, -71.0748651 42.3312302)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8676,4239,3697,8676,"LINESTRING (-71.0748651 42.3312302, -71.0756735 42.3320021)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8677,4236,2823,8677,"LINESTRING (-71.076536 42.3360423, -71.0751814 42.3349159)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8678,4010,952,8678,"LINESTRING (-71.0757481 42.3344434, -71.076216 42.334829)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8679,4010,4678,8679,"LINESTRING (-71.0757481 42.3344434, -71.0750259 42.3334941)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8680,4678,4010,8680,"LINESTRING (-71.0750259 42.3334941, -71.0757481 42.3344434)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8681,4010,5070,8681,"LINESTRING (-71.0757481 42.3344434, -71.0770373 42.333601)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8682,5070,4010,8682,"LINESTRING (-71.0770373 42.333601, -71.0757481 42.3344434)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8683,5069,5070,8683,"LINESTRING (-71.07757 42.333247, -71.0770373 42.333601)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8684,5070,5069,8684,"LINESTRING (-71.0770373 42.333601, -71.07757 42.333247)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8685,953,4083,8685,"LINESTRING (-71.076384 42.33496, -71.0771043 42.3355447)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8686,4039,1312,8686,"LINESTRING (-71.0772013 42.3356289, -71.077632 42.336009)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8687,4083,4039,8687,"LINESTRING (-71.0771043 42.3355447, -71.0772013 42.3356289)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8688,952,953,8688,"LINESTRING (-71.076216 42.334829, -71.076384 42.33496)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8689,4232,4678,8689,"LINESTRING (-71.0744072 42.3328771, -71.0750259 42.3334941)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8690,4678,4232,8690,"LINESTRING (-71.0750259 42.3334941, -71.0744072 42.3328771)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8691,4232,4240,8691,"LINESTRING (-71.0744072 42.3328771, -71.0743232 42.3328245)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8692,4240,4232,8692,"LINESTRING (-71.0743232 42.3328245, -71.0744072 42.3328771)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8693,2822,2825,8693,"LINESTRING (-71.0750961 42.3349908, -71.0744876 42.3354723)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8694,2825,2822,8694,"LINESTRING (-71.0744876 42.3354723, -71.0750961 42.3349908)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8695,4009,2823,8695,"LINESTRING (-71.0754667 42.3346694, -71.0751814 42.3349159)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8696,2823,4009,8696,"LINESTRING (-71.0751814 42.3349159, -71.0754667 42.3346694)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8697,4009,4010,8697,"LINESTRING (-71.0754667 42.3346694, -71.0757481 42.3344434)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8698,4010,4009,8698,"LINESTRING (-71.0757481 42.3344434, -71.0754667 42.3346694)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8699,2822,2823,8699,"LINESTRING (-71.0750961 42.3349908, -71.0751814 42.3349159)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8700,2823,2822,8700,"LINESTRING (-71.0751814 42.3349159, -71.0750961 42.3349908)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8701,3578,2825,8701,"LINESTRING (-71.0738555 42.3359798, -71.0744876 42.3354723)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8702,2825,3578,8702,"LINESTRING (-71.0744876 42.3354723, -71.0738555 42.3359798)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10231,647,648,10231,"LINESTRING (-71.05742 42.312012, -71.057207 42.31296)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10232,648,647,10232,"LINESTRING (-71.057207 42.31296, -71.05742 42.312012)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10233,648,676,10233,"LINESTRING (-71.057207 42.31296, -71.058025 42.312863)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10234,676,648,10234,"LINESTRING (-71.058025 42.312863, -71.057207 42.31296)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10235,2022,2023,10235,"LINESTRING (-71.0491184 42.3178361, -71.0509422 42.3215359)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10236,2290,1677,10236,"LINESTRING (-71.0569716 42.329498, -71.0582716 42.3297413)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10237,1677,2290,10237,"LINESTRING (-71.0582716 42.3297413, -71.0569716 42.329498)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10238,2290,2294,10238,"LINESTRING (-71.0569716 42.329498, -71.0577596 42.3283731)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10239,2294,2290,10239,"LINESTRING (-71.0577596 42.3283731, -71.0569716 42.329498)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10240,2738,2657,10240,"LINESTRING (-71.0514029 42.3214363, -71.0497361 42.3186367)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10241,2477,2891,10241,"LINESTRING (-71.070666 42.319555, -71.0712903 42.3201791)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10242,2891,2477,10242,"LINESTRING (-71.0712903 42.3201791, -71.070666 42.319555)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10243,3314,1849,10243,"LINESTRING (-71.0554678 42.3240034, -71.0518528 42.3182806)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10244,3428,3425,10244,"LINESTRING (-71.0625301 42.3198849, -71.0631454 42.3191835)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10245,3431,3432,10245,"LINESTRING (-71.0575245 42.3203699, -71.056775 42.320652)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10246,3446,2303,10246,"LINESTRING (-71.0591817 42.3192751, -71.0596899 42.3200147)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10247,1784,1030,10247,"LINESTRING (-71.0624135 42.3198125, -71.0614864 42.3204917)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10248,4148,3314,10248,"LINESTRING (-71.0589621 42.32775, -71.0554678 42.3240034)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10249,4400,3431,10249,"LINESTRING (-71.0567783 42.3207917, -71.0575245 42.3203699)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10250,4405,4250,10250,"LINESTRING (-71.049714 42.3203849, -71.045809 42.3190836)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10251,2014,4408,10251,"LINESTRING (-71.0499095 42.319593, -71.0500353 42.3199306)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10252,3432,4686,10252,"LINESTRING (-71.056775 42.320652, -71.0567597 42.3198644)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10253,4686,3432,10253,"LINESTRING (-71.0567597 42.3198644, -71.056775 42.320652)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10254,1527,1849,10254,"LINESTRING (-71.0541033 42.3213795, -71.0518528 42.3182806)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10255,4242,5216,10255,"LINESTRING (-71.0608344 42.3198919, -71.0600941 42.3192921)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10256,4250,2962,10256,"LINESTRING (-71.045809 42.3190836, -71.0495219 42.3204292)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10257,2366,5287,10257,"LINESTRING (-71.0511481 42.3206934, -71.0497599 42.3182997)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10258,5287,2366,10258,"LINESTRING (-71.0497599 42.3182997, -71.0511481 42.3206934)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10259,4684,1613,10259,"LINESTRING (-71.0587525 42.3186922, -71.056731 42.3185162)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10260,4169,5405,10260,"LINESTRING (-71.0552901 42.3240773, -71.0587997 42.3279191)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10261,5406,4402,10261,"LINESTRING (-71.0517263 42.3184742, -71.0528518 42.321419)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10262,5406,4169,10262,"LINESTRING (-71.0517263 42.3184742, -71.0552901 42.3240773)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10427,3459,3455,10427,"LINESTRING (-71.06572 42.31447, -71.065465 42.31402)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10428,3455,3459,10428,"LINESTRING (-71.065465 42.31402, -71.06572 42.31447)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10429,2376,3688,10429,"LINESTRING (-71.066277 42.3175748, -71.0654467 42.317156)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10430,3688,2376,10430,"LINESTRING (-71.0654467 42.317156, -71.066277 42.3175748)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10431,3730,736,10431,"LINESTRING (-71.059379 42.311039, -71.058881 42.312771)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10432,736,3730,10432,"LINESTRING (-71.058881 42.312771, -71.059379 42.311039)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10436,1531,3648,10436,"LINESTRING (-71.06521 42.3170628, -71.066145 42.3161866)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10437,4637,5231,10437,"LINESTRING (-71.0663146 42.315805, -71.0655119 42.316733)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10438,1939,2603,10438,"LINESTRING (-71.070018 42.311275, -71.068362 42.312682)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10605,1528,1529,10605,"LINESTRING (-71.0664207 42.3158595, -71.0665037 42.3157599)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10606,2077,2078,10606,"LINESTRING (-71.069104 42.318728, -71.069698 42.318947)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10607,2078,2077,10607,"LINESTRING (-71.069698 42.318947, -71.069104 42.318728)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10608,4635,4637,10608,"LINESTRING (-71.0661287 42.3155283, -71.0663146 42.315805)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10609,1525,4637,10609,"LINESTRING (-71.0663741 42.3156936, -71.0663146 42.315805)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10636,2477,2078,10636,"LINESTRING (-71.070666 42.319555, -71.069698 42.318947)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10637,2078,2477,10637,"LINESTRING (-71.069698 42.318947, -71.070666 42.319555)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10638,1521,1522,10638,"LINESTRING (-71.067429 42.314603, -71.067907 42.313771)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10639,2603,1524,10639,"LINESTRING (-71.068362 42.312682, -71.0672333 42.3146207)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10640,1522,4949,10640,"LINESTRING (-71.067907 42.313771, -71.068499 42.312726)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10641,4949,3733,10641,"LINESTRING (-71.068499 42.312726, -71.069298 42.311985)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10642,1524,1525,10642,"LINESTRING (-71.0672333 42.3146207, -71.0663741 42.3156936)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10643,3459,3460,10643,"LINESTRING (-71.06572 42.31447, -71.0658862 42.3148353)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10644,3460,3459,10644,"LINESTRING (-71.0658862 42.3148353, -71.06572 42.31447)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10645,3630,1521,10645,"LINESTRING (-71.066597 42.315648, -71.067429 42.314603)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10646,4635,4636,10646,"LINESTRING (-71.0661287 42.3155283, -71.0660581 42.3153273)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10647,4636,4635,10647,"LINESTRING (-71.0660581 42.3153273, -71.0661287 42.3155283)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10648,4636,3460,10648,"LINESTRING (-71.0660581 42.3153273, -71.0658862 42.3148353)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10649,3460,4636,10649,"LINESTRING (-71.0658862 42.3148353, -71.0660581 42.3153273)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10650,1525,4635,10650,"LINESTRING (-71.0663741 42.3156936, -71.0661287 42.3155283)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10651,1529,1525,10651,"LINESTRING (-71.0665037 42.3157599, -71.0663741 42.3156936)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10652,1529,3630,10652,"LINESTRING (-71.0665037 42.3157599, -71.066597 42.315648)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10653,2317,2318,10653,"LINESTRING (-71.0668579 42.3178208, -71.0672422 42.3179756)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10654,2318,2317,10654,"LINESTRING (-71.0672422 42.3179756, -71.0668579 42.3178208)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10655,3418,2374,10655,"LINESTRING (-71.0679773 42.3182847, -71.067301 42.3179996)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10656,2374,3418,10656,"LINESTRING (-71.067301 42.3179996, -71.0679773 42.3182847)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10671,2127,3419,10671,"LINESTRING (-71.0690162 42.3186984, -71.0682494 42.3183975)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10672,3419,2127,10672,"LINESTRING (-71.0682494 42.3183975, -71.0690162 42.3186984)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10673,2077,2127,10673,"LINESTRING (-71.069104 42.318728, -71.0690162 42.3186984)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10674,2127,2077,10674,"LINESTRING (-71.0690162 42.3186984, -71.069104 42.318728)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10675,3418,3419,10675,"LINESTRING (-71.0679773 42.3182847, -71.0682494 42.3183975)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10676,3419,3418,10676,"LINESTRING (-71.0682494 42.3183975, -71.0679773 42.3182847)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10677,2317,2358,10677,"LINESTRING (-71.0668579 42.3178208, -71.0665228 42.3176806)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10678,2358,2317,10678,"LINESTRING (-71.0665228 42.3176806, -71.0668579 42.3178208)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10679,3648,1528,10679,"LINESTRING (-71.066145 42.3161866, -71.0664207 42.3158595)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10680,4637,1528,10680,"LINESTRING (-71.0663146 42.315805, -71.0664207 42.3158595)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
