link_index,link_id,from_node_id,to_node_id,v_solver,v_from_paths,raw_residual,tolerance,current_cost_minutes,effective_capacity,vdf_fftt,vdf_alpha,vdf_beta
1090,8569,1826,2982,5.447825191614471e-27,0.0,5.447825191614471e-27,1.0099999999999999e-06,0.23612,2600.0,0.23612,0.25,2.0
1091,8651,1826,2983,2.4164557849028882e-27,0.0,2.4164557849028882e-27,1.0099999999999999e-06,0.097168,2600.0,0.097168,0.25,2.0
1092,8477,1827,5058,-6.73255923245809e-27,0.0,-6.73255923245809e-27,1.0099999999999999e-06,0.152176,2600.0,0.152176,0.25,2.0
1093,7406,1828,1821,7.399887338410649e-27,0.0,7.399887338410649e-27,1.0099999999999999e-06,0.045542,2600.0,0.045542,0.25,2.0
1094,7400,1828,1829,1.1925976782109522e-26,0.0,1.1925976782109522e-26,1.0099999999999999e-06,0.0991453333333333,8000.0,0.0991453333333333,0.25,2.0
1095,7391,1828,1830,9.288197293455919e-27,0.0,9.288197293455919e-27,1.0099999999999999e-06,0.257356,2600.0,0.257356,0.25,2.0
1096,7401,1829,1820,-4.4758219440035285e-27,0.0,-4.4758219440035285e-27,1.0099999999999999e-06,0.0927186666666666,8000.0,0.0927186666666666,0.25,2.0
1097,7402,1829,2466,4.2193973837848804e-27,0.0,4.2193973837848804e-27,1.0099999999999999e-06,0.0819893333333333,8000.0,0.0819893333333333,0.25,2.0
1098,486,1830,1183,-3.900745797944699e-27,0.0,-3.900745797944699e-27,1.0099999999999999e-06,0.29686,2600.0,0.29686,0.25,2.0
1099,7392,1830,1828,9.288197293455919e-27,0.0,9.288197293455919e-27,1.0099999999999999e-06,0.257356,2600.0,0.257356,0.25,2.0
1100,143,1831,1832,-4.263819029561669e-27,0.0,-4.263819029561669e-27,1.0099999999999999e-06,0.450878,2600.0,0.450878,0.25,2.0
1101,12173,1831,1833,1.1740200038926825e-26,0.0,1.1740200038926825e-26,1.0099999999999999e-06,0.21567,2600.0,0.21567,0.25,2.0
1102,12175,1831,1834,8.878607105253379e-27,0.0,8.878607105253379e-27,1.0099999999999999e-06,0.05808,2600.0,0.05808,0.25,2.0
1103,144,1832,1831,-4.263819029561669e-27,0.0,-4.263819029561669e-27,1.0099999999999999e-06,0.450878,2600.0,0.450878,0.25,2.0
1104,17235,1832,4986,1.143409617088171e-26,0.0,1.143409617088171e-26,1.0099999999999999e-06,0.335324,2600.0,0.335324,0.25,2.0
1105,12174,1833,1831,1.1740200038926825e-26,0.0,1.1740200038926825e-26,1.0099999999999999e-06,0.21567,2600.0,0.21567,0.25,2.0
1106,12166,1833,3343,3.737574749104299e-27,0.0,3.737574749104299e-27,1.0099999999999999e-06,0.146936,2600.0,0.146936,0.25,2.0
1107,12176,1834,1831,8.878607105253379e-27,0.0,8.878607105253379e-27,1.0099999999999999e-06,0.05808,2600.0,0.05808,0.25,2.0
1108,12117,1834,2869,1.2917574939983311e-26,0.0,1.2917574939983311e-26,1.0099999999999999e-06,0.198584,2600.0,0.198584,0.25,2.0
1109,12118,1834,5029,7.827643710425434e-27,0.0,7.827643710425434e-27,1.0099999999999999e-06,0.176632,2600.0,0.176632,0.25,2.0
1110,11996,1840,1841,1.5437788316933054e-26,0.0,1.5437788316933054e-26,1.0099999999999999e-06,0.047376,8000.0,0.047376,0.25,2.0
1111,12019,1841,1845,1.2430256115784194e-26,0.0,1.2430256115784194e-26,1.0099999999999999e-06,0.1300093333333333,8000.0,0.1300093333333333,0.25,2.0
1112,12014,1842,1840,1.0042545534072398e-26,0.0,1.0042545534072398e-26,1.0099999999999999e-06,0.0521026666666666,8000.0,0.0521026666666666,0.25,2.0
1113,12012,1842,1843,1.2094595800607778e-26,0.0,1.2094595800607778e-26,1.0099999999999999e-06,0.016458,2600.0,0.016458,0.25,2.0
1114,12009,1842,1844,7.626882063890555e-27,0.0,7.626882063890555e-27,1.0099999999999999e-06,0.14879,2600.0,0.14879,0.25,2.0
1115,12010,1843,1429,2.7861689492401367e-28,0.0,2.7861689492401367e-28,1.0099999999999999e-06,0.21832,8000.0,0.21832,0.25,2.0
1116,12013,1843,1842,1.2094595800607778e-26,0.0,1.2094595800607778e-26,1.0099999999999999e-06,0.016458,2600.0,0.016458,0.25,2.0
1117,11877,1844,5068,6.4581846328126665e-27,0.0,6.4581846328126665e-27,1.0099999999999999e-06,0.11732,2600.0,0.11732,0.25,2.0
1118,146,1845,1624,9.924439450339046e-27,0.0,9.924439450339046e-27,1.0099999999999999e-06,0.2435066666666666,8000.0,0.2435066666666666,0.25,2.0
1119,12020,1845,1627,9.076213308169354e-27,0.0,9.076213308169354e-27,1.0099999999999999e-06,0.021098,2600.0,0.021098,0.25,2.0
1120,12082,1846,1847,1.2928593155818957e-26,0.0,1.2928593155818957e-26,1.0099999999999999e-06,0.0929506666666666,8000.0,0.0929506666666666,0.25,2.0
1121,12085,1847,4529,4.697618470746473e-27,0.0,4.697618470746473e-27,1.0099999999999999e-06,0.01162,8000.0,0.01162,0.25,2.0
1122,12086,1847,4530,-1.695481683564749e-27,0.0,-1.695481683564749e-27,1.0099999999999999e-06,0.155288,2600.0,0.155288,0.25,2.0
1123,12084,1848,1846,-1.5246975294162006e-28,0.0,-1.5246975294162006e-28,1.0099999999999999e-06,0.1122826666666666,8000.0,0.1122826666666666,0.25,2.0
1124,5057,1849,1850,2.147848646665428e-27,0.0,2.147848646665428e-27,1.0099999999999999e-06,1.897598,13200.0,1.897598,0.25,2.0
1125,8479,1858,1823,8.205511537871566e-27,0.0,8.205511537871566e-27,1.0099999999999999e-06,0.077104,2600.0,0.077104,0.25,2.0
1126,15233,1862,1112,-2.3455030694633704e-27,0.0,-2.3455030694633704e-27,1.0099999999999999e-06,0.146672,2600.0,0.146672,0.25,2.0
1127,14895,1862,1863,-6.74024717244289e-27,0.0,-6.74024717244289e-27,1.0099999999999999e-06,0.33038,2600.0,0.33038,0.25,2.0
1128,14897,1862,1864,7.624121050710707e-27,0.0,7.624121050710707e-27,1.0099999999999999e-06,0.175392,2600.0,0.175392,0.25,2.0
1129,14896,1863,1862,-6.74024717244289e-27,0.0,-6.74024717244289e-27,1.0099999999999999e-06,0.33038,2600.0,0.33038,0.25,2.0
1130,14906,1863,4238,1.403046046202922e-26,0.0,1.403046046202922e-26,1.0099999999999999e-06,0.112816,8000.0,0.112816,0.25,2.0
1131,15019,1863,4996,2.8450044716600082e-27,0.0,2.8450044716600082e-27,1.0099999999999999e-06,0.136832,8000.0,0.136832,0.25,2.0
1132,14898,1864,1862,7.624121050710707e-27,0.0,7.624121050710707e-27,1.0099999999999999e-06,0.175392,2600.0,0.175392,0.25,2.0
1133,15001,1864,3581,1.5292046264687816e-26,0.0,1.5292046264687816e-26,1.0099999999999999e-06,0.100874,2600.0,0.100874,0.25,2.0
1134,18940,1865,1866,1.971709612749745e-27,0.0,1.971709612749745e-27,1.0099999999999999e-06,0.62569,2600.0,0.62569,0.25,2.0
1135,19030,1865,1867,6.855376098589634e-27,0.0,6.855376098589634e-27,1.0099999999999999e-06,0.35818,2600.0,0.35818,0.25,2.0
1136,19054,1865,1868,5.5939875111399264e-27,0.0,5.5939875111399264e-27,1.0099999999999999e-06,0.026372,2600.0,0.026372,0.25,2.0
1137,18941,1866,1865,1.971709612749745e-27,0.0,1.971709612749745e-27,1.0099999999999999e-06,0.62569,2600.0,0.62569,0.25,2.0
1138,19062,1866,4362,1.3551819107766125e-26,0.0,1.3551819107766125e-26,1.0099999999999999e-06,0.05896,2600.0,0.05896,0.25,2.0
1139,19031,1867,1865,6.855376098589634e-27,0.0,6.855376098589634e-27,1.0099999999999999e-06,0.35818,2600.0,0.35818,0.25,2.0
1140,19017,1867,5089,-6.4045868572877624e-27,0.0,-6.4045868572877624e-27,1.0099999999999999e-06,0.382206,2600.0,0.382206,0.25,2.0
1141,19055,1868,1865,5.5939875111399264e-27,0.0,5.5939875111399264e-27,1.0099999999999999e-06,0.026372,2600.0,0.026372,0.25,2.0
1142,19052,1868,4438,1.5517437431527754e-26,0.0,1.5517437431527754e-26,1.0099999999999999e-06,0.045548,2600.0,0.045548,0.25,2.0
1143,4883,1884,2348,2.627498460035041e-27,0.0,2.627498460035041e-27,1.0099999999999999e-06,0.1733026666666667,8000.0,0.1733026666666667,0.25,2.0
1144,4886,1884,2349,2.737916603783594e-27,0.0,2.737916603783594e-27,1.0099999999999999e-06,0.0335533333333333,8000.0,0.0335533333333333,0.25,2.0
1145,16882,1886,1297,1.6060791216830177e-26,0.0,1.6060791216830177e-26,1.0099999999999999e-06,0.074336,8000.0,0.074336,0.25,2.0
1146,16886,1886,1299,5.822139691138423e-27,0.0,5.822139691138423e-27,1.0099999999999999e-06,0.0686693333333333,8000.0,0.0686693333333333,0.25,2.0
1147,16608,1886,1887,3.1670181660054617e-28,0.0,3.1670181660054617e-28,1.0099999999999999e-06,0.02642,8000.0,0.02642,0.25,2.0
1148,16883,1886,1888,6.597415128746993e-27,0.0,6.597415128746993e-27,1.0099999999999999e-06,0.081128,8000.0,0.081128,0.25,2.0
1149,16609,1887,1886,3.1670181660054617e-28,0.0,3.1670181660054617e-28,1.0099999999999999e-06,0.02642,8000.0,0.02642,0.25,2.0
1150,16618,1887,1888,4.191079760189187,4.191079760189187,0.0,1.041910797601892e-06,0.07579867186750612,8000.0,0.0757986666666666,0.25,2.0
1151,16807,1887,3290,-6.318798233844269e-27,0.0,-6.318798233844269e-27,1.0099999999999999e-06,0.295924,2600.0,0.295924,0.25,2.0
1152,16889,1888,1550,4.191079760189187,4.191079760189187,0.0,1.041910797601892e-06,0.024092001653045245,8000.0,0.024092,0.25,2.0
1153,15489,1889,1890,6.826556838717997e-27,0.0,6.826556838717997e-27,1.0099999999999999e-06,0.126524,8000.0,0.126524,0.25,2.0
1154,15490,1890,1203,-1.0657993027893413e-27,0.0,-1.0657993027893413e-27,1.0099999999999999e-06,0.196192,2600.0,0.196192,0.25,2.0
1155,15493,1890,1813,8.259522673054692e-27,0.0,8.259522673054692e-27,1.0099999999999999e-06,0.0365426666666666,8000.0,0.0365426666666666,0.25,2.0
1156,8268,1894,1895,2.5998624915444434e-27,0.0,2.5998624915444434e-27,1.0099999999999999e-06,0.036946,2600.0,0.036946,0.25,2.0
1157,6663,1894,1896,-4.3929915489700554e-27,0.0,-4.3929915489700554e-27,1.0099999999999999e-06,0.690838,2600.0,0.690838,0.25,2.0
1158,8269,1895,1894,2.5998624915444434e-27,0.0,2.5998624915444434e-27,1.0099999999999999e-06,0.036946,2600.0,0.036946,0.25,2.0
1159,6688,1895,2809,8.64135718799607e-27,0.0,8.64135718799607e-27,1.0099999999999999e-06,0.4721379999999999,2600.0,0.4721379999999999,0.25,2.0
1160,8265,1895,4896,1.4514821057818317e-26,0.0,1.4514821057818317e-26,1.0099999999999999e-06,0.050968,2600.0,0.050968,0.25,2.0
1161,6668,1896,2535,4.656203273219091e-27,0.0,4.656203273219091e-27,1.0099999999999999e-06,0.540298,2600.0,0.540298,0.25,2.0
1162,7526,1896,2537,1.444342914590071e-26,0.0,1.444342914590071e-26,1.0099999999999999e-06,0.03549,2600.0,0.03549,0.25,2.0
1163,4736,1897,1742,-1.8433965571209563e-27,0.0,-1.8433965571209563e-27,1.0099999999999999e-06,0.143962,2600.0,0.143962,0.25,2.0
1164,4634,1897,2360,2.2791939873847833e-27,0.0,2.2791939873847833e-27,1.0099999999999999e-06,0.94586,2600.0,0.94586,0.25,2.0
1165,14049,1921,1438,-6.4116866054249724e-27,0.0,-6.4116866054249724e-27,1.0099999999999999e-06,0.276836,8000.0,0.276836,0.25,2.0
1166,14053,1921,1922,1.070109539453754e-26,0.0,1.070109539453754e-26,1.0099999999999999e-06,0.040314,2600.0,0.040314,0.25,2.0
1167,14054,1922,1921,1.070109539453754e-26,0.0,1.070109539453754e-26,1.0099999999999999e-06,0.040314,2600.0,0.040314,0.25,2.0
1168,14052,1922,4443,1.4983404435534186e-26,0.0,1.4983404435534186e-26,1.0099999999999999e-06,0.0299293333333333,8000.0,0.0299293333333333,0.25,2.0
1169,18055,1923,1924,1.5310584495962177e-26,0.0,1.5310584495962177e-26,1.0099999999999999e-06,0.131086,2600.0,0.131086,0.25,2.0
1170,18056,1924,531,23.413035223667237,23.413035223667237,0.0,1.2341303522366724e-06,0.22108447340493959,8000.0,0.2210839999999999,0.25,2.0
1171,18053,1924,2055,1.9758727373939016e-28,0.0,1.9758727373939016e-28,1.0099999999999999e-06,0.124074,2600.0,0.124074,0.25,2.0
1172,19850,1925,1926,-3.454247071760803e-27,0.0,-3.454247071760803e-27,1.0099999999999999e-06,0.020662,2600.0,0.020662,0.25,2.0
1173,19838,1925,1927,-2.96749751023269e-27,0.0,-2.96749751023269e-27,1.0099999999999999e-06,0.054888,2600.0,0.054888,0.25,2.0
1174,19848,1925,1928,9.562742493345225e-28,0.0,9.562742493345225e-28,1.0099999999999999e-06,0.143768,2600.0,0.143768,0.25,2.0
1175,19851,1926,1925,-3.454247071760803e-27,0.0,-3.454247071760803e-27,1.0099999999999999e-06,0.020662,2600.0,0.020662,0.25,2.0
1176,19839,1926,4704,7.712670687334047e-27,0.0,7.712670687334047e-27,1.0099999999999999e-06,0.093758,2600.0,0.093758,0.25,2.0
1177,19862,1927,4262,5.177640331578205e-27,0.0,5.177640331578205e-27,1.0099999999999999e-06,0.1928,2600.0,0.1928,0.25,2.0
1178,19865,1927,4800,1.3227177008446645e-26,0.0,1.3227177008446645e-26,1.0099999999999999e-06,0.023402,2600.0,0.023402,0.25,2.0
1179,19849,1928,1925,9.562742493345225e-28,0.0,9.562742493345225e-28,1.0099999999999999e-06,0.143768,2600.0,0.143768,0.25,2.0
1180,19844,1928,2947,1.1943134506793963e-26,0.0,1.1943134506793963e-26,1.0099999999999999e-06,0.187984,2600.0,0.187984,0.25,2.0
1181,7849,1929,334,1.8362485891230694e-27,0.0,1.8362485891230694e-27,1.0099999999999999e-06,0.16653,2600.0,0.16653,0.25,2.0
1182,6665,1929,1598,-3.689919267176725e-27,0.0,-3.689919267176725e-27,1.0099999999999999e-06,0.187044,2600.0,0.187044,0.25,2.0
1183,10438,1939,2603,2.3624145810821478e-28,0.0,2.3624145810821478e-28,1.0099999999999999e-06,0.2766986666666666,8000.0,0.2766986666666666,0.25,2.0
1184,16568,1943,1163,2.4491935124729628e-27,0.0,2.4491935124729628e-27,1.0099999999999999e-06,0.148296,8000.0,0.148296,0.25,2.0
1185,18064,1944,1946,1.5798491512008882e-26,0.0,1.5798491512008882e-26,1.0099999999999999e-06,0.0426359999999999,8000.0,0.0426359999999999,0.25,2.0
1186,18084,1945,2959,1.2810643264365438e-10,1.2810633641357825e-10,9.623007612934784e-17,1.0099999999999999e-06,0.066572,2600.0,0.066572,0.25,2.0
1187,18071,1945,3265,23.413035223667237,23.413035223667237,0.0,1.2341303522366724e-06,0.11283090826983531,8000.0,0.1128306666666666,0.25,2.0
1188,18088,1946,3163,1.2482886744377397e-26,0.0,1.2482886744377397e-26,1.0099999999999999e-06,0.087124,8000.0,0.087124,0.25,2.0
1189,15471,1947,1889,9.282898319167558e-27,0.0,9.282898319167558e-27,1.0099999999999999e-06,0.1230599999999999,8000.0,0.1230599999999999,0.25,2.0
1190,15496,1947,1948,1.465304309464613e-26,0.0,1.465304309464613e-26,1.0099999999999999e-06,0.1413253333333333,8000.0,0.1413253333333333,0.25,2.0
1191,14244,1948,1952,-5.0572124311643874e-27,0.0,-5.0572124311643874e-27,1.0099999999999999e-06,0.377732,2600.0,0.377732,0.25,2.0
1192,15337,1948,1953,2.9294125885135782e-27,0.0,2.9294125885135782e-27,1.0099999999999999e-06,0.079476,8000.0,0.079476,0.25,2.0
1193,17956,1949,1950,3.4547568996066893,3.4547568996066897,-4.440892098500626e-16,1.0345475689960669e-06,0.35940215863857056,2600.0,0.359402,0.25,2.0
1194,17812,1949,1951,23.413035223935967,23.413035223935967,0.0,1.2341303522393596e-06,0.06996814982177282,8000.0,0.069968,0.25,2.0
1195,18015,1950,4252,70.16981876215503,70.16981876215499,4.263256414560601e-14,1.7016981876215499e-06,0.15870489384018605,2600.0,0.158676,0.25,2.0
1196,17771,1950,4253,9.161432396848922e-11,9.161002078425612e-11,4.303184233099965e-15,1.0099999999999999e-06,0.10694,2600.0,0.10694,0.25,2.0
1197,18086,1951,4135,23.413035224183986,23.413035224183997,-1.0658141036401503e-14,1.23413035224184e-06,0.17090303261882328,8000.0,0.1709026666666666,0.25,2.0
1198,17773,1951,4357,9.161432396848921e-11,9.161002078425612e-11,4.3031842330870406e-15,1.0099999999999999e-06,0.109924,2600.0,0.109924,0.25,2.0
1199,16269,1952,2654,1.1737439025768269e-26,0.0,1.1737439025768269e-26,1.0099999999999999e-06,0.213346,2600.0,0.213346,0.25,2.0
1200,16255,1952,2660,4.606728088244792e-27,0.0,4.606728088244792e-27,1.0099999999999999e-06,0.401106,2600.0,0.401106,0.25,2.0
1201,14263,1953,2266,7.472659756918181e-27,0.0,7.472659756918181e-27,1.0099999999999999e-06,0.1898933333333333,8000.0,0.1898933333333333,0.25,2.0
1202,18381,1954,900,-6.68781375907986e-27,0.0,-6.68781375907986e-27,1.0099999999999999e-06,0.06797,2600.0,0.06797,0.25,2.0
1203,18382,1954,4209,1.176380535990236e-09,1.1763799560846827e-09,5.799055532402134e-16,1.0099999999999999e-06,0.026917,13200.0,0.026917,0.25,2.0
1204,18429,1955,1954,1.0797314041969092e-26,0.0,1.0797314041969092e-26,1.0099999999999999e-06,0.160124,2600.0,0.160124,0.25,2.0
1205,18293,1955,5193,3.585153215980776e-27,0.0,3.585153215980776e-27,1.0099999999999999e-06,0.222388,2600.0,0.222388,0.25,2.0
1206,14660,1956,1957,4.585231628581698e-27,0.0,4.585231628581698e-27,1.0099999999999999e-06,0.459996,2600.0,0.459996,0.25,2.0
1207,14662,1956,1958,9.598639896479686e-27,0.0,9.598639896479686e-27,1.0099999999999999e-06,0.238424,8000.0,0.238424,0.25,2.0
1208,14668,1956,1959,7.38507035960455e-27,0.0,7.38507035960455e-27,1.0099999999999999e-06,0.055876,2600.0,0.055876,0.25,2.0
1209,14661,1957,1956,4.585231628581698e-27,0.0,4.585231628581698e-27,1.0099999999999999e-06,0.459996,2600.0,0.459996,0.25,2.0
1210,14665,1957,2195,1.0351607630527531e-26,0.0,1.0351607630527531e-26,1.0099999999999999e-06,0.1238219999999999,2600.0,0.1238219999999999,0.25,2.0
1211,162,1957,3286,-1.8526622189258516e-27,0.0,-1.8526622189258516e-27,1.0099999999999999e-06,0.442518,2600.0,0.442518,0.25,2.0
1212,14625,1957,4769,1.4613428670967598e-26,0.0,1.4613428670967598e-26,1.0099999999999999e-06,0.329352,2600.0,0.329352,0.25,2.0
1213,14356,1958,4773,1.5303484747824968e-26,0.0,1.5303484747824968e-26,1.0099999999999999e-06,0.5264906666666667,8000.0,0.5264906666666667,0.25,2.0
1214,14669,1959,1956,7.38507035960455e-27,0.0,7.38507035960455e-27,1.0099999999999999e-06,0.055876,2600.0,0.055876,0.25,2.0
1215,14620,1959,2285,3.793609710186318e-27,0.0,3.793609710186318e-27,1.0099999999999999e-06,0.2954239999999999,8000.0,0.2954239999999999,0.25,2.0
1216,14670,1959,2286,8.329954345662594e-27,0.0,8.329954345662594e-27,1.0099999999999999e-06,0.019996,2600.0,0.019996,0.25,2.0
1217,12219,1963,1964,7.863385483380192,7.863385483380191,8.881784197001252e-16,1.0786338548338018e-06,0.986640087532634,13200.0,0.98664,0.25,2.0
1218,14690,1964,1965,2.0220253322844765e-27,0.0,2.0220253322844765e-27,1.0099999999999999e-06,0.220331,13200.0,0.220331,0.25,2.0
1219,14794,1964,1966,7.863385483380192,7.863385483380191,8.881784197001252e-16,1.0786338548338018e-06,0.09948200882583465,13200.0,0.099482,0.25,2.0
1220,14882,1965,2269,1.2778932635875281e-26,0.0,1.2778932635875281e-26,1.0099999999999999e-06,0.047276,2600.0,0.047276,0.25,2.0
1221,14702,1966,2679,2.63497025565566e-27,0.0,2.63497025565566e-27,1.0099999999999999e-06,0.217722,13200.0,0.217722,0.25,2.0
1222,14355,1966,4440,7.863385483380192,7.863385483380191,8.881784197001252e-16,1.0786338548338018e-06,0.5982060530715833,13200.0,0.598206,0.25,2.0
1223,14103,1967,1963,7.863385477678279,7.8633854776782774,1.7763568394002505e-15,1.0786338547767827e-06,0.2531120224555664,13200.0,0.253112,0.25,2.0
1224,14110,1967,1968,5.7019147483828905e-09,5.701914749684733e-09,-1.3018424906349441e-18,1.0099999999999999e-06,0.083036,13200.0,0.083036,0.25,2.0
1225,14111,1968,2165,3.80988428802605e-09,3.809884313840318e-09,-2.5814268744750663e-17,1.0099999999999999e-06,0.028951,13200.0,0.028951,0.25,2.0
1226,14112,1968,2167,1.8920305328110983e-09,1.8920304358444146e-09,9.696668364430179e-17,1.0099999999999999e-06,0.025701,13200.0,0.025701,0.25,2.0
1227,13842,1983,1411,-2.411175739833693e-27,0.0,-2.411175739833693e-27,1.0099999999999999e-06,0.231916,2600.0,0.231916,0.25,2.0
1228,16979,1997,1998,5.376236064466689e-27,0.0,5.376236064466689e-27,1.0099999999999999e-06,0.033142,2600.0,0.033142,0.25,2.0
1229,16980,1998,2798,1.0187656392447821e-27,0.0,1.0187656392447821e-27,1.0099999999999999e-06,0.147626,2600.0,0.147626,0.25,2.0
1230,18058,1999,1923,6.96362142098464e-27,0.0,6.96362142098464e-27,1.0099999999999999e-06,0.088008,2600.0,0.088008,0.25,2.0
1231,17014,2002,1494,16.35060687502468,16.35060687502468,0.0,1.1635060687502467e-06,0.2709246785844246,2600.0,0.270922,0.25,2.0
1232,17026,2002,2003,6.241050668649818e-27,0.0,6.241050668649818e-27,1.0099999999999999e-06,0.12409,2600.0,0.12409,0.25,2.0
1233,17021,2003,1238,-4.3565101859334894e-27,0.0,-4.3565101859334894e-27,1.0099999999999999e-06,0.21304,2600.0,0.21304,0.25,2.0
1234,17022,2003,2070,1.5373075885872438e-26,0.0,1.5373075885872438e-26,1.0099999999999999e-06,0.134944,2600.0,0.134944,0.25,2.0
1235,7535,2004,2005,1.0179610116360328e-26,0.0,1.0179610116360328e-26,1.0099999999999999e-06,0.3284106666666667,8000.0,0.3284106666666667,0.25,2.0
1236,7574,2005,709,4.242274350037898e-27,0.0,4.242274350037898e-27,1.0099999999999999e-06,0.5551240000000001,8000.0,0.5551240000000001,0.25,2.0
1237,7589,2005,710,1.0052603510619628e-26,0.0,1.0052603510619628e-26,1.0099999999999999e-06,0.036346,2600.0,0.036346,0.25,2.0
1238,7587,2005,4185,-6.482490325494994e-27,0.0,-6.482490325494994e-27,1.0099999999999999e-06,0.259034,2600.0,0.259034,0.25,2.0
1239,7645,2009,2010,8.349501036064764e-27,0.0,8.349501036064764e-27,1.0099999999999999e-06,0.047884,2600.0,0.047884,0.25,2.0
1240,7646,2009,2011,1.9545518880653045e-27,0.0,1.9545518880653045e-27,1.0099999999999999e-06,0.037626,2600.0,0.037626,0.25,2.0
1241,7650,2010,2011,-5.0514931895958104e-27,0.0,-5.0514931895958104e-27,1.0099999999999999e-06,0.043278,2600.0,0.043278,0.25,2.0
1242,7648,2010,5092,5.8552976859887135e-27,0.0,5.8552976859887135e-27,1.0099999999999999e-06,0.086998,2600.0,0.086998,0.25,2.0
1243,7647,2011,313,7.043121540188553e-27,0.0,7.043121540188553e-27,1.0099999999999999e-06,0.17993,2600.0,0.17993,0.25,2.0
1244,11373,2013,2014,1.1541604306038341e-26,0.0,1.1541604306038341e-26,1.0099999999999999e-06,1.315152,2600.0,1.315152,0.25,2.0
1245,11600,2013,2015,1.0708764405367042e-26,0.0,1.0708764405367042e-26,1.0099999999999999e-06,0.085508,13200.0,0.085508,0.25,2.0
1246,10251,2014,4408,1.418902150395896e-26,0.0,1.418902150395896e-26,1.0099999999999999e-06,0.07791,2600.0,0.07791,0.25,2.0
1247,11563,2015,2022,3.74266279684564e-28,0.0,3.74266279684564e-28,1.0099999999999999e-06,0.367056,13200.0,0.367056,0.25,2.0
1248,11606,2015,2024,8.675672637386241e-27,0.0,8.675672637386241e-27,1.0099999999999999e-06,0.041215,13200.0,0.041215,0.25,2.0
1249,5059,2016,2017,5.1137684350780216e-27,0.0,5.1137684350780216e-27,1.0099999999999999e-06,1.108493,13200.0,1.108493,0.25,2.0
1250,11601,2017,2018,8.484176652634967e-27,0.0,8.484176652634967e-27,1.0099999999999999e-06,0.087493,13200.0,0.087493,0.25,2.0
1251,11610,2017,2019,1.2837505558108393e-26,0.0,1.2837505558108393e-26,1.0099999999999999e-06,0.059787,13200.0,0.059787,0.25,2.0
1252,11567,2018,4081,9.111321072280571e-27,0.0,9.111321072280571e-27,1.0099999999999999e-06,0.576874,2600.0,0.576874,0.25,2.0
1253,11603,2019,2018,4.5337584545070865e-27,0.0,4.5337584545070865e-27,1.0099999999999999e-06,0.09973,2600.0,0.09973,0.25,2.0
1254,11613,2019,4403,1.2733963332365747e-27,0.0,1.2733963332365747e-27,1.0099999999999999e-06,0.011456,13200.0,0.011456,0.25,2.0
1255,14211,2020,1416,-1.9944858034726532e-27,0.0,-1.9944858034726532e-27,1.0099999999999999e-06,0.302187,13200.0,0.302187,0.25,2.0
1256,14237,2020,2021,1.1026474681095393e-26,0.0,1.1026474681095393e-26,1.0099999999999999e-06,0.046946,13200.0,0.046946,0.25,2.0
1257,14238,2021,2223,1.135444705628701e-26,0.0,1.135444705628701e-26,1.0099999999999999e-06,0.024652,13200.0,0.024652,0.25,2.0
1258,14239,2021,2405,1.186264485763883e-26,0.0,1.186264485763883e-26,1.0099999999999999e-06,0.093738,13200.0,0.093738,0.25,2.0
1259,11374,2022,2014,8.75412552717271e-28,0.0,8.75412552717271e-28,1.0099999999999999e-06,0.205772,13200.0,0.205772,0.25,2.0
1260,10235,2022,2023,1.1791673213001437e-26,0.0,1.1791673213001437e-26,1.0099999999999999e-06,0.437635,13200.0,0.437635,0.25,2.0
1261,11847,2023,4423,2.673624440003195e-27,0.0,2.673624440003195e-27,1.0099999999999999e-06,0.010197,13200.0,0.010197,0.25,2.0
1262,11602,2024,2737,-3.271428556966836e-27,0.0,-3.271428556966836e-27,1.0099999999999999e-06,0.14794,13200.0,0.14794,0.25,2.0
1263,14891,2027,2028,-2.2599116612500507e-27,0.0,-2.2599116612500507e-27,1.0099999999999999e-06,0.09164,13200.0,0.09164,0.25,2.0
1264,14361,2028,4440,-3.4968497926147073e-28,0.0,-3.4968497926147073e-28,1.0099999999999999e-06,0.257865,13200.0,0.257865,0.25,2.0
1265,18023,2029,3687,5.16759816569816e-10,5.167599781561926e-10,-1.6158637658369368e-16,1.0099999999999999e-06,0.075444,2600.0,0.075444,0.25,2.0
1266,17960,2030,1180,1.0082318141961246e-09,1.0082322834649954e-09,-4.692688707987414e-16,1.0099999999999999e-06,0.301628,2600.0,0.301628,0.25,2.0
1267,18013,2030,2031,25.467100499738347,25.467100499738343,3.552713678800501e-15,1.2546710049973833e-06,0.3067093564607987,2600.0,0.306702,0.25,2.0
1268,17958,2030,2032,70.16981876371828,70.16981876371825,2.842170943040401e-14,1.7016981876371825e-06,0.12446906060965351,8000.0,0.1244666666666666,0.25,2.0
1269,15595,2030,2033,3.4843077970528915,3.4843077970528933,-1.7763568394002505e-15,1.034843077970529e-06,0.1693740760454234,2600.0,0.169374,0.25,2.0
1270,18021,2031,4252,5.172892975798349e-10,5.172905245285366e-10,-1.2269487016356638e-15,1.0099999999999999e-06,0.07308,2600.0,0.07308,0.25,2.0
1271,18020,2031,4862,25.467100499221058,25.467100499221054,3.552713678800501e-15,1.2546710049922105e-06,0.018642447141336557,2600.0,0.018642,0.25,2.0
1272,18007,2032,1002,25.052743541315348,25.052743541315355,-7.105427357601002e-15,1.2505274354131535e-06,0.07223217709253707,8000.0,0.0722319999999999,0.25,2.0
