zone_id,name,boundary,super_zone,mcl_original_h3_id,mcl_h3_resolution,mcl_clipped_geometry_wkt,mcl_boundary_status
55,h3r9:892a30660bbffff,"POLYGON ((-71.0554209536379 42.370867185715994, -71.05765048988799 42.36996961948095, -71.05769277064984 42.36817695866419, -71.05550568638792 42.36728187134696, -71.0532762451114 42.36817937125805, -71.053233793124 42.3699720248074, -71.0554209536379 42.370867185715994))",1003,h3r9:892a30660bbffff,9,"POLYGON ((-71.053233793124 42.3699720248074, -71.0532762451114 42.36817937125805, -71.05550568638792 42.36728187134696, -71.05769277064984 42.36817695866419, -71.05765048988799 42.36996961948095, -71.05757502529733 42.37, -71.0533021453454 42.37, -71.053233793124 42.3699720248074))",full_h3_cell; clipped_core_geometry_companion
56,h3r9:892a3066103ffff,"POLYGON ((-71.0492432072927 42.352049452833256, -71.05147193532106 42.35115217405952, -71.05151443828329 42.34935991034892, -71.04932838430024 42.348464932692295, -71.04709975119837 42.34936214516993, -71.04705707715384 42.351154401597334, -71.0492432072927 42.352049452833256))",1004,h3r9:892a3066103ffff,9,"POLYGON ((-71.04705707715384 42.351154401597334, -71.04709975119837 42.34936214516993, -71.04932838430024 42.348464932692295, -71.05151443828329 42.34935991034892, -71.05147193532106 42.35115217405952, -71.0492432072927 42.352049452833256, -71.04705707715384 42.351154401597334))",full_h3_cell; clipped_core_geometry_companion
57,h3r9:892a3066107ffff,"POLYGON ((-71.04709975119837 42.34936214516993, -71.04932838430024 42.348464932692295, -71.04937096784934 42.34667272781395, -71.04718508935845 42.34577774269974, -71.04495655118254 42.34667488888755, -71.04491379657233 42.34846708647646, -71.04709975119837 42.34936214516993))",1004,h3r9:892a3066107ffff,9,"POLYGON ((-71.04718508935845 42.34577774269974, -71.04937096784934 42.34667272781395, -71.04932838430024 42.348464932692295, -71.04709975119837 42.34936214516993, -71.045 42.34850238324174, -71.045 42.34665739762742, -71.04718508935845 42.34577774269974))",full_h3_cell; clipped_core_geometry_companion
58,h3r9:892a306610bffff,"POLYGON ((-71.05365816481648 42.35204714424411, -71.05588682109476 42.351149777141735, -71.05592915297203 42.34935750616202, -71.05374299965673 42.348462609550864, -71.05151443828329 42.34935991034892, -71.05147193532106 42.35115217405952, -71.05365816481648 42.35204714424411))",1004,h3r9:892a306610bffff,9,"POLYGON ((-71.05147193532106 42.35115217405952, -71.05151443828329 42.34935991034892, -71.05374299965673 42.348462609550864, -71.05592915297203 42.34935750616202, -71.05588682109476 42.351149777141735, -71.05365816481648 42.35204714424411, -71.05147193532106 42.35115217405952))",full_h3_cell; clipped_core_geometry_companion
59,h3r9:892a306610fffff,"POLYGON ((-71.05151443828329 42.34935991034892, -71.05374299965673 42.348462609550864, -71.05378541214208 42.34667039739714, -71.05159943431848 42.345775493313916, -71.04937096784934 42.34667272781395, -71.04932838430024 42.348464932692295, -71.05151443828329 42.34935991034892))",1004,h3r9:892a306610fffff,9,"POLYGON ((-71.04932838430024 42.348464932692295, -71.04937096784934 42.34667272781395, -71.05159943431848 42.345775493313916, -71.05378541214208 42.34667039739714, -71.05374299965673 42.348462609550864, -71.05151443828329 42.34935991034892, -71.04932838430024 42.348464932692295))",full_h3_cell; clipped_core_geometry_companion
60,h3r9:892a3066113ffff,"POLYGON ((-71.04697171913378 42.35473902482499, -71.04920061383349 42.35384176809109, -71.0492432072927 42.352049452833256, -71.04705707715384 42.351154401597334, -71.0448282774028 42.35205159203699, -71.04478551284272 42.35384390000388, -71.04697171913378 42.35473902482499))",1004,h3r9:892a3066113ffff,9,"POLYGON ((-71.04705707715384 42.351154401597334, -71.0492432072927 42.352049452833256, -71.04920061383349 42.35384176809109, -71.04697171913378 42.35473902482499, -71.045 42.35393172006874, -71.045 42.35198246609941, -71.04705707715384 42.351154401597334))",full_h3_cell; clipped_core_geometry_companion
61,h3r9:892a306611bffff,"POLYGON ((-71.0513869195054 42.35473681185504, -71.05361574246079 42.35383946677886, -71.05365816481648 42.35204714424411, -71.05147193532106 42.35115217405952, -71.0492432072927 42.352049452833256, -71.04920061383349 42.35384176809109, -71.0513869195054 42.35473681185504))",1004,h3r9:892a306611bffff,9,"POLYGON ((-71.04920061383349 42.35384176809109, -71.0492432072927 42.352049452833256, -71.05147193532106 42.35115217405952, -71.05365816481648 42.35204714424411, -71.05361574246079 42.35383946677886, -71.0513869195054 42.35473681185504, -71.04920061383349 42.35384176809109))",full_h3_cell; clipped_core_geometry_companion
62,h3r9:892a3066123ffff,"POLYGON ((-71.04722775347474 42.34398559666173, -71.04945612504012 42.34308842845337, -71.04949869868256 42.34129633397591, -71.04731307178176 42.340401414991774, -71.0450847951196 42.34129851691477, -71.04504205045579 42.343090604104326, -71.04722775347474 42.34398559666173))",1004,h3r9:892a3066123ffff,9,"POLYGON ((-71.04504205045579 42.343090604104326, -71.0450847951196 42.34129851691477, -71.04731307178176 42.340401414991774, -71.04949869868256 42.34129633397591, -71.04945612504012 42.34308842845337, -71.04722775347474 42.34398559666173, -71.04504205045579 42.343090604104326))",full_h3_cell; clipped_core_geometry_companion
63,h3r9:892a3066127ffff,"POLYGON ((-71.0450847951196 42.34129851691477, -71.04731307178176 42.340401414991774, -71.04735572597325 42.338609379364584, -71.04517027450352 42.33771445295165, -71.04294209274406 42.33861148859559, -71.0428992675524 42.3404035169286, -71.0450847951196 42.34129851691477))",1004,h3r9:892a3066127ffff,9,"POLYGON ((-71.04517027450352 42.33771445295165, -71.04735572597325 42.338609379364584, -71.04731307178176 42.340401414991774, -71.0450847951196 42.34129851691477, -71.045 42.34126379228717, -71.045 42.33778300314881, -71.04517027450352 42.33771445295165))",full_h3_cell; clipped_core_geometry_companion
64,h3r9:892a306612bffff,"POLYGON ((-71.05164192739221 42.34398333999426, -71.05387022724507 42.34308608348732, -71.0539126298635 42.341293981736, -71.05172690365384 42.34039914376253, -71.04949869868256 42.34129633397591, -71.04945612504012 42.34308842845337, -71.05164192739221 42.34398333999426))",1004,h3r9:892a306612bffff,9,"POLYGON ((-71.04945612504012 42.34308842845337, -71.04949869868256 42.34129633397591, -71.05172690365384 42.34039914376253, -71.0539126298635 42.341293981736, -71.05387022724507 42.34308608348732, -71.05164192739221 42.34398333999426, -71.04945612504012 42.34308842845337))",full_h3_cell; clipped_core_geometry_companion
65,h3r9:892a306612fffff,"POLYGON ((-71.04949869868256 42.34129633397591, -71.05172690365384 42.34039914376253, -71.05176938684251 42.33860710085523, -71.04958383606348 42.33771225543848, -71.04735572597325 42.338609379364584, -71.04731307178176 42.340401414991774, -71.04949869868256 42.34129633397591))",1004,h3r9:892a306612fffff,9,"POLYGON ((-71.04731307178176 42.340401414991774, -71.04735572597325 42.338609379364584, -71.04958383606348 42.33771225543848, -71.05176938684251 42.33860710085523, -71.05172690365384 42.34039914376253, -71.04949869868256 42.34129633397591, -71.04731307178176 42.340401414991774))",full_h3_cell; clipped_core_geometry_companion
66,h3r9:892a306613bffff,"POLYGON ((-71.04937096784934 42.34667272781395, -71.05159943431848 42.345775493313916, -71.05164192739221 42.34398333999426, -71.04945612504012 42.34308842845337, -71.04722775347474 42.34398559666173, -71.04718508935845 42.34577774269974, -71.04937096784934 42.34667272781395))",1004,h3r9:892a306613bffff,9,"POLYGON ((-71.04718508935845 42.34577774269974, -71.04722775347474 42.34398559666173, -71.04945612504012 42.34308842845337, -71.05164192739221 42.34398333999426, -71.05159943431848 42.345775493313916, -71.04937096784934 42.34667272781395, -71.04718508935845 42.34577774269974))",full_h3_cell; clipped_core_geometry_companion
67,h3r9:892a3066143ffff,"POLYGON ((-71.06021740303179 42.35473187768772, -71.06244608241629 42.35383435594331, -71.062488162557 42.35204201889694, -71.06030173442277 42.351147210840836, -71.05807314992195 42.3520446662664, -71.05803089867244 42.35383699606399, -71.06021740303179 42.35473187768772))",1004,h3r9:892a3066143ffff,9,"POLYGON ((-71.05803089867244 42.35383699606399, -71.05807314992195 42.3520446662664, -71.06030173442277 42.351147210840836, -71.062488162557 42.35204201889694, -71.06244608241629 42.35383435594331, -71.06021740303179 42.35473187768772, -71.05803089867244 42.35383699606399))",full_h3_cell; clipped_core_geometry_companion
68,h3r9:892a3066147ffff,"POLYGON ((-71.05807314992195 42.3520446662664, -71.06030173442277 42.351147210840836, -71.06034389521244 42.34935493260608, -71.05815764258966 42.34846011704899, -71.05592915297203 42.34935750616202, -71.05588682109476 42.351149777141735, -71.05807314992195 42.3520446662664))",1004,h3r9:892a3066147ffff,9,"POLYGON ((-71.05588682109476 42.351149777141735, -71.05592915297203 42.34935750616202, -71.05815764258966 42.34846011704899, -71.06034389521244 42.34935493260608, -71.06030173442277 42.351147210840836, -71.05807314992195 42.3520446662664, -71.05588682109476 42.351149777141735))",full_h3_cell; clipped_core_geometry_companion
69,h3r9:892a306614bffff,"POLYGON ((-71.06463268608218 42.35472915648401, -71.06686129364012 42.35383154641367, -71.06690320266938 42.352039202132595, -71.06471667525292 42.351144475153646, -71.062488162557 42.35204201889694, -71.06244608241629 42.35383435594331, -71.06463268608218 42.35472915648401))",1004,h3r9:892a306614bffff,9,"POLYGON ((-71.06244608241629 42.35383435594331, -71.062488162557 42.35204201889694, -71.06471667525292 42.351144475153646, -71.06690320266938 42.352039202132595, -71.06686129364012 42.35383154641367, -71.06463268608218 42.35472915648401, -71.06244608241629 42.35383435594331))",full_h3_cell; clipped_core_geometry_companion
70,h3r9:892a306614fffff,"POLYGON ((-71.062488162557 42.35204201889694, -71.06471667525292 42.351144475153646, -71.06475866495234 42.34935218967791, -71.06257231304684 42.348457455183514, -71.06034389521244 42.34935493260608, -71.06030173442277 42.351147210840836, -71.062488162557 42.35204201889694))",1004,h3r9:892a306614fffff,9,"POLYGON ((-71.06030173442277 42.351147210840836, -71.06034389521244 42.34935493260608, -71.06257231304684 42.348457455183514, -71.06475866495234 42.34935218967791, -71.06471667525292 42.351144475153646, -71.062488162557 42.35204201889694, -71.06030173442277 42.351147210840836))",full_h3_cell; clipped_core_geometry_companion
71,h3r9:892a3066153ffff,"POLYGON ((-71.05794638634018 42.35742176602507, -71.06017523242971 42.35652426629508, -71.06021740303179 42.35473187768772, -71.05803089867244 42.35383699606399, -71.05580214748879 42.354734429477006, -71.05575980575935 42.356526810827795, -71.05794638634018 42.35742176602507))",1004,h3r9:892a3066153ffff,9,"POLYGON ((-71.05575980575935 42.356526810827795, -71.05580214748879 42.354734429477006, -71.05803089867244 42.35383699606399, -71.06021740303179 42.35473187768772, -71.06017523242971 42.35652426629508, -71.05794638634018 42.35742176602507, -71.05575980575935 42.356526810827795))",full_h3_cell; clipped_core_geometry_companion
72,h3r9:892a3066157ffff,"POLYGON ((-71.05580214748879 42.354734429477006, -71.05803089867244 42.35383699606399, -71.05807314992195 42.3520446662664, -71.05588682109476 42.351149777141735, -71.05365816481648 42.35204714424411, -71.05361574246079 42.35383946677886, -71.05580214748879 42.354734429477006))",1004,h3r9:892a3066157ffff,9,"POLYGON ((-71.05361574246079 42.35383946677886, -71.05365816481648 42.35204714424411, -71.05588682109476 42.351149777141735, -71.05807314992195 42.3520446662664, -71.05803089867244 42.35383699606399, -71.05580214748879 42.354734429477006, -71.05361574246079 42.35383946677886))",full_h3_cell; clipped_core_geometry_companion
73,h3r9:892a306615bffff,"POLYGON ((-71.06236191234139 42.35741914040347, -71.06459068661012 42.35652155233388, -71.06463268608218 42.35472915648401, -71.06244608241629 42.35383435594331, -71.06021740303179 42.35473187768772, -71.06017523242971 42.35652426629508, -71.06236191234139 42.35741914040347))",1004,h3r9:892a306615bffff,9,"POLYGON ((-71.06017523242971 42.35652426629508, -71.06021740303179 42.35473187768772, -71.06244608241629 42.35383435594331, -71.06463268608218 42.35472915648401, -71.06459068661012 42.35652155233388, -71.06236191234139 42.35741914040347, -71.06017523242971 42.35652426629508))",full_h3_cell; clipped_core_geometry_companion
74,h3r9:892a3066163ffff,"POLYGON ((-71.05819988400859 42.34666789763394, -71.06042820698201 42.3457704865258, -71.06047035796269 42.34397831868503, -71.05828435701852 42.343083569203024, -71.05605612890557 42.34398091400308, -71.05601380687705 42.34577307459032, -71.05819988400859 42.34666789763394))",1004,h3r9:892a3066163ffff,9,"POLYGON ((-71.05601380687705 42.34577307459032, -71.05605612890557 42.34398091400308, -71.05828435701852 42.343083569203024, -71.06047035796269 42.34397831868503, -71.06042820698201 42.3457704865258, -71.05819988400859 42.34666789763394, -71.05601380687705 42.34577307459032))",full_h3_cell; clipped_core_geometry_companion
75,h3r9:892a3066167ffff,"POLYGON ((-71.05605612890557 42.34398091400308, -71.05828435701852 42.343083569203024, -71.05832658861033 42.341291460191904, -71.05614076311655 42.34039670323771, -71.0539126298635 42.341293981736, -71.05387022724507 42.34308608348732, -71.05605612890557 42.34398091400308))",1004,h3r9:892a3066167ffff,9,"POLYGON ((-71.05387022724507 42.34308608348732, -71.0539126298635 42.341293981736, -71.05614076311655 42.34039670323771, -71.05832658861033 42.341291460191904, -71.05828435701852 42.343083569203024, -71.05605612890557 42.34398091400308, -71.05387022724507 42.34308608348732))",full_h3_cell; clipped_core_geometry_companion
76,h3r9:892a306616bffff,"POLYGON ((-71.06261438339673 42.34666522852121, -71.06484263458121 42.345767729117156, -71.06488461451141 42.34397555403694, -71.06269851430837 42.34308088559729, -71.06047035796269 42.34397831868503, -71.06042820698201 42.3457704865258, -71.06261438339673 42.34666522852121))",1004,h3r9:892a306616bffff,9,"POLYGON ((-71.06042820698201 42.3457704865258, -71.06047035796269 42.34397831868503, -71.06269851430837 42.34308088559729, -71.06488461451141 42.34397555403694, -71.06484263458121 42.345767729117156, -71.06261438339673 42.34666522852121, -71.06042820698201 42.3457704865258))",full_h3_cell; clipped_core_geometry_companion
77,h3r9:892a306616fffff,"POLYGON ((-71.06047035796269 42.34397831868503, -71.06269851430837 42.34308088559729, -71.06274057487086 42.34128876934042, -71.06055465011771 42.34039409341414, -71.05832658861033 42.341291460191904, -71.05828435701852 42.343083569203024, -71.06047035796269 42.34397831868503))",1004,h3r9:892a306616fffff,9,"POLYGON ((-71.05828435701852 42.343083569203024, -71.05832658861033 42.341291460191904, -71.06055465011771 42.34039409341414, -71.06274057487086 42.34128876934042, -71.06269851430837 42.34308088559729, -71.06047035796269 42.34397831868503, -71.05828435701852 42.343083569203024))",full_h3_cell; clipped_core_geometry_companion
78,h3r9:892a3066173ffff,"POLYGON ((-71.05592915297203 42.34935750616202, -71.05815764258966 42.34846011704899, -71.05819988400859 42.34666789763394, -71.05601380687705 42.34577307459032, -71.05378541214208 42.34667039739714, -71.05374299965673 42.348462609550864, -71.05592915297203 42.34935750616202))",1004,h3r9:892a3066173ffff,9,"POLYGON ((-71.05374299965673 42.348462609550864, -71.05378541214208 42.34667039739714, -71.05601380687705 42.34577307459032, -71.05819988400859 42.34666789763394, -71.05815764258966 42.34846011704899, -71.05592915297203 42.34935750616202, -71.05374299965673 42.348462609550864))",full_h3_cell; clipped_core_geometry_companion
79,h3r9:892a3066177ffff,"POLYGON ((-71.05378541214208 42.34667039739714, -71.05601380687705 42.34577307459032, -71.05605612890557 42.34398091400308, -71.05387022724507 42.34308608348732, -71.05164192739221 42.34398333999426, -71.05159943431848 42.345775493313916, -71.05378541214208 42.34667039739714))",1004,h3r9:892a3066177ffff,9,"POLYGON ((-71.05159943431848 42.345775493313916, -71.05164192739221 42.34398333999426, -71.05387022724507 42.34308608348732, -71.05605612890557 42.34398091400308, -71.05601380687705 42.34577307459032, -71.05378541214208 42.34667039739714, -71.05159943431848 42.345775493313916))",full_h3_cell; clipped_core_geometry_companion
80,h3r9:892a306617bffff,"POLYGON ((-71.06034389521244 42.34935493260608, -71.06257231304684 42.348457455183514, -71.06261438339673 42.34666522852121, -71.06042820698201 42.3457704865258, -71.05819988400859 42.34666789763394, -71.05815764258966 42.34846011704899, -71.06034389521244 42.34935493260608))",1004,h3r9:892a306617bffff,9,"POLYGON ((-71.05815764258966 42.34846011704899, -71.05819988400859 42.34666789763394, -71.06042820698201 42.3457704865258, -71.06261438339673 42.34666522852121, -71.06257231304684 42.348457455183514, -71.06034389521244 42.34935493260608, -71.05815764258966 42.34846011704899))",full_h3_cell; clipped_core_geometry_companion
81,h3r9:892a30661c3ffff,"POLYGON ((-71.05125937104819 42.36011404444842, -71.05348845564693 42.359216655107105, -71.0535308878764 42.357424222212735, -71.05134440665122 42.356529185935194, -71.04911541700227 42.35742650896963, -71.04907281362948 42.35921893458556, -71.05125937104819 42.36011404444842))",1004,h3r9:892a30661c3ffff,9,"POLYGON ((-71.04907281362948 42.35921893458556, -71.04911541700227 42.35742650896963, -71.05134440665122 42.356529185935194, -71.0535308878764 42.357424222212735, -71.05348845564693 42.359216655107105, -71.05125937104819 42.36011404444842, -71.04907281362948 42.35921893458556))",full_h3_cell; clipped_core_geometry_companion
82,h3r9:892a30661c7ffff,"POLYGON ((-71.04911541700227 42.35742650896963, -71.05134440665122 42.356529185935194, -71.0513869195054 42.35473681185504, -71.04920061383349 42.35384176809109, -71.04697171913378 42.35473902482499, -71.0469290351575 42.35653139162044, -71.04911541700227 42.35742650896963))",1004,h3r9:892a30661c7ffff,9,"POLYGON ((-71.0469290351575 42.35653139162044, -71.04697171913378 42.35473902482499, -71.04920061383349 42.35384176809109, -71.0513869195054 42.35473681185504, -71.05134440665122 42.356529185935194, -71.04911541700227 42.35742650896963, -71.0469290351575 42.35653139162044))",full_h3_cell; clipped_core_geometry_companion
83,h3r9:892a30661cbffff,"POLYGON ((-71.05567511244557 42.36011168388382, -71.05790412525664 42.3592142061838, -71.05794638634018 42.35742176602507, -71.05575980575935 42.356526810827795, -71.0535308878764 42.357424222212735, -71.05348845564693 42.359216655107105, -71.05567511244557 42.36011168388382))",1004,h3r9:892a30661cbffff,9,"POLYGON ((-71.05348845564693 42.359216655107105, -71.0535308878764 42.357424222212735, -71.05575980575935 42.356526810827795, -71.05794638634018 42.35742176602507, -71.05790412525664 42.3592142061838, -71.05567511244557 42.36011168388382, -71.05348845564693 42.359216655107105))",full_h3_cell; clipped_core_geometry_companion
84,h3r9:892a30661cfffff,"POLYGON ((-71.0535308878764 42.357424222212735, -71.05575980575935 42.356526810827795, -71.05580214748879 42.354734429477006, -71.05361574246079 42.35383946677886, -71.0513869195054 42.35473681185504, -71.05134440665122 42.356529185935194, -71.0535308878764 42.357424222212735))",1004,h3r9:892a30661cfffff,9,"POLYGON ((-71.05134440665122 42.356529185935194, -71.0513869195054 42.35473681185504, -71.05361574246079 42.35383946677886, -71.05580214748879 42.354734429477006, -71.05575980575935 42.356526810827795, -71.0535308878764 42.357424222212735, -71.05134440665122 42.356529185935194))",full_h3_cell; clipped_core_geometry_companion
85,h3r9:892a30661d3ffff,"POLYGON ((-71.04898759696765 42.36280389615887, -71.0512168482986 42.36190652887672, -71.05125937104819 42.36011404444842, -71.04907281362948 42.35921893458556, -71.04684365727051 42.36011623556273, -71.04680096335903 42.36190871270481, -71.04898759696765 42.36280389615887))",1004,h3r9:892a30661d3ffff,9,"POLYGON ((-71.04680096335903 42.36190871270481, -71.04684365727051 42.36011623556273, -71.04907281362948 42.35921893458556, -71.05125937104819 42.36011404444842, -71.0512168482986 42.36190652887672, -71.04898759696765 42.36280389615887, -71.04680096335903 42.36190871270481))",full_h3_cell; clipped_core_geometry_companion
86,h3r9:892a30661d7ffff,"POLYGON ((-71.04684365727051 42.36011623556273, -71.04907281362948 42.35921893458556, -71.04911541700227 42.35742650896963, -71.0469290351575 42.35653139162044, -71.04469997376995 42.35742862629895, -71.04465719925652 42.35922104462236, -71.04684365727051 42.36011623556273))",1004,h3r9:892a30661d7ffff,9,"POLYGON ((-71.0469290351575 42.35653139162044, -71.04911541700227 42.35742650896963, -71.04907281362948 42.35921893458556, -71.04684365727051 42.36011623556273, -71.045 42.35936139587445, -71.045 42.35730786069798, -71.0469290351575 42.35653139162044))",full_h3_cell; clipped_core_geometry_companion
87,h3r9:892a30661dbffff,"POLYGON ((-71.05340358131149 42.362801631238796, -71.0556327608605 42.36190417558429, -71.05567511244557 42.36011168388382, -71.05348845564693 42.359216655107105, -71.05125937104819 42.36011404444842, -71.0512168482986 42.36190652887672, -71.05340358131149 42.362801631238796))",1004,h3r9:892a30661dbffff,9,"POLYGON ((-71.0512168482986 42.36190652887672, -71.05125937104819 42.36011404444842, -71.05348845564693 42.359216655107105, -71.05567511244557 42.36011168388382, -71.0556327608605 42.36190417558429, -71.05340358131149 42.362801631238796, -71.0512168482986 42.36190652887672))",full_h3_cell; clipped_core_geometry_companion
88,h3r9:892a3066203ffff,"POLYGON ((-71.09517310587225 42.37083870381582, -71.09740199451201 42.36994034220452, -71.09744273412585 42.36814761661449, -71.09525475634977 42.36725325977353, -71.09302596248821 42.368151554987065, -71.09298505162529 42.369944273436374, -71.09517310587225 42.37083870381582))",1005,h3r9:892a3066203ffff,9,"POLYGON ((-71.09298505162529 42.369944273436374, -71.09302596248821 42.368151554987065, -71.09525475634977 42.36725325977353, -71.09744273412585 42.36814761661449, -71.09740199451201 42.36994034220452, -71.09725397996984 42.37, -71.09312137609169 42.37, -71.09298505162529 42.369944273436374))",full_h3_cell; clipped_core_geometry_companion
89,h3r9:892a3066207ffff,"POLYGON ((-71.09302596248821 42.368151554987065, -71.09525475634977 42.36725325977353, -71.09529557683682 42.36546059291497, -71.09310777469096 42.36456622841403, -71.09087907560718 42.36546445723611, -71.09083808389222 42.36725711694765, -71.09302596248821 42.368151554987065))",1005,h3r9:892a3066207ffff,9,"POLYGON ((-71.09083808389222 42.36725711694765, -71.09087907560718 42.36546445723611, -71.09310777469096 42.36456622841403, -71.09529557683682 42.36546059291497, -71.09525475634977 42.36725325977353, -71.09302596248821 42.368151554987065, -71.09083808389222 42.36725711694765))",full_h3_cell; clipped_core_geometry_companion
90,h3r9:892a306620bffff,"POLYGON ((-71.09959014793854 42.37083469137104, -71.10181896448448 42.36993624141198, -71.10185953284665 42.36814350869529, -71.0996714559153 42.36724923306138, -71.09744273412585 42.36814761661449, -71.09740199451201 42.36994034220452, -71.09959014793854 42.37083469137104))",1005,h3r9:892a306620bffff,9,"POLYGON ((-71.09740199451201 42.36994034220452, -71.09744273412585 42.36814761661449, -71.0996714559153 42.36724923306138, -71.10185953284665 42.36814350869529, -71.10181896448448 42.36993624141198, -71.10166079630328 42.37, -71.09754795585964 42.37, -71.09740199451201 42.36994034220452))",full_h3_cell; clipped_core_geometry_companion
91,h3r9:892a306620fffff,"POLYGON ((-71.09744273412585 42.36814761661449, -71.0996714559153 42.36724923306138, -71.09971210517189 42.36545655906989, -71.09752420387025 42.364562275761514, -71.09529557683682 42.36546059291497, -71.09525475634977 42.36725325977353, -71.09744273412585 42.36814761661449))",1005,h3r9:892a306620fffff,9,"POLYGON ((-71.09525475634977 42.36725325977353, -71.09529557683682 42.36546059291497, -71.09752420387025 42.364562275761514, -71.09971210517189 42.36545655906989, -71.0996714559153 42.36724923306138, -71.09744273412585 42.36814761661449, -71.09525475634977 42.36725325977353))",full_h3_cell; clipped_core_geometry_companion
92,h3r9:892a3066217ffff,"POLYGON ((-71.09075609091911 42.37084254669441, -71.09298505162529 42.369944273436374, -71.09302596248821 42.368151554987065, -71.09083808389222 42.36725711694765, -71.08860921798599 42.36815532381611, -71.08856813587656 42.36994803511064, -71.09075609091911 42.37084254669441))",1005,h3r9:892a3066217ffff,9,"POLYGON ((-71.08856813587656 42.36994803511064, -71.08860921798599 42.36815532381611, -71.09083808389222 42.36725711694765, -71.09302596248821 42.368151554987065, -71.09298505162529 42.369944273436374, -71.09284677263335 42.37, -71.08869524081715 42.37, -71.08856813587656 42.36994803511064))",full_h3_cell; clipped_core_geometry_companion
93,h3r9:892a3066223ffff,"POLYGON ((-71.09314867603153 42.36277362029508, -71.09537720830939 42.36187536953493, -71.09541801929564 42.36008281301822, -71.09323046919282 42.35918851440425, -71.09100203167 42.36008669877739, -71.09096104949569 42.36187924814859, -71.09314867603153 42.36277362029508))",1005,h3r9:892a3066223ffff,9,"POLYGON ((-71.09096104949569 42.36187924814859, -71.09100203167 42.36008669877739, -71.09323046919282 42.35918851440425, -71.09541801929564 42.36008281301822, -71.09537720830939 42.36187536953493, -71.09314867603153 42.36277362029508, -71.09096104949569 42.36187924814859))",full_h3_cell; clipped_core_geometry_companion
94,h3r9:892a3066227ffff,"POLYGON ((-71.09100203167 42.36008669877739, -71.09323046919282 42.35918851440425, -71.0932713610143 42.357396016637104, -71.09108398648061 42.35650171039198, -71.08885564371238 42.357399828384466, -71.08881458072402 42.35919231899981, -71.09100203167 42.36008669877739))",1005,h3r9:892a3066227ffff,9,"POLYGON ((-71.08881458072402 42.35919231899981, -71.08885564371238 42.357399828384466, -71.09108398648061 42.35650171039198, -71.0932713610143 42.357396016637104, -71.09323046919282 42.35918851440425, -71.09100203167 42.36008669877739, -71.08881458072402 42.35919231899981))",full_h3_cell; clipped_core_geometry_companion
95,h3r9:892a306622bffff,"POLYGON ((-71.09756493400153 42.36276966050333, -71.09979339422331 42.361871321425475, -71.09983403401891 42.36007875777731, -71.09764638478408 42.35918454033553, -71.09541801929564 42.36008281301822, -71.09537720830939 42.36187536953493, -71.09756493400153 42.36276966050333))",1005,h3r9:892a306622bffff,9,"POLYGON ((-71.09537720830939 42.36187536953493, -71.09541801929564 42.36008281301822, -71.09764638478408 42.35918454033553, -71.09983403401891 42.36007875777731, -71.09979339422331 42.361871321425475, -71.09756493400153 42.36276966050333, -71.09537720830939 42.36187536953493))",full_h3_cell; clipped_core_geometry_companion
96,h3r9:892a306622fffff,"POLYGON ((-71.09541801929564 42.36008281301822, -71.09764638478408 42.35918454033553, -71.09768710543611 42.35739203543066, -71.0954996317699 42.356497810343264, -71.0932713610143 42.357396016637104, -71.09323046919282 42.35918851440425, -71.09541801929564 42.36008281301822))",1005,h3r9:892a306622fffff,9,"POLYGON ((-71.09323046919282 42.35918851440425, -71.0932713610143 42.357396016637104, -71.0954996317699 42.356497810343264, -71.09768710543611 42.35739203543066, -71.09764638478408 42.35918454033553, -71.09541801929564 42.36008281301822, -71.09323046919282 42.35918851440425))",full_h3_cell; clipped_core_geometry_companion
97,h3r9:892a3066233ffff,"POLYGON ((-71.09087907560718 42.36546445723611, -71.09310777469096 42.36456622841403, -71.09314867603153 42.36277362029508, -71.09096104949569 42.36187924814859, -71.08873244518915 42.36277741058555, -71.0886913726419 42.36457001155119, -71.09087907560718 42.36546445723611))",1005,h3r9:892a3066233ffff,9,"POLYGON ((-71.0886913726419 42.36457001155119, -71.08873244518915 42.36277741058555, -71.09096104949569 42.36187924814859, -71.09314867603153 42.36277362029508, -71.09310777469096 42.36456622841403, -71.09087907560718 42.36546445723611, -71.0886913726419 42.36457001155119))",full_h3_cell; clipped_core_geometry_companion
98,h3r9:892a3066237ffff,"POLYGON ((-71.08873244518915 42.36277741058555, -71.09096104949569 42.36187924814859, -71.09100203167 42.36008669877739, -71.08881458072402 42.35919231899981, -71.08658607119425 42.360090415057954, -71.08654491783444 42.361882957269565, -71.08873244518915 42.36277741058555))",1005,h3r9:892a3066237ffff,9,"POLYGON ((-71.08654491783444 42.361882957269565, -71.08658607119425 42.360090415057954, -71.08881458072402 42.35919231899981, -71.09100203167 42.36008669877739, -71.09096104949569 42.36187924814859, -71.08873244518915 42.36277741058555, -71.08654491783444 42.361882957269565))",full_h3_cell; clipped_core_geometry_companion
