content_sha256,city_id,city_name,country_iso3,inside_polygon_stop_rows,unique_inside_stop_row_keys,unique_inside_stop_ids,primary_assignment_rule,all_retained_view,network_snapshot_view,preexisting_local_zip_view,mapped_source_record_count,source_link_status,evidence_type
5f8ca0a5110be67a76595c349577b05c366f1dea2557fac2f18f4a8e8933b3a7,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:2087,Santa Rosa,USA,1,1,1,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
6e217b4fb4a7a86a63f7fa2064f086399ef02ac3eb6f6b0c9398dcb7f24b05a2,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:2087,Santa Rosa,USA,1,1,1,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
b515d736a2f692ed6b86082254a8433051505d3ee4da7c8e956d7553ccfc1a17,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:2087,Santa Rosa,USA,325,325,325,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
d16c562f3c440cf29da73dcf626da8a2e4cf826598edba5e7a74bf5a3e2589a3,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:2087,Santa Rosa,USA,6,6,6,ghsl_polygon_contains_stop_point,yes,yes,no,2,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
e10b59af1edc13961a104d31cd7abd319d1770472f4628b7c806d20050cfddf0,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:2087,Santa Rosa,USA,6,6,6,ghsl_polygon_contains_stop_point,yes,yes,no,2,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
ee8fba8136534d151fab1b6917c3ab02322c7b4a519aff5c5c8dc362f62d2c4c,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:2094,Boconó,VEN,1,1,1,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
48c45703425be23a12b54d1d76eeecc78c80a97257acc91af1387276f948324a,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:2096,Windsor,CAN,1239,1239,1239,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
4e4d271e9fd044ff65e614ee9e53d46954ffc2566eaca7429adbe22ebad4fe6e,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:2096,Windsor,CAN,1,1,1,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
6f592b96af3b5a3d0004ade84a5212aeae0fb53e963d92f52544e2aa019e15b2,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:2096,Windsor,CAN,1,1,1,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
b634f0e1f65570d55b993ef0a6ded7ebaf4dba4d4531cce02433a533844e1f3a,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:2096,Windsor,CAN,1,1,1,ghsl_polygon_contains_stop_point,yes,no,yes,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
bf36c3dc85e9f0c6e2224bc5ddf1fbb0b2fdbb842f2638ba5729342cc5b18b23,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:2096,Windsor,CAN,1,1,1,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
13738187326300df58a00b4f033c012b7cb9885f9d9f8d86bb79866369ed5b44,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:2102,Casablanca,MAR,5,5,5,ghsl_polygon_contains_stop_point,yes,no,yes,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
1a07128f69d20824e88b7cbf4e81bd4487a184fd8b0ef7d33f65f0e627936897,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:2104,Dos Hermanas,ESP,106,106,106,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
53be3322dcabd643e7be7a425c8485d6bd01c2c5ecbdbcdd7c1ab473b1189d0d,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:2104,Dos Hermanas,ESP,2,2,2,ghsl_polygon_contains_stop_point,yes,no,yes,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
eb0207fd1d3620f37b732b3331e24b3c8c8016f0284163c6bb43f94420213c98,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:2104,Dos Hermanas,ESP,1,1,1,ghsl_polygon_contains_stop_point,yes,no,yes,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
0751aba59a151d1035a2cb6d12a790b82fd98b6137209c6312802fff899532fe,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:2106,Taunton,GBR,1,1,1,ghsl_polygon_contains_stop_point,yes,no,yes,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
15c1e5229a269e4c093733dc157fd4d27a76e0a0382ccca0305b733da392de54,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:2106,Taunton,GBR,1,1,1,ghsl_polygon_contains_stop_point,yes,yes,no,2,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
2b5dc56f0010cbaa532d1b1cd4c21587e3c65ecf45b83fdcb37f6b2800f2b525,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:2106,Taunton,GBR,1,1,1,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
3ed06488f14afc2ed673aa38fcd144cf106797122e044333d16d9dd7ead0d037,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:2106,Taunton,GBR,1,1,1,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
e69995c46d28df4b6e86e466e32b6250ecdaee101352631041827aa2599a6555,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:2106,Taunton,GBR,240,240,240,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
fc121271633860343bf57c94b2906d18b3841b9a6744b85f291537263ea65113,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:2106,Taunton,GBR,19,19,19,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
2faa48d212e6fc40f355832202fff1913edff7f23f75a583b21ff490fec6b991,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:2109,Relizane,DZA,1,1,1,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
0066e5159f1bf2ef9cd13e4da7bd1ce54e77347b89f8bcdcdc0db610e8e61688,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:2110,Rouen,FRA,8,8,8,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
06acf1695447473eef2964ce12d6476418d0674ebbd59d24d293685f83147829,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:2110,Rouen,FRA,3,3,3,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
0751aba59a151d1035a2cb6d12a790b82fd98b6137209c6312802fff899532fe,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:2110,Rouen,FRA,1,1,1,ghsl_polygon_contains_stop_point,yes,no,yes,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
089dff11f78c193f40498ab8db886402368025355826c5e6ddcfa67123ff93f1,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:2110,Rouen,FRA,4,4,4,ghsl_polygon_contains_stop_point,yes,no,yes,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
15c1e5229a269e4c093733dc157fd4d27a76e0a0382ccca0305b733da392de54,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:2110,Rouen,FRA,1,1,1,ghsl_polygon_contains_stop_point,yes,yes,no,2,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
1ded09e3266641508a75f1038dc4973727154da52d6108e8628237aa9e50c5ef,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:2110,Rouen,FRA,11,11,11,ghsl_polygon_contains_stop_point,yes,no,yes,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
26a5436146e17d4b5aa63a3ef811bcc4101dedc600cfad333fc20b792893a1a2,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:2110,Rouen,FRA,1,1,1,ghsl_polygon_contains_stop_point,yes,yes,no,2,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
278192cfb1b2d34d3ff4dad758763e6ba558362bebeadc8f0f54ea72212ff4fe,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:2110,Rouen,FRA,1,1,1,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
2e5881b41104b02b13efed1eda4b13992003b8798f40be6b25b46ea828590feb,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:2110,Rouen,FRA,10,10,10,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
3772bc3b3c02612d11f1c79eaa5a89428fa9568ccce1d3a1548d76f19f49edf8,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:2110,Rouen,FRA,1,1,1,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
4ad62209f7c1522ccd80efd56f534df04698a7df1040f2bbabd11ae9a50eed91,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:2110,Rouen,FRA,2,2,2,ghsl_polygon_contains_stop_point,yes,no,yes,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
8c74f042a6d3df29e66c98c4d5482871259cf338f6da81d779bd687e7fa59c2a,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:2110,Rouen,FRA,10,10,10,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
8e2e24e2dd460ac78d8c9344ed36a0ac37c944d27231db079d2a7a183a8ccc70,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:2110,Rouen,FRA,1,1,1,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
a1632a4d61fd0da72200fe785d49abc1936c53e4d98dbe7d0e99532661ff7f64,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:2110,Rouen,FRA,2,2,2,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
b1221cbe4b75e9ddbaf6f8f6e4351c112983b78f2efefc921e2fb7a252dbfbad,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:2110,Rouen,FRA,1582,1582,1582,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
b788e51dbad1d5f5ff2571b4947568eefbe11d5e672fd8554f230e5be291ca80,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:2110,Rouen,FRA,8,8,8,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
b880d3c28b8869fcfdfdc5372286f512387806958696f10341f9f632e73abc51,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:2110,Rouen,FRA,20,20,20,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
bc5d2046cceaf7e91ea649ce1ad52cb1f249eda2e18caa7483e29900c77cf6f7,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:2110,Rouen,FRA,73,73,73,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
d40bd18a2deddf5123c9cd3167457f6cf87237a58a0f22242c004d1b8bd980c8,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:2110,Rouen,FRA,1156,1156,1156,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
e0ded34b1820a3b4c1b39f68c1afc325265d224df40cec77e67f395d9187f540,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:2110,Rouen,FRA,1241,1241,1241,ghsl_polygon_contains_stop_point,yes,no,yes,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
f6139c6751db8525b96ea0009e35d4f3c82d95cc5d42c5aa22efefab5f4e3647,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:2110,Rouen,FRA,10,10,10,ghsl_polygon_contains_stop_point,yes,yes,no,2,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
fd24185156bd79cf8dac70474190f1ee3abe3132fb4aa9f2d9d6d7d955ad83b2,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:2110,Rouen,FRA,3,3,3,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
fe6d6e2b2067492f59a729fcea33679f42dabaebb1ab7341b346a084507908e4,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:2110,Rouen,FRA,2,2,2,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
40ec41cf176d075f00ee90d9074fb05ae8fd131f208ff663449f45168043bda0,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:2113,Bussum,NLD,127,127,127,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
013facf9f2faf45b0082d08d5198ae83af1b6647c06ad115c90de21dbeaad394,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:2114,Unna,DEU,13,13,13,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
13f14317efcea328873cf2ebee90de7dbd45f03a89dc91c535aea881d8595bce,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:2114,Unna,DEU,69,69,69,ghsl_polygon_contains_stop_point,yes,no,yes,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
278192cfb1b2d34d3ff4dad758763e6ba558362bebeadc8f0f54ea72212ff4fe,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:2114,Unna,DEU,347,347,347,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
40ec41cf176d075f00ee90d9074fb05ae8fd131f208ff663449f45168043bda0,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:2114,Unna,DEU,3,3,3,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
a1632a4d61fd0da72200fe785d49abc1936c53e4d98dbe7d0e99532661ff7f64,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:2114,Unna,DEU,351,351,351,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
de351493ee9e70d9befa3fce9c59713208dcf060ea89ad1e1217770673551009,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:2114,Unna,DEU,1,1,1,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
e17e66001f2c41020fe1119c2179f5e370a2060acea54512adf94d9dcab4024d,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:2114,Unna,DEU,87,87,87,ghsl_polygon_contains_stop_point,yes,no,yes,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
0751aba59a151d1035a2cb6d12a790b82fd98b6137209c6312802fff899532fe,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:2116,Cremona,ITA,1,1,1,ghsl_polygon_contains_stop_point,yes,no,yes,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
15c1e5229a269e4c093733dc157fd4d27a76e0a0382ccca0305b733da392de54,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:2116,Cremona,ITA,1,1,1,ghsl_polygon_contains_stop_point,yes,yes,no,2,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
5ecbe8793169e7e65d9c3bb2fde3c635ff0a477b7b53d8715ade82c0b3a97020,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:2116,Cremona,ITA,1,1,1,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
2dd648d8b540f235cc374e03f4e4c24fa8898f1d46c599e2637c4b44f8bb79e6,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:2117,Sfax,TUN,1,1,1,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
39630152e4cf979c89343e7ea5849b0c66d9ef7568400c4e52ab6d926462797c,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:2117,Sfax,TUN,3,3,3,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
0751aba59a151d1035a2cb6d12a790b82fd98b6137209c6312802fff899532fe,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:2119,Ostrów Wielkopolski,POL,1,1,1,ghsl_polygon_contains_stop_point,yes,no,yes,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
15c1e5229a269e4c093733dc157fd4d27a76e0a0382ccca0305b733da392de54,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:2119,Ostrów Wielkopolski,POL,1,1,1,ghsl_polygon_contains_stop_point,yes,yes,no,2,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
f9b2e2dcd11f716fae538bc76965c78fb9e805feb9b110698b0a9c468cebd178,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:2119,Ostrów Wielkopolski,POL,1,1,1,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
0751aba59a151d1035a2cb6d12a790b82fd98b6137209c6312802fff899532fe,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:2123,Piatra Neamț,ROU,1,1,1,ghsl_polygon_contains_stop_point,yes,no,yes,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
15c1e5229a269e4c093733dc157fd4d27a76e0a0382ccca0305b733da392de54,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:2123,Piatra Neamț,ROU,1,1,1,ghsl_polygon_contains_stop_point,yes,yes,no,2,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
deec60b0461bc1bfc732baafe86aa8ce43aefb341e7b071c06c45d672d67a39b,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:2123,Piatra Neamț,ROU,1,1,1,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
0751aba59a151d1035a2cb6d12a790b82fd98b6137209c6312802fff899532fe,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:2125,Kyiv,UKR,3,3,3,ghsl_polygon_contains_stop_point,yes,no,yes,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
12f29bb1c0869171eb0c269d227fec72cb85e02f41892ef20e451101ae0262ee,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:2125,Kyiv,UKR,2,2,2,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
15c1e5229a269e4c093733dc157fd4d27a76e0a0382ccca0305b733da392de54,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:2125,Kyiv,UKR,3,3,3,ghsl_polygon_contains_stop_point,yes,yes,no,2,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
26a5436146e17d4b5aa63a3ef811bcc4101dedc600cfad333fc20b792893a1a2,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:2125,Kyiv,UKR,2,2,2,ghsl_polygon_contains_stop_point,yes,yes,no,2,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
278192cfb1b2d34d3ff4dad758763e6ba558362bebeadc8f0f54ea72212ff4fe,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:2125,Kyiv,UKR,3,3,3,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
6a6d6cec071fadcb4415a2153d9d68dfb74ff288166d957b985dd822a161f1fe,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:2125,Kyiv,UKR,1,1,1,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
84250ba26e411dc726bee1e39b26af33d9f60c76b94c2040ac462db1a63bb342,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:2125,Kyiv,UKR,3,3,3,ghsl_polygon_contains_stop_point,yes,no,yes,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
8ca2a6a8baec2344cbc07eea63120c006623cbd22e91dcfecefe05767dd3f9df,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:2125,Kyiv,UKR,3,3,3,ghsl_polygon_contains_stop_point,yes,no,yes,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
a1632a4d61fd0da72200fe785d49abc1936c53e4d98dbe7d0e99532661ff7f64,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:2125,Kyiv,UKR,6,6,6,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
e8005387da0fd463f151bcbf34b8616d9c65006639e62c34b6cf68117f54a4bb,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:2125,Kyiv,UKR,3,3,3,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
f7ff3d51ad707ee2638f9a7b8c40d31a1bba02314d4f2586cf7494c60de055b9,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:2125,Kyiv,UKR,2,2,2,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
f908a1ec314f188202ca34a1df02519b51139d1ad2c971c6920c93a5810ce596,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:2125,Kyiv,UKR,1379,1379,1379,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
26a5436146e17d4b5aa63a3ef811bcc4101dedc600cfad333fc20b792893a1a2,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:2126,Balıkesir,TUR,1,1,1,ghsl_polygon_contains_stop_point,yes,yes,no,2,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
3edfd1cb65e1a7dea43bcc96984d62316384c4022426554c4cfd0f7e62820918,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:2126,Balıkesir,TUR,1,1,1,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
0edc6dd11b97c669937d83df23f52783dba6539ae1cbddc8400702e9bcca4157,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:213,Bayamón [San Juan],PRI,1260,1260,1260,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
24fbc1b6c830aa15ef0ce268921778968542f264e41e71ab1b0253a28d722c01,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:213,Bayamón [San Juan],PRI,1237,1237,1237,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
5a28cd130fb5186ec2aab4c4a977110ee127b5809ddf599a9845766d4605ef36,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:213,Bayamón [San Juan],PRI,103,103,103,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
7930ae4abb20200b9e299b7bc31bb149c4c7baac5d36c3469d3b990d2049a119,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:213,Bayamón [San Juan],PRI,194,194,194,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
846b4c111dfe29563f355807bfe689f69c159d1cc091d9006a7fa5e29b1ae7ce,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:213,Bayamón [San Juan],PRI,214,214,214,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
def20ee39dbba806a2a78f5fb99d7249873e950fae40eb1a4ebace3152edb257,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:2131,Beit Shemesh,ISR,316,316,316,ghsl_polygon_contains_stop_point,yes,no,yes,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
f87b551bdd9eb9b14d98fcfd695e0d961dcf052903472b68c280c54ac4927548,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:2131,Beit Shemesh,ISR,313,313,313,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
466811f9f12fffc654ebfd769e4897a017f54cffe1d8dbdc1fd5d20cab0de04c,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:2151,Porbandar,IND,1,1,1,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
63e9d6328881c90bfc4dcffe355c15ba95c4d1c86478c48ce2cd49d9046873a7,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:2157,Phetchaburi,THA,1,1,1,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
c611338b39a58f892036331c9512b462b7dff895abe7a65552cdc4e1c43a090b,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:2157,Phetchaburi,THA,3,3,3,ghsl_polygon_contains_stop_point,yes,no,yes,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
9b45a5e02199d9e539dffba4f965ba7a7a4ff2439d8c2326d48abd80328ceba9,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:2160,Kota Bharu,MYS,1,1,1,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
bd11f46a728c204a0fccc405a4ee8a4e4ca72f5b9ef0037b20554b8b5adae390,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:2163,Luodong,TWN,7,7,7,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
