od_id,departure_time,scenario_id,scale_id,mode_id,nest_id,probability_conditional,person_trips_conditional_engineering_mass,person_trips_panel
panel_od_019,12:50:00,ABS_PLANNED,UNIT_BOUNDARY_PRIMARY,S3,Auto,0.11517486474001713,0.31319647838755943,2.719312751914527
panel_od_019,12:50:00,ABS_PLANNED,UNIT_BOUNDARY_PRIMARY,TW,Transit,0.01596648789564902,0.043417874137927324,2.719312751914527
panel_od_019,12:50:00,ABS_PLANNED,AUTO_0_7_SENSITIVITY,DA,Auto,0.7888012620594541,2.144997330644546,2.719312751914527
panel_od_019,12:50:00,ABS_PLANNED,AUTO_0_7_SENSITIVITY,S2,Auto,0.12872228579399136,0.3500361532151869,2.719312751914527
panel_od_019,12:50:00,ABS_PLANNED,AUTO_0_7_SENSITIVITY,S3,Auto,0.06265586300254952,0.17038088724504255,2.719312751914527
panel_od_019,12:50:00,ABS_PLANNED,AUTO_0_7_SENSITIVITY,TW,Transit,0.01982058914400497,0.05389838080975136,2.719312751914527
panel_od_019,12:50:00,ABS_OBS_EXPLORATORY,UNIT_BOUNDARY_PRIMARY,DA,Auto,0.6781371752284312,1.844067068145969,2.719312751914527
panel_od_019,12:50:00,ABS_OBS_EXPLORATORY,UNIT_BOUNDARY_PRIMARY,S2,Auto,0.19063290032324692,0.5183904767834563,2.719312751914527
panel_od_019,12:50:00,ABS_OBS_EXPLORATORY,UNIT_BOUNDARY_PRIMARY,S3,Auto,0.11516312376630025,0.3131645510080112,2.719312751914527
panel_od_019,12:50:00,ABS_OBS_EXPLORATORY,UNIT_BOUNDARY_PRIMARY,TW,Transit,0.016066800682021612,0.04369065597709039,2.719312751914527
panel_od_019,12:50:00,ABS_OBS_EXPLORATORY,AUTO_0_7_SENSITIVITY,DA,Auto,0.7887014436883946,2.1447258932752487,2.719312751914527
panel_od_019,12:50:00,ABS_OBS_EXPLORATORY,AUTO_0_7_SENSITIVITY,S2,Auto,0.12870599671142388,0.34999185810524414,2.719312751914527
panel_od_019,12:50:00,ABS_OBS_EXPLORATORY,AUTO_0_7_SENSITIVITY,S3,Auto,0.06264793425486229,0.17035932650034993,2.719312751914527
panel_od_019,12:50:00,ABS_OBS_EXPLORATORY,AUTO_0_7_SENSITIVITY,TW,Transit,0.01994462534531906,0.054235674033683796,2.719312751914527
panel_od_019,12:50:00,ABS_RESTORE,UNIT_BOUNDARY_PRIMARY,DA,Auto,0.6782063118625412,1.8442550722767288,2.719312751914527
panel_od_019,12:50:00,ABS_RESTORE,UNIT_BOUNDARY_PRIMARY,S2,Auto,0.19065233550179253,0.5184433271123111,2.719312751914527
panel_od_019,12:50:00,ABS_RESTORE,UNIT_BOUNDARY_PRIMARY,S3,Auto,0.11517486474001713,0.31319647838755943,2.719312751914527
panel_od_019,12:50:00,ABS_RESTORE,UNIT_BOUNDARY_PRIMARY,TW,Transit,0.01596648789564902,0.043417874137927324,2.719312751914527
panel_od_019,12:50:00,ABS_RESTORE,AUTO_0_7_SENSITIVITY,DA,Auto,0.7888012620594541,2.144997330644546,2.719312751914527
panel_od_019,12:50:00,ABS_RESTORE,AUTO_0_7_SENSITIVITY,S2,Auto,0.12872228579399136,0.3500361532151869,2.719312751914527
panel_od_019,12:50:00,ABS_RESTORE,AUTO_0_7_SENSITIVITY,S3,Auto,0.06265586300254952,0.17038088724504255,2.719312751914527
panel_od_019,12:50:00,ABS_RESTORE,AUTO_0_7_SENSITIVITY,TW,Transit,0.01982058914400497,0.05389838080975136,2.719312751914527
panel_od_021,12:30:00,ABS_PLANNED,UNIT_BOUNDARY_PRIMARY,DA,Auto,0.6759290600608381,1.8246667758854769,2.699494493876687
panel_od_021,12:30:00,ABS_PLANNED,UNIT_BOUNDARY_PRIMARY,S2,Auto,0.19001217134093706,0.5129368103044133,2.699494493876687
panel_od_021,12:30:00,ABS_PLANNED,UNIT_BOUNDARY_PRIMARY,S3,Auto,0.11478813556387629,0.3098699399170548,2.699494493876687
panel_od_021,12:30:00,ABS_PLANNED,UNIT_BOUNDARY_PRIMARY,TW,Transit,0.0192706330343485,0.052020967769741966,2.699494493876687
panel_od_021,12:30:00,ABS_PLANNED,AUTO_0_7_SENSITIVITY,DA,Auto,0.7855159840562841,2.1204960738120664,2.699494493876687
panel_od_021,12:30:00,ABS_PLANNED,AUTO_0_7_SENSITIVITY,S2,Auto,0.12818617040678645,0.3460378612042588,2.699494493876687
panel_od_021,12:30:00,ABS_PLANNED,AUTO_0_7_SENSITIVITY,S3,Auto,0.06239490762837265,0.1684347095887365,2.699494493876687
panel_od_021,12:30:00,ABS_PLANNED,AUTO_0_7_SENSITIVITY,TW,Transit,0.023902937908556732,0.06452584927162523,2.699494493876687
panel_od_021,12:30:00,ABS_OBS_EXPLORATORY,UNIT_BOUNDARY_PRIMARY,DA,Auto,0.6759290600608381,1.8246667758854769,2.699494493876687
panel_od_021,12:30:00,ABS_OBS_EXPLORATORY,UNIT_BOUNDARY_PRIMARY,S2,Auto,0.19001217134093706,0.5129368103044133,2.699494493876687
panel_od_021,12:30:00,ABS_OBS_EXPLORATORY,UNIT_BOUNDARY_PRIMARY,S3,Auto,0.11478813556387629,0.3098699399170548,2.699494493876687
panel_od_021,12:30:00,ABS_OBS_EXPLORATORY,UNIT_BOUNDARY_PRIMARY,TW,Transit,0.0192706330343485,0.052020967769741966,2.699494493876687
panel_od_021,12:30:00,ABS_OBS_EXPLORATORY,AUTO_0_7_SENSITIVITY,DA,Auto,0.7855159840562841,2.1204960738120664,2.699494493876687
panel_od_021,12:30:00,ABS_OBS_EXPLORATORY,AUTO_0_7_SENSITIVITY,S2,Auto,0.12818617040678645,0.3460378612042588,2.699494493876687
panel_od_021,12:30:00,ABS_OBS_EXPLORATORY,AUTO_0_7_SENSITIVITY,S3,Auto,0.06239490762837265,0.1684347095887365,2.699494493876687
panel_od_021,12:30:00,ABS_OBS_EXPLORATORY,AUTO_0_7_SENSITIVITY,TW,Transit,0.023902937908556732,0.06452584927162523,2.699494493876687
panel_od_021,12:30:00,ABS_RESTORE,UNIT_BOUNDARY_PRIMARY,DA,Auto,0.6759290600608381,1.8246667758854769,2.699494493876687
panel_od_021,12:30:00,ABS_RESTORE,UNIT_BOUNDARY_PRIMARY,S2,Auto,0.19001217134093706,0.5129368103044133,2.699494493876687
panel_od_021,12:30:00,ABS_RESTORE,UNIT_BOUNDARY_PRIMARY,S3,Auto,0.11478813556387629,0.3098699399170548,2.699494493876687
panel_od_021,12:30:00,ABS_RESTORE,UNIT_BOUNDARY_PRIMARY,TW,Transit,0.0192706330343485,0.052020967769741966,2.699494493876687
panel_od_021,12:30:00,ABS_RESTORE,AUTO_0_7_SENSITIVITY,DA,Auto,0.7855159840562841,2.1204960738120664,2.699494493876687
panel_od_021,12:30:00,ABS_RESTORE,AUTO_0_7_SENSITIVITY,S2,Auto,0.12818617040678645,0.3460378612042588,2.699494493876687
panel_od_021,12:30:00,ABS_RESTORE,AUTO_0_7_SENSITIVITY,S3,Auto,0.06239490762837265,0.1684347095887365,2.699494493876687
panel_od_021,12:30:00,ABS_RESTORE,AUTO_0_7_SENSITIVITY,TW,Transit,0.023902937908556732,0.06452584927162523,2.699494493876687
panel_od_021,12:40:00,ABS_PLANNED,UNIT_BOUNDARY_PRIMARY,DA,Auto,0.6770065481405442,1.8275754490238614,2.699494493876687
panel_od_021,12:40:00,ABS_PLANNED,UNIT_BOUNDARY_PRIMARY,S2,Auto,0.19031506680987947,0.5137544749550434,2.699494493876687
panel_od_021,12:40:00,ABS_PLANNED,UNIT_BOUNDARY_PRIMARY,S3,Auto,0.11497111755868894,0.3103638988045301,2.699494493876687
panel_od_021,12:40:00,ABS_PLANNED,UNIT_BOUNDARY_PRIMARY,TW,Transit,0.017707267490887454,0.047800671093252346,2.699494493876687
panel_od_021,12:40:00,ABS_PLANNED,AUTO_0_7_SENSITIVITY,DA,Auto,0.7870697590695319,2.124690480905052,2.699494493876687
panel_od_021,12:40:00,ABS_PLANNED,AUTO_0_7_SENSITIVITY,S2,Auto,0.12843972663309455,0.3467223348410656,2.699494493876687
panel_od_021,12:40:00,ABS_PLANNED,AUTO_0_7_SENSITIVITY,S3,Auto,0.06251832669354082,0.16876787867559737,2.699494493876687
panel_od_021,12:40:00,ABS_PLANNED,AUTO_0_7_SENSITIVITY,TW,Transit,0.021972187603832613,0.05931379945497174,2.699494493876687
panel_od_021,12:40:00,ABS_OBS_EXPLORATORY,UNIT_BOUNDARY_PRIMARY,DA,Auto,0.6770065481405442,1.8275754490238614,2.699494493876687
panel_od_021,12:40:00,ABS_OBS_EXPLORATORY,UNIT_BOUNDARY_PRIMARY,S2,Auto,0.19031506680987947,0.5137544749550434,2.699494493876687
panel_od_021,12:40:00,ABS_OBS_EXPLORATORY,UNIT_BOUNDARY_PRIMARY,S3,Auto,0.11497111755868894,0.3103638988045301,2.699494493876687
panel_od_021,12:40:00,ABS_OBS_EXPLORATORY,UNIT_BOUNDARY_PRIMARY,TW,Transit,0.017707267490887454,0.047800671093252346,2.699494493876687
panel_od_021,12:40:00,ABS_OBS_EXPLORATORY,AUTO_0_7_SENSITIVITY,DA,Auto,0.7870697590695319,2.124690480905052,2.699494493876687
panel_od_021,12:40:00,ABS_OBS_EXPLORATORY,AUTO_0_7_SENSITIVITY,S2,Auto,0.12843972663309455,0.3467223348410656,2.699494493876687
panel_od_021,12:40:00,ABS_OBS_EXPLORATORY,AUTO_0_7_SENSITIVITY,S3,Auto,0.06251832669354082,0.16876787867559737,2.699494493876687
panel_od_021,12:40:00,ABS_OBS_EXPLORATORY,AUTO_0_7_SENSITIVITY,TW,Transit,0.021972187603832613,0.05931379945497174,2.699494493876687
panel_od_021,12:40:00,ABS_RESTORE,UNIT_BOUNDARY_PRIMARY,DA,Auto,0.6770065481405442,1.8275754490238614,2.699494493876687
panel_od_021,12:40:00,ABS_RESTORE,UNIT_BOUNDARY_PRIMARY,S2,Auto,0.19031506680987947,0.5137544749550434,2.699494493876687
panel_od_021,12:40:00,ABS_RESTORE,UNIT_BOUNDARY_PRIMARY,S3,Auto,0.11497111755868894,0.3103638988045301,2.699494493876687
panel_od_021,12:40:00,ABS_RESTORE,UNIT_BOUNDARY_PRIMARY,TW,Transit,0.017707267490887454,0.047800671093252346,2.699494493876687
panel_od_021,12:40:00,ABS_RESTORE,AUTO_0_7_SENSITIVITY,DA,Auto,0.7870697590695319,2.124690480905052,2.699494493876687
panel_od_021,12:40:00,ABS_RESTORE,AUTO_0_7_SENSITIVITY,S2,Auto,0.12843972663309455,0.3467223348410656,2.699494493876687
panel_od_021,12:40:00,ABS_RESTORE,AUTO_0_7_SENSITIVITY,S3,Auto,0.06251832669354082,0.16876787867559737,2.699494493876687
panel_od_021,12:40:00,ABS_RESTORE,AUTO_0_7_SENSITIVITY,TW,Transit,0.021972187603832613,0.05931379945497174,2.699494493876687
panel_od_021,12:50:00,ABS_PLANNED,UNIT_BOUNDARY_PRIMARY,DA,Auto,0.6775126300132814,1.8289416142527664,2.699494493876687
panel_od_021,12:50:00,ABS_PLANNED,UNIT_BOUNDARY_PRIMARY,S2,Auto,0.19045733279783159,0.5141385212061862,2.699494493876687
panel_od_021,12:50:00,ABS_PLANNED,UNIT_BOUNDARY_PRIMARY,S3,Auto,0.11505706177687207,0.310595904748296,2.699494493876687
panel_od_021,12:50:00,ABS_PLANNED,UNIT_BOUNDARY_PRIMARY,TW,Transit,0.016972975412014826,0.045818453669438416,2.699494493876687
panel_od_021,12:50:00,ABS_PLANNED,AUTO_0_7_SENSITIVITY,DA,Auto,0.7877999578273803,2.1266616484312997,2.699494493876687
panel_od_021,12:50:00,ABS_PLANNED,AUTO_0_7_SENSITIVITY,S2,Auto,0.12855888573908886,0.34704400419159254,2.699494493876687
panel_od_021,12:50:00,ABS_PLANNED,AUTO_0_7_SENSITIVITY,S3,Auto,0.06257632765720171,0.16892445195763947,2.699494493876687
panel_od_021,12:50:00,ABS_PLANNED,AUTO_0_7_SENSITIVITY,TW,Transit,0.021064828776329057,0.05686438929615548,2.699494493876687
panel_od_021,12:50:00,ABS_OBS_EXPLORATORY,UNIT_BOUNDARY_PRIMARY,DA,Auto,0.6775126300132814,1.8289416142527664,2.699494493876687
panel_od_021,12:50:00,ABS_OBS_EXPLORATORY,UNIT_BOUNDARY_PRIMARY,S2,Auto,0.19045733279783159,0.5141385212061862,2.699494493876687
panel_od_021,12:50:00,ABS_OBS_EXPLORATORY,UNIT_BOUNDARY_PRIMARY,S3,Auto,0.11505706177687207,0.310595904748296,2.699494493876687
panel_od_021,12:50:00,ABS_OBS_EXPLORATORY,UNIT_BOUNDARY_PRIMARY,TW,Transit,0.016972975412014826,0.045818453669438416,2.699494493876687
panel_od_021,12:50:00,ABS_OBS_EXPLORATORY,AUTO_0_7_SENSITIVITY,DA,Auto,0.7877999578273803,2.1266616484312997,2.699494493876687
panel_od_021,12:50:00,ABS_OBS_EXPLORATORY,AUTO_0_7_SENSITIVITY,S2,Auto,0.12855888573908886,0.34704400419159254,2.699494493876687
panel_od_021,12:50:00,ABS_OBS_EXPLORATORY,AUTO_0_7_SENSITIVITY,S3,Auto,0.06257632765720171,0.16892445195763947,2.699494493876687
panel_od_021,12:50:00,ABS_OBS_EXPLORATORY,AUTO_0_7_SENSITIVITY,TW,Transit,0.021064828776329057,0.05686438929615548,2.699494493876687
panel_od_021,12:50:00,ABS_RESTORE,UNIT_BOUNDARY_PRIMARY,DA,Auto,0.6775126300132814,1.8289416142527664,2.699494493876687
panel_od_021,12:50:00,ABS_RESTORE,UNIT_BOUNDARY_PRIMARY,S2,Auto,0.19045733279783159,0.5141385212061862,2.699494493876687
panel_od_021,12:50:00,ABS_RESTORE,UNIT_BOUNDARY_PRIMARY,S3,Auto,0.11505706177687207,0.310595904748296,2.699494493876687
panel_od_021,12:50:00,ABS_RESTORE,UNIT_BOUNDARY_PRIMARY,TW,Transit,0.016972975412014826,0.045818453669438416,2.699494493876687
panel_od_021,12:50:00,ABS_RESTORE,AUTO_0_7_SENSITIVITY,DA,Auto,0.7877999578273803,2.1266616484312997,2.699494493876687
panel_od_021,12:50:00,ABS_RESTORE,AUTO_0_7_SENSITIVITY,S2,Auto,0.12855888573908886,0.34704400419159254,2.699494493876687
panel_od_021,12:50:00,ABS_RESTORE,AUTO_0_7_SENSITIVITY,S3,Auto,0.06257632765720171,0.16892445195763947,2.699494493876687
panel_od_021,12:50:00,ABS_RESTORE,AUTO_0_7_SENSITIVITY,TW,Transit,0.021064828776329057,0.05686438929615548,2.699494493876687
panel_od_022,12:30:00,ABS_PLANNED,UNIT_BOUNDARY_PRIMARY,DA,Auto,0.6770268900981486,1.7329192244408638,2.5596017673532026
panel_od_022,12:30:00,ABS_PLANNED,UNIT_BOUNDARY_PRIMARY,S2,Auto,0.1903207851903459,0.4871454181372586,2.5596017673532026
panel_od_022,12:30:00,ABS_PLANNED,UNIT_BOUNDARY_PRIMARY,S3,Auto,0.11497457208598344,0.2942891179119614,2.5596017673532026
panel_od_022,12:30:00,ABS_PLANNED,UNIT_BOUNDARY_PRIMARY,TW,Transit,0.017677752625522136,0.045248006863119174,2.5596017673532026
panel_od_022,12:30:00,ABS_PLANNED,AUTO_0_7_SENSITIVITY,DA,Auto,0.7870991043318007,2.0146602585298,2.5596017673532026
panel_od_022,12:30:00,ABS_PLANNED,AUTO_0_7_SENSITIVITY,S2,Auto,0.12844451540489063,0.3287668086371837,2.5596017673532026
panel_od_022,12:30:00,ABS_PLANNED,AUTO_0_7_SENSITIVITY,S3,Auto,0.06252065763901583,0.16002798578890942,2.5596017673532026
panel_od_022,12:30:00,ABS_PLANNED,AUTO_0_7_SENSITIVITY,TW,Transit,0.02193572262429273,0.056146714397309304,2.5596017673532026
panel_od_022,12:30:00,ABS_OBS_EXPLORATORY,UNIT_BOUNDARY_PRIMARY,DA,Auto,0.6766442275100082,1.7319397606039595,2.5596017673532026
panel_od_022,12:30:00,ABS_OBS_EXPLORATORY,UNIT_BOUNDARY_PRIMARY,S2,Auto,0.1902132139176195,0.48687007851747166,2.5596017673532026
panel_od_022,12:30:00,ABS_OBS_EXPLORATORY,UNIT_BOUNDARY_PRIMARY,S3,Auto,0.11490958727080365,0.2941227826641761,2.5596017673532026
panel_od_022,12:30:00,ABS_OBS_EXPLORATORY,UNIT_BOUNDARY_PRIMARY,TW,Transit,0.018232971301568705,0.04666914556759548,2.5596017673532026
panel_od_022,12:30:00,ABS_OBS_EXPLORATORY,AUTO_0_7_SENSITIVITY,DA,Auto,0.7865471472915246,2.013247468314006,2.5596017673532026
panel_od_022,12:30:00,ABS_OBS_EXPLORATORY,AUTO_0_7_SENSITIVITY,S2,Auto,0.12835444306943453,0.3285362593281606,2.5596017673532026
panel_od_022,12:30:00,ABS_OBS_EXPLORATORY,AUTO_0_7_SENSITIVITY,S3,Auto,0.06247681472653299,0.15991576539263244,2.5596017673532026
panel_od_022,12:30:00,ABS_OBS_EXPLORATORY,AUTO_0_7_SENSITIVITY,TW,Transit,0.022621594912507814,0.05790227431840322,2.5596017673532026
panel_od_022,12:30:00,ABS_RESTORE,UNIT_BOUNDARY_PRIMARY,DA,Auto,0.6770268900981486,1.7329192244408638,2.5596017673532026
panel_od_022,12:30:00,ABS_RESTORE,UNIT_BOUNDARY_PRIMARY,S2,Auto,0.1903207851903459,0.4871454181372586,2.5596017673532026
panel_od_022,12:30:00,ABS_RESTORE,UNIT_BOUNDARY_PRIMARY,S3,Auto,0.11497457208598344,0.2942891179119614,2.5596017673532026
panel_od_022,12:30:00,ABS_RESTORE,UNIT_BOUNDARY_PRIMARY,TW,Transit,0.017677752625522136,0.045248006863119174,2.5596017673532026
panel_od_022,12:30:00,ABS_RESTORE,AUTO_0_7_SENSITIVITY,DA,Auto,0.7870991043318007,2.0146602585298,2.5596017673532026
panel_od_022,12:30:00,ABS_RESTORE,AUTO_0_7_SENSITIVITY,S2,Auto,0.12844451540489063,0.3287668086371837,2.5596017673532026
panel_od_022,12:30:00,ABS_RESTORE,AUTO_0_7_SENSITIVITY,S3,Auto,0.06252065763901583,0.16002798578890942,2.5596017673532026
panel_od_022,12:30:00,ABS_RESTORE,AUTO_0_7_SENSITIVITY,TW,Transit,0.02193572262429273,0.056146714397309304,2.5596017673532026
panel_od_022,12:40:00,ABS_PLANNED,UNIT_BOUNDARY_PRIMARY,DA,Auto,0.6770971743931367,1.7330991242465321,2.5596017673532026
panel_od_022,12:40:00,ABS_PLANNED,UNIT_BOUNDARY_PRIMARY,S2,Auto,0.19034054299081782,0.48719599023826554,2.5596017673532026
panel_od_022,12:40:00,ABS_PLANNED,UNIT_BOUNDARY_PRIMARY,S3,Auto,0.1149865079586331,0.2943196689926904,2.5596017673532026
panel_od_022,12:40:00,ABS_PLANNED,UNIT_BOUNDARY_PRIMARY,TW,Transit,0.01757577465741237,0.04498698387571433,2.5596017673532026
panel_od_022,12:40:00,ABS_PLANNED,AUTO_0_7_SENSITIVITY,DA,Auto,0.7872004995667786,2.0149197899524505,2.5596017673532026
panel_od_022,12:40:00,ABS_PLANNED,AUTO_0_7_SENSITIVITY,S2,Auto,0.12846106181149866,0.328809160848781,2.5596017673532026
panel_od_022,12:40:00,ABS_PLANNED,AUTO_0_7_SENSITIVITY,S3,Auto,0.06252871163976033,0.1600486008234493,2.5596017673532026
panel_od_022,12:40:00,ABS_PLANNED,AUTO_0_7_SENSITIVITY,TW,Transit,0.02180972698196244,0.05582421572852189,2.5596017673532026
panel_od_022,12:40:00,ABS_OBS_EXPLORATORY,UNIT_BOUNDARY_PRIMARY,DA,Auto,0.6770971743931367,1.7330991242465321,2.5596017673532026
panel_od_022,12:40:00,ABS_OBS_EXPLORATORY,UNIT_BOUNDARY_PRIMARY,S2,Auto,0.19034054299081782,0.48719599023826554,2.5596017673532026
panel_od_022,12:40:00,ABS_OBS_EXPLORATORY,UNIT_BOUNDARY_PRIMARY,S3,Auto,0.1149865079586331,0.2943196689926904,2.5596017673532026
panel_od_022,12:40:00,ABS_OBS_EXPLORATORY,UNIT_BOUNDARY_PRIMARY,TW,Transit,0.01757577465741237,0.04498698387571433,2.5596017673532026
panel_od_022,12:40:00,ABS_OBS_EXPLORATORY,AUTO_0_7_SENSITIVITY,DA,Auto,0.7872004995667786,2.0149197899524505,2.5596017673532026
panel_od_022,12:40:00,ABS_OBS_EXPLORATORY,AUTO_0_7_SENSITIVITY,S2,Auto,0.12846106181149866,0.328809160848781,2.5596017673532026
panel_od_022,12:40:00,ABS_OBS_EXPLORATORY,AUTO_0_7_SENSITIVITY,S3,Auto,0.06252871163976033,0.1600486008234493,2.5596017673532026
panel_od_022,12:40:00,ABS_OBS_EXPLORATORY,AUTO_0_7_SENSITIVITY,TW,Transit,0.02180972698196244,0.05582421572852189,2.5596017673532026
panel_od_022,12:40:00,ABS_RESTORE,UNIT_BOUNDARY_PRIMARY,DA,Auto,0.6770971743931367,1.7330991242465321,2.5596017673532026
panel_od_022,12:40:00,ABS_RESTORE,UNIT_BOUNDARY_PRIMARY,S2,Auto,0.19034054299081782,0.48719599023826554,2.5596017673532026
panel_od_022,12:40:00,ABS_RESTORE,UNIT_BOUNDARY_PRIMARY,S3,Auto,0.1149865079586331,0.2943196689926904,2.5596017673532026
panel_od_022,12:40:00,ABS_RESTORE,UNIT_BOUNDARY_PRIMARY,TW,Transit,0.01757577465741237,0.04498698387571433,2.5596017673532026
panel_od_022,12:40:00,ABS_RESTORE,AUTO_0_7_SENSITIVITY,DA,Auto,0.7872004995667786,2.0149197899524505,2.5596017673532026
panel_od_022,12:40:00,ABS_RESTORE,AUTO_0_7_SENSITIVITY,S2,Auto,0.12846106181149866,0.328809160848781,2.5596017673532026
panel_od_022,12:40:00,ABS_RESTORE,AUTO_0_7_SENSITIVITY,S3,Auto,0.06252871163976033,0.1600486008234493,2.5596017673532026
panel_od_022,12:40:00,ABS_RESTORE,AUTO_0_7_SENSITIVITY,TW,Transit,0.02180972698196244,0.05582421572852189,2.5596017673532026
panel_od_022,12:50:00,ABS_PLANNED,UNIT_BOUNDARY_PRIMARY,DA,Auto,0.6760263779921848,1.7303583118861803,2.5596017673532026
panel_od_022,12:50:00,ABS_PLANNED,UNIT_BOUNDARY_PRIMARY,S2,Auto,0.1900395286370473,0.4864255133663558,2.5596017673532026
panel_od_022,12:50:00,ABS_PLANNED,UNIT_BOUNDARY_PRIMARY,S3,Auto,0.11480466236314603,0.29385421668509626,2.5596017673532026
panel_od_022,12:50:00,ABS_PLANNED,UNIT_BOUNDARY_PRIMARY,TW,Transit,0.01912943100762195,0.0489637254155703,2.5596017673532026
panel_od_022,12:50:00,ABS_PLANNED,AUTO_0_7_SENSITIVITY,DA,Auto,0.7856562709535272,2.0109671796647746,2.5596017673532026
panel_od_022,12:50:00,ABS_PLANNED,AUTO_0_7_SENSITIVITY,S2,Auto,0.12820906343567556,0.328164145360654,2.5596017673532026
panel_od_022,12:50:00,ABS_PLANNED,AUTO_0_7_SENSITIVITY,S3,Auto,0.06240605086183018,0.15973463807947438,2.5596017673532026
panel_od_022,12:50:00,ABS_PLANNED,AUTO_0_7_SENSITIVITY,TW,Transit,0.02372861474896706,0.06073580424829936,2.5596017673532026
panel_od_022,12:50:00,ABS_OBS_EXPLORATORY,UNIT_BOUNDARY_PRIMARY,DA,Auto,0.6759438133823032,1.7301469793648068,2.5596017673532026
panel_od_022,12:50:00,ABS_OBS_EXPLORATORY,UNIT_BOUNDARY_PRIMARY,S2,Auto,0.19001631868540222,0.4863661051331049,2.5596017673532026
panel_od_022,12:50:00,ABS_OBS_EXPLORATORY,UNIT_BOUNDARY_PRIMARY,S3,Auto,0.11479064101358162,0.29381832761397053,2.5596017673532026
panel_od_022,12:50:00,ABS_OBS_EXPLORATORY,UNIT_BOUNDARY_PRIMARY,TW,Transit,0.019249226918713044,0.04927035524132075,2.5596017673532026
panel_od_022,12:50:00,ABS_OBS_EXPLORATORY,AUTO_0_7_SENSITIVITY,DA,Auto,0.7855372508145452,2.0106625355066856,2.5596017673532026
panel_od_022,12:50:00,ABS_OBS_EXPLORATORY,AUTO_0_7_SENSITIVITY,S2,Auto,0.12818964086996454,0.3281144313271336,2.5596017673532026
panel_od_022,12:50:00,ABS_OBS_EXPLORATORY,AUTO_0_7_SENSITIVITY,S3,Auto,0.06239659688415381,0.15971043966150542,2.5596017673532026
panel_od_022,12:50:00,ABS_OBS_EXPLORATORY,AUTO_0_7_SENSITIVITY,TW,Transit,0.02387651143133653,0.06111436085787792,2.5596017673532026
panel_od_022,12:50:00,ABS_RESTORE,UNIT_BOUNDARY_PRIMARY,DA,Auto,0.6760263779921848,1.7303583118861803,2.5596017673532026
panel_od_022,12:50:00,ABS_RESTORE,UNIT_BOUNDARY_PRIMARY,S2,Auto,0.1900395286370473,0.4864255133663558,2.5596017673532026
panel_od_022,12:50:00,ABS_RESTORE,UNIT_BOUNDARY_PRIMARY,S3,Auto,0.11480466236314603,0.29385421668509626,2.5596017673532026
panel_od_022,12:50:00,ABS_RESTORE,UNIT_BOUNDARY_PRIMARY,TW,Transit,0.01912943100762195,0.0489637254155703,2.5596017673532026
panel_od_022,12:50:00,ABS_RESTORE,AUTO_0_7_SENSITIVITY,DA,Auto,0.7856562709535272,2.0109671796647746,2.5596017673532026
panel_od_022,12:50:00,ABS_RESTORE,AUTO_0_7_SENSITIVITY,S2,Auto,0.12820906343567556,0.328164145360654,2.5596017673532026
panel_od_022,12:50:00,ABS_RESTORE,AUTO_0_7_SENSITIVITY,S3,Auto,0.06240605086183018,0.15973463807947438,2.5596017673532026
panel_od_022,12:50:00,ABS_RESTORE,AUTO_0_7_SENSITIVITY,TW,Transit,0.02372861474896706,0.06073580424829936,2.5596017673532026
panel_od_024,12:30:00,ABS_PLANNED,UNIT_BOUNDARY_PRIMARY,DA,Auto,0.6770103403016774,1.7046533716468433,2.517913346622218
panel_od_024,12:30:00,ABS_PLANNED,UNIT_BOUNDARY_PRIMARY,S2,Auto,0.19031613283413198,0.47919953094058787,2.517913346622218
panel_od_024,12:30:00,ABS_PLANNED,UNIT_BOUNDARY_PRIMARY,S3,Auto,0.11497176155394222,0.2894889329013383,2.517913346622218
panel_od_024,12:30:00,ABS_PLANNED,UNIT_BOUNDARY_PRIMARY,TW,Transit,0.017701765310248512,0.04457151113344892,2.517913346622218
panel_od_024,12:30:00,ABS_PLANNED,AUTO_0_7_SENSITIVITY,DA,Auto,0.7870752296004399,1.9817872254066942,2.517913346622218
panel_od_024,12:30:00,ABS_PLANNED,AUTO_0_7_SENSITIVITY,S2,Auto,0.12844061935383022,0.3234023497194331,2.517913346622218
panel_od_024,12:30:00,ABS_PLANNED,AUTO_0_7_SENSITIVITY,S3,Auto,0.06251876122737285,0.15741682330868975,2.517913346622218
panel_od_024,12:30:00,ABS_PLANNED,AUTO_0_7_SENSITIVITY,TW,Transit,0.021965389818356967,0.055306948187400784,2.517913346622218
panel_od_024,12:30:00,ABS_OBS_EXPLORATORY,UNIT_BOUNDARY_PRIMARY,DA,Auto,0.6769338257429761,1.7044607146182784,2.517913346622218
panel_od_024,12:30:00,ABS_OBS_EXPLORATORY,UNIT_BOUNDARY_PRIMARY,S2,Auto,0.19029462362806723,0.47914537262356216,2.517913346622218
panel_od_024,12:30:00,ABS_OBS_EXPLORATORY,UNIT_BOUNDARY_PRIMARY,S3,Auto,0.11495876764074071,0.2894562153538634,2.517913346622218
panel_od_024,12:30:00,ABS_OBS_EXPLORATORY,UNIT_BOUNDARY_PRIMARY,TW,Transit,0.017812782988215772,0.04485104402651369,2.517913346622218
panel_od_024,12:30:00,ABS_OBS_EXPLORATORY,AUTO_0_7_SENSITIVITY,DA,Auto,0.7869648533758109,1.9815093076375512,2.517913346622218
